"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V631",6,5,4,4,4,4,4,3,2
"V632",7,6,5,5,5,5,4,3,2
"V633",4,3,2,2,2,2,2,2,2
"V634",5,4,3,3,3,3,3,1,1
"V635",8,7,6,3,3,3,3,1,1
"V636",7,6,5,5,5,5,4,3,2
"V637",7,6,5,5,5,5,4,3,2
"V638",3,1,1,1,1,1,1,1,1
"V639",4,3,2,2,2,2,2,2,2
"V640",6,5,4,4,4,4,4,3,2
"V641",8,7,6,3,3,3,3,1,1
"V642",6,5,4,4,4,4,4,3,2
"V643",7,6,5,5,5,5,4,3,2
"V644",7,6,5,5,5,5,4,3,2
"V645",9,8,7,6,6,2,2,2,2
"V646",6,5,4,4,4,4,4,3,2
"V647",7,6,5,5,5,5,4,3,2
"V648",9,8,7,6,6,2,2,2,2
"V649",2,2,1,1,1,1,1,1,1
"V650",7,6,5,5,5,5,4,3,2
"V651",6,5,4,4,4,4,4,3,2
"V652",9,8,7,6,6,2,2,2,2
"V653",2,2,1,1,1,1,1,1,1
"V654",4,3,2,2,2,2,2,2,2
"V655",7,6,5,5,5,5,4,3,2
"V656",2,2,1,1,1,1,1,1,1
"V657",8,7,6,3,3,3,3,1,1
"V658",7,6,5,5,5,5,4,3,2
"V659",6,5,4,4,4,4,4,3,2
"V660",6,5,4,4,4,4,4,3,2
"V661",10,9,8,7,4,4,4,3,2
"V662",9,8,7,6,6,2,2,2,2
"V663",9,8,7,6,6,2,2,2,2
"V664",7,6,5,5,5,5,4,3,2
"V665",6,5,4,4,4,4,4,3,2
"V666",9,8,7,6,6,2,2,2,2
"V667",4,3,2,2,2,2,2,2,2
"V668",4,3,2,2,2,2,2,2,2
"V669",9,8,7,6,6,2,2,2,2
"V670",7,6,5,5,5,5,4,3,2
"V671",10,9,8,7,4,4,4,3,2
"V672",3,1,1,1,1,1,1,1,1
"V673",7,6,5,5,5,5,4,3,2
"V674",9,8,7,6,6,2,2,2,2
"V675",6,5,4,4,4,4,4,3,2
"V676",9,8,7,6,6,2,2,2,2
"V677",10,9,8,7,4,4,4,3,2
"V678",9,8,7,6,6,2,2,2,2
"V679",9,8,7,6,6,2,2,2,2
"V680",6,5,4,4,4,4,4,3,2
"V681",2,2,1,1,1,1,1,1,1
"V682",3,1,1,1,1,1,1,1,1
"V683",1,1,1,1,1,1,1,1,1
"V684",9,8,7,6,6,2,2,2,2
"V685",2,2,1,1,1,1,1,1,1
"V686",7,6,5,5,5,5,4,3,2
"V687",5,4,3,3,3,3,3,1,1
"V688",4,3,2,2,2,2,2,2,2
"V689",7,6,5,5,5,5,4,3,2
"V690",7,6,5,5,5,5,4,3,2
"V691",7,6,5,5,5,5,4,3,2
"V692",9,8,7,6,6,2,2,2,2
"V693",4,3,2,2,2,2,2,2,2
"V694",4,3,2,2,2,2,2,2,2
"V695",1,1,1,1,1,1,1,1,1
"V696",2,2,1,1,1,1,1,1,1
"V697",7,6,5,5,5,5,4,3,2
"V698",2,2,1,1,1,1,1,1,1
"V699",2,2,1,1,1,1,1,1,1
"V700",7,6,5,5,5,5,4,3,2
"V701",9,8,7,6,6,2,2,2,2
"V702",9,8,7,6,6,2,2,2,2
"V703",4,3,2,2,2,2,2,2,2
"V704",8,7,6,3,3,3,3,1,1
"V705",7,6,5,5,5,5,4,3,2
"V706",7,6,5,5,5,5,4,3,2
"V707",4,3,2,2,2,2,2,2,2
"V708",10,9,8,7,4,4,4,3,2
"V709",4,3,2,2,2,2,2,2,2
"V710",6,5,4,4,4,4,4,3,2
"V711",4,3,2,2,2,2,2,2,2
"V712",4,3,2,2,2,2,2,2,2
"V713",3,1,1,1,1,1,1,1,1
"V714",7,6,5,5,5,5,4,3,2
"V715",4,3,2,2,2,2,2,2,2
"V716",3,1,1,1,1,1,1,1,1
"V717",7,6,5,5,5,5,4,3,2
"V718",4,3,2,2,2,2,2,2,2
"V719",7,6,5,5,5,5,4,3,2
"V720",4,3,2,2,2,2,2,2,2
"V721",4,3,2,2,2,2,2,2,2
"V722",1,1,1,1,1,1,1,1,1
"V723",9,8,7,6,6,2,2,2,2
"V724",8,7,6,3,3,3,3,1,1
"V725",10,9,8,7,4,4,4,3,2
"V726",4,3,2,2,2,2,2,2,2
"V727",6,5,4,4,4,4,4,3,2
"V728",4,3,2,2,2,2,2,2,2
"V729",7,6,5,5,5,5,4,3,2
"V730",9,8,7,6,6,2,2,2,2
"V731",8,7,6,3,3,3,3,1,1
"V732",2,2,1,1,1,1,1,1,1
"V733",10,9,8,7,4,4,4,3,2
"V734",5,4,3,3,3,3,3,1,1
"V735",4,3,2,2,2,2,2,2,2
"V736",4,3,2,2,2,2,2,2,2
"V737",7,6,5,5,5,5,4,3,2
"V738",5,4,3,3,3,3,3,1,1
"V739",5,4,3,3,3,3,3,1,1
"V740",6,5,4,4,4,4,4,3,2
"V741",8,7,6,3,3,3,3,1,1
"V742",4,3,2,2,2,2,2,2,2
"V743",9,8,7,6,6,2,2,2,2
"V744",5,4,3,3,3,3,3,1,1
"V745",2,2,1,1,1,1,1,1,1
"V746",8,7,6,3,3,3,3,1,1
"V747",4,3,2,2,2,2,2,2,2
"V748",7,6,5,5,5,5,4,3,2
"V749",5,4,3,3,3,3,3,1,1
"V750",4,3,2,2,2,2,2,2,2
"V751",9,8,7,6,6,2,2,2,2
"V752",4,3,2,2,2,2,2,2,2
"V753",6,5,4,4,4,4,4,3,2
"V754",5,4,3,3,3,3,3,1,1
"V755",2,2,1,1,1,1,1,1,1
"V756",6,5,4,4,4,4,4,3,2
"V757",8,7,6,3,3,3,3,1,1
"V758",9,8,7,6,6,2,2,2,2
"V759",10,9,8,7,4,4,4,3,2
"V760",4,3,2,2,2,2,2,2,2
"V761",4,3,2,2,2,2,2,2,2
"V762",7,6,5,5,5,5,4,3,2
"V763",9,8,7,6,6,2,2,2,2
"V764",8,7,6,3,3,3,3,1,1
"V765",4,3,2,2,2,2,2,2,2
"V766",7,6,5,5,5,5,4,3,2
"V767",10,9,8,7,4,4,4,3,2
"V768",5,4,3,3,3,3,3,1,1
"V769",10,9,8,7,4,4,4,3,2
"V770",5,4,3,3,3,3,3,1,1
"V771",7,6,5,5,5,5,4,3,2
"V772",2,2,1,1,1,1,1,1,1
"V773",7,6,5,5,5,5,4,3,2
"V774",3,1,1,1,1,1,1,1,1
"V775",2,2,1,1,1,1,1,1,1
"V776",10,9,8,7,4,4,4,3,2
"V777",7,6,5,5,5,5,4,3,2
"V778",4,3,2,2,2,2,2,2,2
"V779",2,2,1,1,1,1,1,1,1
"V780",7,6,5,5,5,5,4,3,2
"V781",4,3,2,2,2,2,2,2,2
"V782",8,7,6,3,3,3,3,1,1
"V783",10,9,8,7,4,4,4,3,2
"V784",4,3,2,2,2,2,2,2,2
"V785",5,4,3,3,3,3,3,1,1
"V786",7,6,5,5,5,5,4,3,2
"V787",5,4,3,3,3,3,3,1,1
"V788",7,6,5,5,5,5,4,3,2
"V789",9,8,7,6,6,2,2,2,2
"V790",2,2,1,1,1,1,1,1,1
"V791",9,8,7,6,6,2,2,2,2
"V792",10,9,8,7,4,4,4,3,2
"V793",4,3,2,2,2,2,2,2,2
"V794",8,7,6,3,3,3,3,1,1
"V795",7,6,5,5,5,5,4,3,2
"V796",7,6,5,5,5,5,4,3,2
"V797",7,6,5,5,5,5,4,3,2
"V798",7,6,5,5,5,5,4,3,2
"V799",6,5,4,4,4,4,4,3,2
"V800",4,3,2,2,2,2,2,2,2
"V801",6,5,4,4,4,4,4,3,2
"V802",9,8,7,6,6,2,2,2,2
"V803",9,8,7,6,6,2,2,2,2
"V804",6,5,4,4,4,4,4,3,2
"V805",6,5,4,4,4,4,4,3,2
"V806",7,6,5,5,5,5,4,3,2
"V807",7,6,5,5,5,5,4,3,2
"V808",10,9,8,7,4,4,4,3,2
"V809",7,6,5,5,5,5,4,3,2
"V810",8,7,6,3,3,3,3,1,1
"V811",6,5,4,4,4,4,4,3,2
"V812",5,4,3,3,3,3,3,1,1
"V813",8,7,6,3,3,3,3,1,1
"V814",10,9,8,7,4,4,4,3,2
"V815",6,5,4,4,4,4,4,3,2
"V816",4,3,2,2,2,2,2,2,2
"V817",6,5,4,4,4,4,4,3,2
"V818",10,9,8,7,4,4,4,3,2
"V819",4,3,2,2,2,2,2,2,2
"V820",7,6,5,5,5,5,4,3,2
"V821",4,3,2,2,2,2,2,2,2
"V822",6,5,4,4,4,4,4,3,2
"V823",4,3,2,2,2,2,2,2,2
"V824",9,8,7,6,6,2,2,2,2
"V825",9,8,7,6,6,2,2,2,2
"V826",4,3,2,2,2,2,2,2,2
"V827",5,4,3,3,3,3,3,1,1
"V828",7,6,5,5,5,5,4,3,2
"V829",8,7,6,3,3,3,3,1,1
"V830",4,3,2,2,2,2,2,2,2
"V831",4,3,2,2,2,2,2,2,2
"V832",9,8,7,6,6,2,2,2,2
"V833",6,5,4,4,4,4,4,3,2
"V834",9,8,7,6,6,2,2,2,2
"V835",9,8,7,6,6,2,2,2,2
"V836",9,8,7,6,6,2,2,2,2
"V837",4,3,2,2,2,2,2,2,2
"V838",4,3,2,2,2,2,2,2,2
"V839",8,7,6,3,3,3,3,1,1
"V840",9,8,7,6,6,2,2,2,2
"V841",2,2,1,1,1,1,1,1,1
"V842",7,6,5,5,5,5,4,3,2
"V843",7,6,5,5,5,5,4,3,2
"V844",7,6,5,5,5,5,4,3,2
"V845",6,5,4,4,4,4,4,3,2
"V846",9,8,7,6,6,2,2,2,2
"V847",4,3,2,2,2,2,2,2,2
"V848",4,3,2,2,2,2,2,2,2
"V849",10,9,8,7,4,4,4,3,2
"V850",10,9,8,7,4,4,4,3,2
"V851",7,6,5,5,5,5,4,3,2
"V852",6,5,4,4,4,4,4,3,2
"V853",7,6,5,5,5,5,4,3,2
"V854",4,3,2,2,2,2,2,2,2
"V855",7,6,5,5,5,5,4,3,2
"V856",4,3,2,2,2,2,2,2,2
"V857",8,7,6,3,3,3,3,1,1
"V858",4,3,2,2,2,2,2,2,2
"V859",8,7,6,3,3,3,3,1,1
"V860",7,6,5,5,5,5,4,3,2
"V861",5,4,3,3,3,3,3,1,1
"V862",3,1,1,1,1,1,1,1,1
"V863",4,3,2,2,2,2,2,2,2
"V864",7,6,5,5,5,5,4,3,2
"V865",6,5,4,4,4,4,4,3,2
"V866",8,7,6,3,3,3,3,1,1
"V867",4,3,2,2,2,2,2,2,2
"V868",6,5,4,4,4,4,4,3,2
"V869",9,8,7,6,6,2,2,2,2
"V870",2,2,1,1,1,1,1,1,1
"V871",4,3,2,2,2,2,2,2,2
"V872",6,5,4,4,4,4,4,3,2
"V873",10,9,8,7,4,4,4,3,2
"V874",7,6,5,5,5,5,4,3,2
"V875",8,7,6,3,3,3,3,1,1
"V876",5,4,3,3,3,3,3,1,1
"V877",4,3,2,2,2,2,2,2,2
"V878",7,6,5,5,5,5,4,3,2
"V879",4,3,2,2,2,2,2,2,2
"V880",10,9,8,7,4,4,4,3,2
"V881",2,2,1,1,1,1,1,1,1
"V882",5,4,3,3,3,3,3,1,1
"V883",10,9,8,7,4,4,4,3,2
"V884",4,3,2,2,2,2,2,2,2
"V885",8,7,6,3,3,3,3,1,1
"V886",4,3,2,2,2,2,2,2,2
"V887",10,9,8,7,4,4,4,3,2
"V888",9,8,7,6,6,2,2,2,2
"V889",4,3,2,2,2,2,2,2,2
"V890",9,8,7,6,6,2,2,2,2
"V891",7,6,5,5,5,5,4,3,2
"V892",6,5,4,4,4,4,4,3,2
"V893",8,7,6,3,3,3,3,1,1
"V894",4,3,2,2,2,2,2,2,2
"V895",8,7,6,3,3,3,3,1,1
"V896",3,1,1,1,1,1,1,1,1
"V897",7,6,5,5,5,5,4,3,2
"V898",9,8,7,6,6,2,2,2,2
"V899",6,5,4,4,4,4,4,3,2
"V900",2,2,1,1,1,1,1,1,1
"V901",4,3,2,2,2,2,2,2,2
"V902",6,5,4,4,4,4,4,3,2
"V903",2,2,1,1,1,1,1,1,1
"V904",4,3,2,2,2,2,2,2,2
"V905",7,6,5,5,5,5,4,3,2
"V906",5,4,3,3,3,3,3,1,1
"V907",7,6,5,5,5,5,4,3,2
"V908",7,6,5,5,5,5,4,3,2
"V909",6,5,4,4,4,4,4,3,2
"V910",4,3,2,2,2,2,2,2,2
"V911",4,3,2,2,2,2,2,2,2
"V912",4,3,2,2,2,2,2,2,2
"V913",10,9,8,7,4,4,4,3,2
"V914",2,2,1,1,1,1,1,1,1
"V915",4,3,2,2,2,2,2,2,2
"V916",6,5,4,4,4,4,4,3,2
"V917",3,1,1,1,1,1,1,1,1
"V918",7,6,5,5,5,5,4,3,2
"V919",4,3,2,2,2,2,2,2,2
"V920",7,6,5,5,5,5,4,3,2
"V921",4,3,2,2,2,2,2,2,2
"V922",7,6,5,5,5,5,4,3,2
"V923",4,3,2,2,2,2,2,2,2
"V924",7,6,5,5,5,5,4,3,2
"V925",4,3,2,2,2,2,2,2,2
"V926",7,6,5,5,5,5,4,3,2
"V927",6,5,4,4,4,4,4,3,2
"V928",7,6,5,5,5,5,4,3,2
"V929",5,4,3,3,3,3,3,1,1
"V930",5,4,3,3,3,3,3,1,1
"V931",7,6,5,5,5,5,4,3,2
"V932",7,6,5,5,5,5,4,3,2
"V933",2,2,1,1,1,1,1,1,1
"V934",9,8,7,6,6,2,2,2,2
"V935",10,9,8,7,4,4,4,3,2
"V936",6,5,4,4,4,4,4,3,2
"V937",5,4,3,3,3,3,3,1,1
"V938",4,3,2,2,2,2,2,2,2
"V939",4,3,2,2,2,2,2,2,2
"V940",6,5,4,4,4,4,4,3,2
"V941",6,5,4,4,4,4,4,3,2
"V942",4,3,2,2,2,2,2,2,2
"V943",8,7,6,3,3,3,3,1,1
"V944",4,3,2,2,2,2,2,2,2
"V945",7,6,5,5,5,5,4,3,2
"V946",4,3,2,2,2,2,2,2,2
"V947",9,8,7,6,6,2,2,2,2
"V948",1,1,1,1,1,1,1,1,1
"V949",8,7,6,3,3,3,3,1,1
"V950",8,7,6,3,3,3,3,1,1
"V951",4,3,2,2,2,2,2,2,2
"V952",4,3,2,2,2,2,2,2,2
"V953",9,8,7,6,6,2,2,2,2
"V954",4,3,2,2,2,2,2,2,2
"V955",7,6,5,5,5,5,4,3,2
"V956",4,3,2,2,2,2,2,2,2
"V957",7,6,5,5,5,5,4,3,2
"V958",7,6,5,5,5,5,4,3,2
"V959",8,7,6,3,3,3,3,1,1
"V960",6,5,4,4,4,4,4,3,2
"V961",1,1,1,1,1,1,1,1,1
"V962",4,3,2,2,2,2,2,2,2
"V963",4,3,2,2,2,2,2,2,2
"V964",7,6,5,5,5,5,4,3,2
"V965",7,6,5,5,5,5,4,3,2
"V966",8,7,6,3,3,3,3,1,1
"V967",8,7,6,3,3,3,3,1,1
"V968",2,2,1,1,1,1,1,1,1
"V969",2,2,1,1,1,1,1,1,1
"V970",4,3,2,2,2,2,2,2,2
"V971",2,2,1,1,1,1,1,1,1
"V972",6,5,4,4,4,4,4,3,2
"V973",7,6,5,5,5,5,4,3,2
"V974",1,1,1,1,1,1,1,1,1
"V975",10,9,8,7,4,4,4,3,2
"V976",5,4,3,3,3,3,3,1,1
"V977",4,3,2,2,2,2,2,2,2
"V978",4,3,2,2,2,2,2,2,2
"V979",3,1,1,1,1,1,1,1,1
"V980",8,7,6,3,3,3,3,1,1
"V981",8,7,6,3,3,3,3,1,1
"V982",4,3,2,2,2,2,2,2,2
"V983",4,3,2,2,2,2,2,2,2
"V984",7,6,5,5,5,5,4,3,2
"V985",8,7,6,3,3,3,3,1,1
"V986",4,3,2,2,2,2,2,2,2
"V987",8,7,6,3,3,3,3,1,1
"V988",2,2,1,1,1,1,1,1,1
"V989",6,5,4,4,4,4,4,3,2
"V990",9,8,7,6,6,2,2,2,2
"V991",10,9,8,7,4,4,4,3,2
"V992",6,5,4,4,4,4,4,3,2
"V993",10,9,8,7,4,4,4,3,2
"V994",7,6,5,5,5,5,4,3,2
"V995",4,3,2,2,2,2,2,2,2
"V996",9,8,7,6,6,2,2,2,2
"V997",4,3,2,2,2,2,2,2,2
"V998",10,9,8,7,4,4,4,3,2
"V999",9,8,7,6,6,2,2,2,2
"V1000",7,6,5,5,5,5,4,3,2
