"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V631",4,4,4,1,1,1,1,1,1
"V632",9,8,8,7,6,5,4,2,2
"V633",8,7,7,6,2,2,2,2,2
"V634",7,6,6,5,5,4,3,3,1
"V635",5,5,5,4,4,4,3,3,1
"V636",4,4,4,1,1,1,1,1,1
"V637",4,4,4,1,1,1,1,1,1
"V638",6,6,6,5,5,4,3,3,1
"V639",8,7,7,6,2,2,2,2,2
"V640",3,3,3,3,3,3,1,1,1
"V641",5,5,5,4,4,4,3,3,1
"V642",4,4,4,1,1,1,1,1,1
"V643",9,8,8,7,6,5,4,2,2
"V644",9,8,8,7,6,5,4,2,2
"V645",3,3,3,3,3,3,1,1,1
"V646",4,4,4,1,1,1,1,1,1
"V647",9,8,8,7,6,5,4,2,2
"V648",2,2,2,2,2,2,2,2,2
"V649",10,9,3,3,3,3,1,1,1
"V650",9,8,8,7,6,5,4,2,2
"V651",4,4,4,1,1,1,1,1,1
"V652",2,2,2,2,2,2,2,2,2
"V653",10,9,3,3,3,3,1,1,1
"V654",8,7,7,6,2,2,2,2,2
"V655",9,8,8,7,6,5,4,2,2
"V656",10,9,3,3,3,3,1,1,1
"V657",5,5,5,4,4,4,3,3,1
"V658",9,8,8,7,6,5,4,2,2
"V659",3,3,3,3,3,3,1,1,1
"V660",4,4,4,1,1,1,1,1,1
"V661",4,4,4,1,1,1,1,1,1
"V662",2,2,2,2,2,2,2,2,2
"V663",2,2,2,2,2,2,2,2,2
"V664",9,8,8,7,6,5,4,2,2
"V665",4,4,4,1,1,1,1,1,1
"V666",3,3,3,3,3,3,1,1,1
"V667",8,7,7,6,2,2,2,2,2
"V668",2,2,2,2,2,2,2,2,2
"V669",2,2,2,2,2,2,2,2,2
"V670",9,8,8,7,6,5,4,2,2
"V671",1,1,1,1,1,1,1,1,1
"V672",6,6,6,5,5,4,3,3,1
"V673",9,8,8,7,6,5,4,2,2
"V674",2,2,2,2,2,2,2,2,2
"V675",4,4,4,1,1,1,1,1,1
"V676",3,3,3,3,3,3,1,1,1
"V677",1,1,1,1,1,1,1,1,1
"V678",2,2,2,2,2,2,2,2,2
"V679",2,2,2,2,2,2,2,2,2
"V680",4,4,4,1,1,1,1,1,1
"V681",10,9,3,3,3,3,1,1,1
"V682",6,6,6,5,5,4,3,3,1
"V683",10,9,3,3,3,3,1,1,1
"V684",3,3,3,3,3,3,1,1,1
"V685",3,3,3,3,3,3,1,1,1
"V686",4,4,4,1,1,1,1,1,1
"V687",7,6,6,5,5,4,3,3,1
"V688",9,8,8,7,6,5,4,2,2
"V689",9,8,8,7,6,5,4,2,2
"V690",9,8,8,7,6,5,4,2,2
"V691",9,8,8,7,6,5,4,2,2
"V692",2,2,2,2,2,2,2,2,2
"V693",8,7,7,6,2,2,2,2,2
"V694",8,7,7,6,2,2,2,2,2
"V695",10,9,3,3,3,3,1,1,1
"V696",9,8,8,7,6,5,4,2,2
"V697",9,8,8,7,6,5,4,2,2
"V698",10,9,3,3,3,3,1,1,1
"V699",10,9,3,3,3,3,1,1,1
"V700",9,8,8,7,6,5,4,2,2
"V701",2,2,2,2,2,2,2,2,2
"V702",2,2,2,2,2,2,2,2,2
"V703",8,7,7,6,2,2,2,2,2
"V704",5,5,5,4,4,4,3,3,1
"V705",9,8,8,7,6,5,4,2,2
"V706",9,8,8,7,6,5,4,2,2
"V707",8,7,7,6,2,2,2,2,2
"V708",1,1,1,1,1,1,1,1,1
"V709",2,2,2,2,2,2,2,2,2
"V710",4,4,4,1,1,1,1,1,1
"V711",8,7,7,6,2,2,2,2,2
"V712",3,3,3,3,3,3,1,1,1
"V713",6,6,6,5,5,4,3,3,1
"V714",9,8,8,7,6,5,4,2,2
"V715",2,2,2,2,2,2,2,2,2
"V716",6,6,6,5,5,4,3,3,1
"V717",9,8,8,7,6,5,4,2,2
"V718",8,7,7,6,2,2,2,2,2
"V719",9,8,8,7,6,5,4,2,2
"V720",9,8,8,7,6,5,4,2,2
"V721",8,7,7,6,2,2,2,2,2
"V722",10,9,3,3,3,3,1,1,1
"V723",2,2,2,2,2,2,2,2,2
"V724",5,5,5,4,4,4,3,3,1
"V725",1,1,1,1,1,1,1,1,1
"V726",2,2,2,2,2,2,2,2,2
"V727",8,7,7,6,2,2,2,2,2
"V728",8,7,7,6,2,2,2,2,2
"V729",9,8,8,7,6,5,4,2,2
"V730",2,2,2,2,2,2,2,2,2
"V731",5,5,5,4,4,4,3,3,1
"V732",10,9,3,3,3,3,1,1,1
"V733",1,1,1,1,1,1,1,1,1
"V734",7,6,6,5,5,4,3,3,1
"V735",2,2,2,2,2,2,2,2,2
"V736",8,7,7,6,2,2,2,2,2
"V737",9,8,8,7,6,5,4,2,2
"V738",7,6,6,5,5,4,3,3,1
"V739",9,8,8,7,6,5,4,2,2
"V740",4,4,4,1,1,1,1,1,1
"V741",5,5,5,4,4,4,3,3,1
"V742",8,7,7,6,2,2,2,2,2
"V743",3,3,3,3,3,3,1,1,1
"V744",7,6,6,5,5,4,3,3,1
"V745",3,3,3,3,3,3,1,1,1
"V746",5,5,5,4,4,4,3,3,1
"V747",4,4,4,1,1,1,1,1,1
"V748",9,8,8,7,6,5,4,2,2
"V749",7,6,6,5,5,4,3,3,1
"V750",8,7,7,6,2,2,2,2,2
"V751",2,2,2,2,2,2,2,2,2
"V752",8,7,7,6,2,2,2,2,2
"V753",8,7,7,6,2,2,2,2,2
"V754",7,6,6,5,5,4,3,3,1
"V755",9,8,8,7,6,5,4,2,2
"V756",2,2,2,2,2,2,2,2,2
"V757",5,5,5,4,4,4,3,3,1
"V758",3,3,3,3,3,3,1,1,1
"V759",1,1,1,1,1,1,1,1,1
"V760",2,2,2,2,2,2,2,2,2
"V761",8,7,7,6,2,2,2,2,2
"V762",9,8,8,7,6,5,4,2,2
"V763",2,2,2,2,2,2,2,2,2
"V764",5,5,5,4,4,4,3,3,1
"V765",8,7,7,6,2,2,2,2,2
"V766",9,8,8,7,6,5,4,2,2
"V767",4,4,4,1,1,1,1,1,1
"V768",7,6,6,5,5,4,3,3,1
"V769",4,4,4,1,1,1,1,1,1
"V770",7,6,6,5,5,4,3,3,1
"V771",9,8,8,7,6,5,4,2,2
"V772",10,9,3,3,3,3,1,1,1
"V773",9,8,8,7,6,5,4,2,2
"V774",6,6,6,5,5,4,3,3,1
"V775",10,9,3,3,3,3,1,1,1
"V776",1,1,1,1,1,1,1,1,1
"V777",9,8,8,7,6,5,4,2,2
"V778",2,2,2,2,2,2,2,2,2
"V779",3,3,3,3,3,3,1,1,1
"V780",9,8,8,7,6,5,4,2,2
"V781",2,2,2,2,2,2,2,2,2
"V782",5,5,5,4,4,4,3,3,1
"V783",4,4,4,1,1,1,1,1,1
"V784",2,2,2,2,2,2,2,2,2
"V785",7,6,6,5,5,4,3,3,1
"V786",9,8,8,7,6,5,4,2,2
"V787",7,6,6,5,5,4,3,3,1
"V788",9,8,8,7,6,5,4,2,2
"V789",2,2,2,2,2,2,2,2,2
"V790",3,3,3,3,3,3,1,1,1
"V791",2,2,2,2,2,2,2,2,2
"V792",1,1,1,1,1,1,1,1,1
"V793",8,7,7,6,2,2,2,2,2
"V794",5,5,5,4,4,4,3,3,1
"V795",8,7,7,6,2,2,2,2,2
"V796",9,8,8,7,6,5,4,2,2
"V797",9,8,8,7,6,5,4,2,2
"V798",9,8,8,7,6,5,4,2,2
"V799",4,4,4,1,1,1,1,1,1
"V800",9,8,8,7,6,5,4,2,2
"V801",3,3,3,3,3,3,1,1,1
"V802",3,3,3,3,3,3,1,1,1
"V803",2,2,2,2,2,2,2,2,2
"V804",4,4,4,1,1,1,1,1,1
"V805",4,4,4,1,1,1,1,1,1
"V806",9,8,8,7,6,5,4,2,2
"V807",9,8,8,7,6,5,4,2,2
"V808",1,1,1,1,1,1,1,1,1
"V809",9,8,8,7,6,5,4,2,2
"V810",5,5,5,4,4,4,3,3,1
"V811",4,4,4,1,1,1,1,1,1
"V812",7,6,6,5,5,4,3,3,1
"V813",5,5,5,4,4,4,3,3,1
"V814",1,1,1,1,1,1,1,1,1
"V815",3,3,3,3,3,3,1,1,1
"V816",9,8,8,7,6,5,4,2,2
"V817",4,4,4,1,1,1,1,1,1
"V818",1,1,1,1,1,1,1,1,1
"V819",4,4,4,1,1,1,1,1,1
"V820",9,8,8,7,6,5,4,2,2
"V821",2,2,2,2,2,2,2,2,2
"V822",3,3,3,3,3,3,1,1,1
"V823",9,8,8,7,6,5,4,2,2
"V824",2,2,2,2,2,2,2,2,2
"V825",2,2,2,2,2,2,2,2,2
"V826",8,7,7,6,2,2,2,2,2
"V827",7,6,6,5,5,4,3,3,1
"V828",9,8,8,7,6,5,4,2,2
"V829",5,5,5,4,4,4,3,3,1
"V830",8,7,7,6,2,2,2,2,2
"V831",8,7,7,6,2,2,2,2,2
"V832",2,2,2,2,2,2,2,2,2
"V833",4,4,4,1,1,1,1,1,1
"V834",2,2,2,2,2,2,2,2,2
"V835",2,2,2,2,2,2,2,2,2
"V836",2,2,2,2,2,2,2,2,2
"V837",8,7,7,6,2,2,2,2,2
"V838",9,8,8,7,6,5,4,2,2
"V839",5,5,5,4,4,4,3,3,1
"V840",3,3,3,3,3,3,1,1,1
"V841",10,9,3,3,3,3,1,1,1
"V842",9,8,8,7,6,5,4,2,2
"V843",9,8,8,7,6,5,4,2,2
"V844",9,8,8,7,6,5,4,2,2
"V845",4,4,4,1,1,1,1,1,1
"V846",2,2,2,2,2,2,2,2,2
"V847",8,7,7,6,2,2,2,2,2
"V848",8,7,7,6,2,2,2,2,2
"V849",1,1,1,1,1,1,1,1,1
"V850",1,1,1,1,1,1,1,1,1
"V851",9,8,8,7,6,5,4,2,2
"V852",4,4,4,1,1,1,1,1,1
"V853",9,8,8,7,6,5,4,2,2
"V854",8,7,7,6,2,2,2,2,2
"V855",9,8,8,7,6,5,4,2,2
"V856",8,7,7,6,2,2,2,2,2
"V857",5,5,5,4,4,4,3,3,1
"V858",8,7,7,6,2,2,2,2,2
"V859",5,5,5,4,4,4,3,3,1
"V860",9,8,8,7,6,5,4,2,2
"V861",7,6,6,5,5,4,3,3,1
"V862",6,6,6,5,5,4,3,3,1
"V863",2,2,2,2,2,2,2,2,2
"V864",9,8,8,7,6,5,4,2,2
"V865",8,7,7,6,2,2,2,2,2
"V866",5,5,5,4,4,4,3,3,1
"V867",8,7,7,6,2,2,2,2,2
"V868",4,4,4,1,1,1,1,1,1
"V869",2,2,2,2,2,2,2,2,2
"V870",3,3,3,3,3,3,1,1,1
"V871",8,7,7,6,2,2,2,2,2
"V872",4,4,4,1,1,1,1,1,1
"V873",1,1,1,1,1,1,1,1,1
"V874",9,8,8,7,6,5,4,2,2
"V875",5,5,5,4,4,4,3,3,1
"V876",7,6,6,5,5,4,3,3,1
"V877",8,7,7,6,2,2,2,2,2
"V878",9,8,8,7,6,5,4,2,2
"V879",9,8,8,7,6,5,4,2,2
"V880",1,1,1,1,1,1,1,1,1
"V881",10,9,3,3,3,3,1,1,1
"V882",7,6,6,5,5,4,3,3,1
"V883",1,1,1,1,1,1,1,1,1
"V884",8,7,7,6,2,2,2,2,2
"V885",5,5,5,4,4,4,3,3,1
"V886",2,2,2,2,2,2,2,2,2
"V887",1,1,1,1,1,1,1,1,1
"V888",3,3,3,3,3,3,1,1,1
"V889",8,7,7,6,2,2,2,2,2
"V890",2,2,2,2,2,2,2,2,2
"V891",9,8,8,7,6,5,4,2,2
"V892",2,2,2,2,2,2,2,2,2
"V893",5,5,5,4,4,4,3,3,1
"V894",8,7,7,6,2,2,2,2,2
"V895",5,5,5,4,4,4,3,3,1
"V896",6,6,6,5,5,4,3,3,1
"V897",9,8,8,7,6,5,4,2,2
"V898",2,2,2,2,2,2,2,2,2
"V899",4,4,4,1,1,1,1,1,1
"V900",3,3,3,3,3,3,1,1,1
"V901",2,2,2,2,2,2,2,2,2
"V902",4,4,4,1,1,1,1,1,1
"V903",10,9,3,3,3,3,1,1,1
"V904",8,7,7,6,2,2,2,2,2
"V905",9,8,8,7,6,5,4,2,2
"V906",7,6,6,5,5,4,3,3,1
"V907",9,8,8,7,6,5,4,2,2
"V908",9,8,8,7,6,5,4,2,2
"V909",4,4,4,1,1,1,1,1,1
"V910",8,7,7,6,2,2,2,2,2
"V911",8,7,7,6,2,2,2,2,2
"V912",8,7,7,6,2,2,2,2,2
"V913",1,1,1,1,1,1,1,1,1
"V914",10,9,3,3,3,3,1,1,1
"V915",8,7,7,6,2,2,2,2,2
"V916",4,4,4,1,1,1,1,1,1
"V917",6,6,6,5,5,4,3,3,1
"V918",9,8,8,7,6,5,4,2,2
"V919",9,8,8,7,6,5,4,2,2
"V920",9,8,8,7,6,5,4,2,2
"V921",8,7,7,6,2,2,2,2,2
"V922",9,8,8,7,6,5,4,2,2
"V923",8,7,7,6,2,2,2,2,2
"V924",9,8,8,7,6,5,4,2,2
"V925",8,7,7,6,2,2,2,2,2
"V926",9,8,8,7,6,5,4,2,2
"V927",4,4,4,1,1,1,1,1,1
"V928",9,8,8,7,6,5,4,2,2
"V929",7,6,6,5,5,4,3,3,1
"V930",7,6,6,5,5,4,3,3,1
"V931",9,8,8,7,6,5,4,2,2
"V932",9,8,8,7,6,5,4,2,2
"V933",10,9,3,3,3,3,1,1,1
"V934",3,3,3,3,3,3,1,1,1
"V935",1,1,1,1,1,1,1,1,1
"V936",4,4,4,1,1,1,1,1,1
"V937",7,6,6,5,5,4,3,3,1
"V938",8,7,7,6,2,2,2,2,2
"V939",8,7,7,6,2,2,2,2,2
"V940",4,4,4,1,1,1,1,1,1
"V941",4,4,4,1,1,1,1,1,1
"V942",9,8,8,7,6,5,4,2,2
"V943",5,5,5,4,4,4,3,3,1
"V944",8,7,7,6,2,2,2,2,2
"V945",9,8,8,7,6,5,4,2,2
"V946",2,2,2,2,2,2,2,2,2
"V947",2,2,2,2,2,2,2,2,2
"V948",10,9,3,3,3,3,1,1,1
"V949",5,5,5,4,4,4,3,3,1
"V950",5,5,5,4,4,4,3,3,1
"V951",8,7,7,6,2,2,2,2,2
"V952",8,7,7,6,2,2,2,2,2
"V953",2,2,2,2,2,2,2,2,2
"V954",8,7,7,6,2,2,2,2,2
"V955",9,8,8,7,6,5,4,2,2
"V956",2,2,2,2,2,2,2,2,2
"V957",9,8,8,7,6,5,4,2,2
"V958",9,8,8,7,6,5,4,2,2
"V959",5,5,5,4,4,4,3,3,1
"V960",4,4,4,1,1,1,1,1,1
"V961",10,9,3,3,3,3,1,1,1
"V962",8,7,7,6,2,2,2,2,2
"V963",9,8,8,7,6,5,4,2,2
"V964",4,4,4,1,1,1,1,1,1
"V965",9,8,8,7,6,5,4,2,2
"V966",5,5,5,4,4,4,3,3,1
"V967",5,5,5,4,4,4,3,3,1
"V968",10,9,3,3,3,3,1,1,1
"V969",10,9,3,3,3,3,1,1,1
"V970",8,7,7,6,2,2,2,2,2
"V971",10,9,3,3,3,3,1,1,1
"V972",4,4,4,1,1,1,1,1,1
"V973",9,8,8,7,6,5,4,2,2
"V974",10,9,3,3,3,3,1,1,1
"V975",1,1,1,1,1,1,1,1,1
"V976",7,6,6,5,5,4,3,3,1
"V977",9,8,8,7,6,5,4,2,2
"V978",8,7,7,6,2,2,2,2,2
"V979",6,6,6,5,5,4,3,3,1
"V980",5,5,5,4,4,4,3,3,1
"V981",5,5,5,4,4,4,3,3,1
"V982",2,2,2,2,2,2,2,2,2
"V983",9,8,8,7,6,5,4,2,2
"V984",9,8,8,7,6,5,4,2,2
"V985",5,5,5,4,4,4,3,3,1
"V986",8,7,7,6,2,2,2,2,2
"V987",5,5,5,4,4,4,3,3,1
"V988",10,9,3,3,3,3,1,1,1
"V989",3,3,3,3,3,3,1,1,1
"V990",2,2,2,2,2,2,2,2,2
"V991",1,1,1,1,1,1,1,1,1
"V992",4,4,4,1,1,1,1,1,1
"V993",1,1,1,1,1,1,1,1,1
"V994",8,7,7,6,2,2,2,2,2
"V995",2,2,2,2,2,2,2,2,2
"V996",3,3,3,3,3,3,1,1,1
"V997",8,7,7,6,2,2,2,2,2
"V998",1,1,1,1,1,1,1,1,1
"V999",3,3,3,3,3,3,1,1,1
"V1000",9,8,8,7,6,5,4,2,2
