"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V631",8,7,7,6,5,4,3,3,1
"V632",9,8,8,7,6,5,4,2,2
"V633",9,8,8,7,6,5,4,2,2
"V634",5,4,4,1,1,1,1,1,1
"V635",6,5,5,4,4,1,1,1,1
"V636",7,6,6,5,5,4,3,3,1
"V637",9,8,8,7,6,5,4,2,2
"V638",1,1,1,1,1,1,1,1,1
"V639",4,3,3,3,3,3,2,2,2
"V640",8,7,7,6,5,4,3,3,1
"V641",6,5,5,4,4,1,1,1,1
"V642",8,7,7,6,5,4,3,3,1
"V643",9,8,8,7,6,5,4,2,2
"V644",7,6,6,5,5,4,3,3,1
"V645",4,3,3,3,3,3,2,2,2
"V646",8,7,7,6,5,4,3,3,1
"V647",9,8,8,7,6,5,4,2,2
"V648",4,3,3,3,3,3,2,2,2
"V649",3,2,2,2,2,2,1,1,1
"V650",9,8,8,7,6,5,4,2,2
"V651",8,7,7,6,5,4,3,3,1
"V652",4,3,3,3,3,3,2,2,2
"V653",3,2,2,2,2,2,1,1,1
"V654",9,8,8,7,6,5,4,2,2
"V655",9,8,8,7,6,5,4,2,2
"V656",3,2,2,2,2,2,1,1,1
"V657",6,5,5,4,4,1,1,1,1
"V658",9,8,8,7,6,5,4,2,2
"V659",8,7,7,6,5,4,3,3,1
"V660",8,7,7,6,5,4,3,3,1
"V661",7,6,6,5,5,4,3,3,1
"V662",4,3,3,3,3,3,2,2,2
"V663",4,3,3,3,3,3,2,2,2
"V664",9,8,8,7,6,5,4,2,2
"V665",8,7,7,6,5,4,3,3,1
"V666",4,3,3,3,3,3,2,2,2
"V667",4,3,3,3,3,3,2,2,2
"V668",4,3,3,3,3,3,2,2,2
"V669",4,3,3,3,3,3,2,2,2
"V670",9,8,8,7,6,5,4,2,2
"V671",7,6,6,5,5,4,3,3,1
"V672",1,1,1,1,1,1,1,1,1
"V673",9,8,8,7,6,5,4,2,2
"V674",4,3,3,3,3,3,2,2,2
"V675",8,7,7,6,5,4,3,3,1
"V676",4,3,3,3,3,3,2,2,2
"V677",7,6,6,5,5,4,3,3,1
"V678",4,3,3,3,3,3,2,2,2
"V679",4,3,3,3,3,3,2,2,2
"V680",8,7,7,6,5,4,3,3,1
"V681",3,2,2,2,2,2,1,1,1
"V682",1,1,1,1,1,1,1,1,1
"V683",10,9,2,2,2,2,1,1,1
"V684",3,2,2,2,2,2,1,1,1
"V685",3,2,2,2,2,2,1,1,1
"V686",7,6,6,5,5,4,3,3,1
"V687",5,4,4,1,1,1,1,1,1
"V688",9,8,8,7,6,5,4,2,2
"V689",9,8,8,7,6,5,4,2,2
"V690",9,8,8,7,6,5,4,2,2
"V691",9,8,8,7,6,5,4,2,2
"V692",4,3,3,3,3,3,2,2,2
"V693",8,7,7,6,5,4,3,3,1
"V694",9,8,8,7,6,5,4,2,2
"V695",10,9,2,2,2,2,1,1,1
"V696",3,2,2,2,2,2,1,1,1
"V697",9,8,8,7,6,5,4,2,2
"V698",3,2,2,2,2,2,1,1,1
"V699",3,2,2,2,2,2,1,1,1
"V700",9,8,8,7,6,5,4,2,2
"V701",4,3,3,3,3,3,2,2,2
"V702",4,3,3,3,3,3,2,2,2
"V703",4,3,3,3,3,3,2,2,2
"V704",6,5,5,4,4,1,1,1,1
"V705",9,8,8,7,6,5,4,2,2
"V706",9,8,8,7,6,5,4,2,2
"V707",4,3,3,3,3,3,2,2,2
"V708",7,6,6,5,5,4,3,3,1
"V709",4,3,3,3,3,3,2,2,2
"V710",8,7,7,6,5,4,3,3,1
"V711",9,8,8,7,6,5,4,2,2
"V712",9,8,8,7,6,5,4,2,2
"V713",1,1,1,1,1,1,1,1,1
"V714",9,8,8,7,6,5,4,2,2
"V715",4,3,3,3,3,3,2,2,2
"V716",1,1,1,1,1,1,1,1,1
"V717",9,8,8,7,6,5,4,2,2
"V718",9,8,8,7,6,5,4,2,2
"V719",9,8,8,7,6,5,4,2,2
"V720",9,8,8,7,6,5,4,2,2
"V721",4,3,3,3,3,3,2,2,2
"V722",10,9,2,2,2,2,1,1,1
"V723",4,3,3,3,3,3,2,2,2
"V724",6,5,5,4,4,1,1,1,1
"V725",7,6,6,5,5,4,3,3,1
"V726",4,3,3,3,3,3,2,2,2
"V727",8,7,7,6,5,4,3,3,1
"V728",4,3,3,3,3,3,2,2,2
"V729",9,8,8,7,6,5,4,2,2
"V730",4,3,3,3,3,3,2,2,2
"V731",6,5,5,4,4,1,1,1,1
"V732",3,2,2,2,2,2,1,1,1
"V733",7,6,6,5,5,4,3,3,1
"V734",5,4,4,1,1,1,1,1,1
"V735",4,3,3,3,3,3,2,2,2
"V736",4,3,3,3,3,3,2,2,2
"V737",9,8,8,7,6,5,4,2,2
"V738",5,4,4,1,1,1,1,1,1
"V739",5,4,4,1,1,1,1,1,1
"V740",8,7,7,6,5,4,3,3,1
"V741",6,5,5,4,4,1,1,1,1
"V742",4,3,3,3,3,3,2,2,2
"V743",4,3,3,3,3,3,2,2,2
"V744",2,1,1,1,1,1,1,1,1
"V745",3,2,2,2,2,2,1,1,1
"V746",6,5,5,4,4,1,1,1,1
"V747",8,7,7,6,5,4,3,3,1
"V748",9,8,8,7,6,5,4,2,2
"V749",5,4,4,1,1,1,1,1,1
"V750",4,3,3,3,3,3,2,2,2
"V751",4,3,3,3,3,3,2,2,2
"V752",4,3,3,3,3,3,2,2,2
"V753",8,7,7,6,5,4,3,3,1
"V754",5,4,4,1,1,1,1,1,1
"V755",3,2,2,2,2,2,1,1,1
"V756",8,7,7,6,5,4,3,3,1
"V757",6,5,5,4,4,1,1,1,1
"V758",4,3,3,3,3,3,2,2,2
"V759",7,6,6,5,5,4,3,3,1
"V760",4,3,3,3,3,3,2,2,2
"V761",4,3,3,3,3,3,2,2,2
"V762",9,8,8,7,6,5,4,2,2
"V763",4,3,3,3,3,3,2,2,2
"V764",6,5,5,4,4,1,1,1,1
"V765",8,7,7,6,5,4,3,3,1
"V766",7,6,6,5,5,4,3,3,1
"V767",7,6,6,5,5,4,3,3,1
"V768",5,4,4,1,1,1,1,1,1
"V769",7,6,6,5,5,4,3,3,1
"V770",5,4,4,1,1,1,1,1,1
"V771",9,8,8,7,6,5,4,2,2
"V772",3,2,2,2,2,2,1,1,1
"V773",9,8,8,7,6,5,4,2,2
"V774",1,1,1,1,1,1,1,1,1
"V775",3,2,2,2,2,2,1,1,1
"V776",7,6,6,5,5,4,3,3,1
"V777",9,8,8,7,6,5,4,2,2
"V778",4,3,3,3,3,3,2,2,2
"V779",3,2,2,2,2,2,1,1,1
"V780",7,6,6,5,5,4,3,3,1
"V781",4,3,3,3,3,3,2,2,2
"V782",6,5,5,4,4,1,1,1,1
"V783",7,6,6,5,5,4,3,3,1
"V784",4,3,3,3,3,3,2,2,2
"V785",5,4,4,1,1,1,1,1,1
"V786",9,8,8,7,6,5,4,2,2
"V787",5,4,4,1,1,1,1,1,1
"V788",9,8,8,7,6,5,4,2,2
"V789",4,3,3,3,3,3,2,2,2
"V790",3,2,2,2,2,2,1,1,1
"V791",4,3,3,3,3,3,2,2,2
"V792",7,6,6,5,5,4,3,3,1
"V793",4,3,3,3,3,3,2,2,2
"V794",6,5,5,4,4,1,1,1,1
"V795",9,8,8,7,6,5,4,2,2
"V796",9,8,8,7,6,5,4,2,2
"V797",9,8,8,7,6,5,4,2,2
"V798",9,8,8,7,6,5,4,2,2
"V799",8,7,7,6,5,4,3,3,1
"V800",9,8,8,7,6,5,4,2,2
"V801",8,7,7,6,5,4,3,3,1
"V802",4,3,3,3,3,3,2,2,2
"V803",4,3,3,3,3,3,2,2,2
"V804",8,7,7,6,5,4,3,3,1
"V805",8,7,7,6,5,4,3,3,1
"V806",9,8,8,7,6,5,4,2,2
"V807",9,8,8,7,6,5,4,2,2
"V808",7,6,6,5,5,4,3,3,1
"V809",9,8,8,7,6,5,4,2,2
"V810",6,5,5,4,4,1,1,1,1
"V811",8,7,7,6,5,4,3,3,1
"V812",5,4,4,1,1,1,1,1,1
"V813",6,5,5,4,4,1,1,1,1
"V814",7,6,6,5,5,4,3,3,1
"V815",8,7,7,6,5,4,3,3,1
"V816",9,8,8,7,6,5,4,2,2
"V817",8,7,7,6,5,4,3,3,1
"V818",7,6,6,5,5,4,3,3,1
"V819",8,7,7,6,5,4,3,3,1
"V820",9,8,8,7,6,5,4,2,2
"V821",4,3,3,3,3,3,2,2,2
"V822",8,7,7,6,5,4,3,3,1
"V823",9,8,8,7,6,5,4,2,2
"V824",4,3,3,3,3,3,2,2,2
"V825",4,3,3,3,3,3,2,2,2
"V826",9,8,8,7,6,5,4,2,2
"V827",5,4,4,1,1,1,1,1,1
"V828",9,8,8,7,6,5,4,2,2
"V829",6,5,5,4,4,1,1,1,1
"V830",9,8,8,7,6,5,4,2,2
"V831",9,8,8,7,6,5,4,2,2
"V832",4,3,3,3,3,3,2,2,2
"V833",8,7,7,6,5,4,3,3,1
"V834",4,3,3,3,3,3,2,2,2
"V835",4,3,3,3,3,3,2,2,2
"V836",4,3,3,3,3,3,2,2,2
"V837",9,8,8,7,6,5,4,2,2
"V838",9,8,8,7,6,5,4,2,2
"V839",6,5,5,4,4,1,1,1,1
"V840",4,3,3,3,3,3,2,2,2
"V841",3,2,2,2,2,2,1,1,1
"V842",9,8,8,7,6,5,4,2,2
"V843",9,8,8,7,6,5,4,2,2
"V844",9,8,8,7,6,5,4,2,2
"V845",8,7,7,6,5,4,3,3,1
"V846",4,3,3,3,3,3,2,2,2
"V847",4,3,3,3,3,3,2,2,2
"V848",4,3,3,3,3,3,2,2,2
"V849",7,6,6,5,5,4,3,3,1
"V850",7,6,6,5,5,4,3,3,1
"V851",9,8,8,7,6,5,4,2,2
"V852",8,7,7,6,5,4,3,3,1
"V853",9,8,8,7,6,5,4,2,2
"V854",4,3,3,3,3,3,2,2,2
"V855",9,8,8,7,6,5,4,2,2
"V856",4,3,3,3,3,3,2,2,2
"V857",6,5,5,4,4,1,1,1,1
"V858",8,7,7,6,5,4,3,3,1
"V859",6,5,5,4,4,1,1,1,1
"V860",9,8,8,7,6,5,4,2,2
"V861",5,4,4,1,1,1,1,1,1
"V862",1,1,1,1,1,1,1,1,1
"V863",4,3,3,3,3,3,2,2,2
"V864",9,8,8,7,6,5,4,2,2
"V865",8,7,7,6,5,4,3,3,1
"V866",6,5,5,4,4,1,1,1,1
"V867",9,8,8,7,6,5,4,2,2
"V868",8,7,7,6,5,4,3,3,1
"V869",4,3,3,3,3,3,2,2,2
"V870",3,2,2,2,2,2,1,1,1
"V871",9,8,8,7,6,5,4,2,2
"V872",8,7,7,6,5,4,3,3,1
"V873",7,6,6,5,5,4,3,3,1
"V874",9,8,8,7,6,5,4,2,2
"V875",6,5,5,4,4,1,1,1,1
"V876",5,4,4,1,1,1,1,1,1
"V877",4,3,3,3,3,3,2,2,2
"V878",9,8,8,7,6,5,4,2,2
"V879",9,8,8,7,6,5,4,2,2
"V880",7,6,6,5,5,4,3,3,1
"V881",3,2,2,2,2,2,1,1,1
"V882",5,4,4,1,1,1,1,1,1
"V883",7,6,6,5,5,4,3,3,1
"V884",9,8,8,7,6,5,4,2,2
"V885",6,5,5,4,4,1,1,1,1
"V886",4,3,3,3,3,3,2,2,2
"V887",7,6,6,5,5,4,3,3,1
"V888",4,3,3,3,3,3,2,2,2
"V889",4,3,3,3,3,3,2,2,2
"V890",4,3,3,3,3,3,2,2,2
"V891",9,8,8,7,6,5,4,2,2
"V892",4,3,3,3,3,3,2,2,2
"V893",6,5,5,4,4,1,1,1,1
"V894",9,8,8,7,6,5,4,2,2
"V895",6,5,5,4,4,1,1,1,1
"V896",2,1,1,1,1,1,1,1,1
"V897",7,6,6,5,5,4,3,3,1
"V898",4,3,3,3,3,3,2,2,2
"V899",8,7,7,6,5,4,3,3,1
"V900",3,2,2,2,2,2,1,1,1
"V901",4,3,3,3,3,3,2,2,2
"V902",8,7,7,6,5,4,3,3,1
"V903",3,2,2,2,2,2,1,1,1
"V904",9,8,8,7,6,5,4,2,2
"V905",9,8,8,7,6,5,4,2,2
"V906",5,4,4,1,1,1,1,1,1
"V907",9,8,8,7,6,5,4,2,2
"V908",9,8,8,7,6,5,4,2,2
"V909",8,7,7,6,5,4,3,3,1
"V910",4,3,3,3,3,3,2,2,2
"V911",4,3,3,3,3,3,2,2,2
"V912",9,8,8,7,6,5,4,2,2
"V913",7,6,6,5,5,4,3,3,1
"V914",3,2,2,2,2,2,1,1,1
"V915",9,8,8,7,6,5,4,2,2
"V916",8,7,7,6,5,4,3,3,1
"V917",1,1,1,1,1,1,1,1,1
"V918",9,8,8,7,6,5,4,2,2
"V919",9,8,8,7,6,5,4,2,2
"V920",9,8,8,7,6,5,4,2,2
"V921",4,3,3,3,3,3,2,2,2
"V922",9,8,8,7,6,5,4,2,2
"V923",9,8,8,7,6,5,4,2,2
"V924",9,8,8,7,6,5,4,2,2
"V925",9,8,8,7,6,5,4,2,2
"V926",9,8,8,7,6,5,4,2,2
"V927",8,7,7,6,5,4,3,3,1
"V928",9,8,8,7,6,5,4,2,2
"V929",5,4,4,1,1,1,1,1,1
"V930",5,4,4,1,1,1,1,1,1
"V931",9,8,8,7,6,5,4,2,2
"V932",9,8,8,7,6,5,4,2,2
"V933",3,2,2,2,2,2,1,1,1
"V934",4,3,3,3,3,3,2,2,2
"V935",7,6,6,5,5,4,3,3,1
"V936",8,7,7,6,5,4,3,3,1
"V937",5,4,4,1,1,1,1,1,1
"V938",4,3,3,3,3,3,2,2,2
"V939",9,8,8,7,6,5,4,2,2
"V940",8,7,7,6,5,4,3,3,1
"V941",8,7,7,6,5,4,3,3,1
"V942",9,8,8,7,6,5,4,2,2
"V943",6,5,5,4,4,1,1,1,1
"V944",8,7,7,6,5,4,3,3,1
"V945",9,8,8,7,6,5,4,2,2
"V946",4,3,3,3,3,3,2,2,2
"V947",4,3,3,3,3,3,2,2,2
"V948",10,9,2,2,2,2,1,1,1
"V949",6,5,5,4,4,1,1,1,1
"V950",6,5,5,4,4,1,1,1,1
"V951",4,3,3,3,3,3,2,2,2
"V952",9,8,8,7,6,5,4,2,2
"V953",4,3,3,3,3,3,2,2,2
"V954",8,7,7,6,5,4,3,3,1
"V955",9,8,8,7,6,5,4,2,2
"V956",4,3,3,3,3,3,2,2,2
"V957",9,8,8,7,6,5,4,2,2
"V958",9,8,8,7,6,5,4,2,2
"V959",6,5,5,4,4,1,1,1,1
"V960",8,7,7,6,5,4,3,3,1
"V961",10,9,2,2,2,2,1,1,1
"V962",9,8,8,7,6,5,4,2,2
"V963",9,8,8,7,6,5,4,2,2
"V964",9,8,8,7,6,5,4,2,2
"V965",9,8,8,7,6,5,4,2,2
"V966",6,5,5,4,4,1,1,1,1
"V967",6,5,5,4,4,1,1,1,1
"V968",3,2,2,2,2,2,1,1,1
"V969",3,2,2,2,2,2,1,1,1
"V970",9,8,8,7,6,5,4,2,2
"V971",3,2,2,2,2,2,1,1,1
"V972",8,7,7,6,5,4,3,3,1
"V973",9,8,8,7,6,5,4,2,2
"V974",10,9,2,2,2,2,1,1,1
"V975",7,6,6,5,5,4,3,3,1
"V976",5,4,4,1,1,1,1,1,1
"V977",9,8,8,7,6,5,4,2,2
"V978",9,8,8,7,6,5,4,2,2
"V979",1,1,1,1,1,1,1,1,1
"V980",6,5,5,4,4,1,1,1,1
"V981",6,5,5,4,4,1,1,1,1
"V982",4,3,3,3,3,3,2,2,2
"V983",9,8,8,7,6,5,4,2,2
"V984",9,8,8,7,6,5,4,2,2
"V985",6,5,5,4,4,1,1,1,1
"V986",4,3,3,3,3,3,2,2,2
"V987",6,5,5,4,4,1,1,1,1
"V988",3,2,2,2,2,2,1,1,1
"V989",8,7,7,6,5,4,3,3,1
"V990",4,3,3,3,3,3,2,2,2
"V991",7,6,6,5,5,4,3,3,1
"V992",8,7,7,6,5,4,3,3,1
"V993",7,6,6,5,5,4,3,3,1
"V994",9,8,8,7,6,5,4,2,2
"V995",4,3,3,3,3,3,2,2,2
"V996",4,3,3,3,3,3,2,2,2
"V997",8,7,7,6,5,4,3,3,1
"V998",7,6,6,5,5,4,3,3,1
"V999",4,3,3,3,3,3,2,2,2
"V1000",9,8,8,7,6,5,4,2,2
