"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V631",2,2,2,2,2,2,2,2,1
"V632",4,4,3,3,3,3,3,3,2
"V633",10,9,8,7,6,5,3,3,2
"V634",3,3,1,1,1,1,1,1,1
"V635",7,7,6,6,5,1,1,1,1
"V636",2,2,2,2,2,2,2,2,1
"V637",4,4,3,3,3,3,3,3,2
"V638",1,1,1,1,1,1,1,1,1
"V639",10,9,8,7,6,5,3,3,2
"V640",2,2,2,2,2,2,2,2,1
"V641",7,7,6,6,5,1,1,1,1
"V642",2,2,2,2,2,2,2,2,1
"V643",4,4,3,3,3,3,3,3,2
"V644",4,4,3,3,3,3,3,3,2
"V645",9,8,7,5,4,4,4,2,1
"V646",2,2,2,2,2,2,2,2,1
"V647",4,4,3,3,3,3,3,3,2
"V648",9,8,7,5,4,4,4,2,1
"V649",6,6,5,5,4,4,4,2,1
"V650",4,4,3,3,3,3,3,3,2
"V651",2,2,2,2,2,2,2,2,1
"V652",10,9,8,7,6,5,3,3,2
"V653",6,6,5,5,4,4,4,2,1
"V654",10,9,8,7,6,5,3,3,2
"V655",4,4,3,3,3,3,3,3,2
"V656",6,6,5,5,4,4,4,2,1
"V657",7,7,6,6,5,1,1,1,1
"V658",4,4,3,3,3,3,3,3,2
"V659",9,8,7,5,4,4,4,2,1
"V660",2,2,2,2,2,2,2,2,1
"V661",5,5,4,4,2,2,2,2,1
"V662",9,8,7,5,4,4,4,2,1
"V663",9,8,7,5,4,4,4,2,1
"V664",4,4,3,3,3,3,3,3,2
"V665",2,2,2,2,2,2,2,2,1
"V666",9,8,7,5,4,4,4,2,1
"V667",10,9,8,7,6,5,3,3,2
"V668",10,9,8,7,6,5,3,3,2
"V669",10,9,8,7,6,5,3,3,2
"V670",4,4,3,3,3,3,3,3,2
"V671",5,5,4,4,2,2,2,2,1
"V672",1,1,1,1,1,1,1,1,1
"V673",4,4,3,3,3,3,3,3,2
"V674",9,8,7,5,4,4,4,2,1
"V675",2,2,2,2,2,2,2,2,1
"V676",9,8,7,5,4,4,4,2,1
"V677",5,5,4,4,2,2,2,2,1
"V678",9,8,7,5,4,4,4,2,1
"V679",9,8,7,5,4,4,4,2,1
"V680",2,2,2,2,2,2,2,2,1
"V681",6,6,5,5,4,4,4,2,1
"V682",1,1,1,1,1,1,1,1,1
"V683",6,6,5,5,4,4,4,2,1
"V684",9,8,7,5,4,4,4,2,1
"V685",2,2,2,2,2,2,2,2,1
"V686",4,4,3,3,3,3,3,3,2
"V687",3,3,1,1,1,1,1,1,1
"V688",10,9,8,7,6,5,3,3,2
"V689",4,4,3,3,3,3,3,3,2
"V690",4,4,3,3,3,3,3,3,2
"V691",4,4,3,3,3,3,3,3,2
"V692",9,8,7,5,4,4,4,2,1
"V693",10,9,8,7,6,5,3,3,2
"V694",10,9,8,7,6,5,3,3,2
"V695",6,6,5,5,4,4,4,2,1
"V696",10,9,8,7,6,5,3,3,2
"V697",4,4,3,3,3,3,3,3,2
"V698",6,6,5,5,4,4,4,2,1
"V699",6,6,5,5,4,4,4,2,1
"V700",4,4,3,3,3,3,3,3,2
"V701",9,8,7,5,4,4,4,2,1
"V702",10,9,8,7,6,5,3,3,2
"V703",10,9,8,7,6,5,3,3,2
"V704",7,7,6,6,5,1,1,1,1
"V705",4,4,3,3,3,3,3,3,2
"V706",4,4,3,3,3,3,3,3,2
"V707",10,9,8,7,6,5,3,3,2
"V708",5,5,4,4,2,2,2,2,1
"V709",10,9,8,7,6,5,3,3,2
"V710",2,2,2,2,2,2,2,2,1
"V711",10,9,8,7,6,5,3,3,2
"V712",10,9,8,7,6,5,3,3,2
"V713",1,1,1,1,1,1,1,1,1
"V714",4,4,3,3,3,3,3,3,2
"V715",10,9,8,7,6,5,3,3,2
"V716",1,1,1,1,1,1,1,1,1
"V717",4,4,3,3,3,3,3,3,2
"V718",10,9,8,7,6,5,3,3,2
"V719",4,4,3,3,3,3,3,3,2
"V720",10,9,8,7,6,5,3,3,2
"V721",10,9,8,7,6,5,3,3,2
"V722",6,6,5,5,4,4,4,2,1
"V723",9,8,7,5,4,4,4,2,1
"V724",7,7,6,6,5,1,1,1,1
"V725",5,5,4,4,2,2,2,2,1
"V726",10,9,8,7,6,5,3,3,2
"V727",2,2,2,2,2,2,2,2,1
"V728",10,9,8,7,6,5,3,3,2
"V729",4,4,3,3,3,3,3,3,2
"V730",9,8,7,5,4,4,4,2,1
"V731",7,7,6,6,5,1,1,1,1
"V732",6,6,5,5,4,4,4,2,1
"V733",5,5,4,4,2,2,2,2,1
"V734",3,3,1,1,1,1,1,1,1
"V735",10,9,8,7,6,5,3,3,2
"V736",10,9,8,7,6,5,3,3,2
"V737",4,4,3,3,3,3,3,3,2
"V738",3,3,1,1,1,1,1,1,1
"V739",3,3,1,1,1,1,1,1,1
"V740",2,2,2,2,2,2,2,2,1
"V741",7,7,6,6,5,1,1,1,1
"V742",10,9,8,7,6,5,3,3,2
"V743",9,8,7,5,4,4,4,2,1
"V744",8,1,1,1,1,1,1,1,1
"V745",6,6,5,5,4,4,4,2,1
"V746",7,7,6,6,5,1,1,1,1
"V747",2,2,2,2,2,2,2,2,1
"V748",4,4,3,3,3,3,3,3,2
"V749",3,3,1,1,1,1,1,1,1
"V750",10,9,8,7,6,5,3,3,2
"V751",9,8,7,5,4,4,4,2,1
"V752",10,9,8,7,6,5,3,3,2
"V753",2,2,2,2,2,2,2,2,1
"V754",3,3,1,1,1,1,1,1,1
"V755",6,6,5,5,4,4,4,2,1
"V756",2,2,2,2,2,2,2,2,1
"V757",7,7,6,6,5,1,1,1,1
"V758",9,8,7,5,4,4,4,2,1
"V759",5,5,4,4,2,2,2,2,1
"V760",10,9,8,7,6,5,3,3,2
"V761",10,9,8,7,6,5,3,3,2
"V762",4,4,3,3,3,3,3,3,2
"V763",9,8,7,5,4,4,4,2,1
"V764",7,7,6,6,5,1,1,1,1
"V765",10,9,8,7,6,5,3,3,2
"V766",4,4,3,3,3,3,3,3,2
"V767",5,5,4,4,2,2,2,2,1
"V768",3,3,1,1,1,1,1,1,1
"V769",5,5,4,4,2,2,2,2,1
"V770",3,3,1,1,1,1,1,1,1
"V771",4,4,3,3,3,3,3,3,2
"V772",6,6,5,5,4,4,4,2,1
"V773",4,4,3,3,3,3,3,3,2
"V774",1,1,1,1,1,1,1,1,1
"V775",6,6,5,5,4,4,4,2,1
"V776",5,5,4,4,2,2,2,2,1
"V777",4,4,3,3,3,3,3,3,2
"V778",10,9,8,7,6,5,3,3,2
"V779",6,6,5,5,4,4,4,2,1
"V780",4,4,3,3,3,3,3,3,2
"V781",10,9,8,7,6,5,3,3,2
"V782",7,7,6,6,5,1,1,1,1
"V783",5,5,4,4,2,2,2,2,1
"V784",10,9,8,7,6,5,3,3,2
"V785",3,3,1,1,1,1,1,1,1
"V786",4,4,3,3,3,3,3,3,2
"V787",3,3,1,1,1,1,1,1,1
"V788",4,4,3,3,3,3,3,3,2
"V789",9,8,7,5,4,4,4,2,1
"V790",9,8,7,5,4,4,4,2,1
"V791",9,8,7,5,4,4,4,2,1
"V792",5,5,4,4,2,2,2,2,1
"V793",10,9,8,7,6,5,3,3,2
"V794",7,7,6,6,5,1,1,1,1
"V795",4,4,3,3,3,3,3,3,2
"V796",4,4,3,3,3,3,3,3,2
"V797",4,4,3,3,3,3,3,3,2
"V798",4,4,3,3,3,3,3,3,2
"V799",2,2,2,2,2,2,2,2,1
"V800",10,9,8,7,6,5,3,3,2
"V801",2,2,2,2,2,2,2,2,1
"V802",9,8,7,5,4,4,4,2,1
"V803",9,8,7,5,4,4,4,2,1
"V804",2,2,2,2,2,2,2,2,1
"V805",2,2,2,2,2,2,2,2,1
"V806",4,4,3,3,3,3,3,3,2
"V807",4,4,3,3,3,3,3,3,2
"V808",5,5,4,4,2,2,2,2,1
"V809",4,4,3,3,3,3,3,3,2
"V810",7,7,6,6,5,1,1,1,1
"V811",2,2,2,2,2,2,2,2,1
"V812",3,3,1,1,1,1,1,1,1
"V813",7,7,6,6,5,1,1,1,1
"V814",5,5,4,4,2,2,2,2,1
"V815",2,2,2,2,2,2,2,2,1
"V816",10,9,8,7,6,5,3,3,2
"V817",2,2,2,2,2,2,2,2,1
"V818",5,5,4,4,2,2,2,2,1
"V819",10,9,8,7,6,5,3,3,2
"V820",4,4,3,3,3,3,3,3,2
"V821",10,9,8,7,6,5,3,3,2
"V822",2,2,2,2,2,2,2,2,1
"V823",10,9,8,7,6,5,3,3,2
"V824",9,8,7,5,4,4,4,2,1
"V825",9,8,7,5,4,4,4,2,1
"V826",10,9,8,7,6,5,3,3,2
"V827",3,3,1,1,1,1,1,1,1
"V828",4,4,3,3,3,3,3,3,2
"V829",7,7,6,6,5,1,1,1,1
"V830",10,9,8,7,6,5,3,3,2
"V831",10,9,8,7,6,5,3,3,2
"V832",9,8,7,5,4,4,4,2,1
"V833",2,2,2,2,2,2,2,2,1
"V834",9,8,7,5,4,4,4,2,1
"V835",9,8,7,5,4,4,4,2,1
"V836",9,8,7,5,4,4,4,2,1
"V837",10,9,8,7,6,5,3,3,2
"V838",10,9,8,7,6,5,3,3,2
"V839",7,7,6,6,5,1,1,1,1
"V840",9,8,7,5,4,4,4,2,1
"V841",6,6,5,5,4,4,4,2,1
"V842",4,4,3,3,3,3,3,3,2
"V843",4,4,3,3,3,3,3,3,2
"V844",4,4,3,3,3,3,3,3,2
"V845",2,2,2,2,2,2,2,2,1
"V846",10,9,8,7,6,5,3,3,2
"V847",10,9,8,7,6,5,3,3,2
"V848",10,9,8,7,6,5,3,3,2
"V849",5,5,4,4,2,2,2,2,1
"V850",5,5,4,4,2,2,2,2,1
"V851",4,4,3,3,3,3,3,3,2
"V852",2,2,2,2,2,2,2,2,1
"V853",4,4,3,3,3,3,3,3,2
"V854",10,9,8,7,6,5,3,3,2
"V855",4,4,3,3,3,3,3,3,2
"V856",10,9,8,7,6,5,3,3,2
"V857",7,7,6,6,5,1,1,1,1
"V858",10,9,8,7,6,5,3,3,2
"V859",7,7,6,6,5,1,1,1,1
"V860",4,4,3,3,3,3,3,3,2
"V861",3,3,1,1,1,1,1,1,1
"V862",1,1,1,1,1,1,1,1,1
"V863",10,9,8,7,6,5,3,3,2
"V864",4,4,3,3,3,3,3,3,2
"V865",2,2,2,2,2,2,2,2,1
"V866",7,7,6,6,5,1,1,1,1
"V867",10,9,8,7,6,5,3,3,2
"V868",2,2,2,2,2,2,2,2,1
"V869",9,8,7,5,4,4,4,2,1
"V870",6,6,5,5,4,4,4,2,1
"V871",10,9,8,7,6,5,3,3,2
"V872",2,2,2,2,2,2,2,2,1
"V873",5,5,4,4,2,2,2,2,1
"V874",4,4,3,3,3,3,3,3,2
"V875",7,7,6,6,5,1,1,1,1
"V876",3,3,1,1,1,1,1,1,1
"V877",10,9,8,7,6,5,3,3,2
"V878",4,4,3,3,3,3,3,3,2
"V879",10,9,8,7,6,5,3,3,2
"V880",5,5,4,4,2,2,2,2,1
"V881",6,6,5,5,4,4,4,2,1
"V882",3,3,1,1,1,1,1,1,1
"V883",5,5,4,4,2,2,2,2,1
"V884",10,9,8,7,6,5,3,3,2
"V885",7,7,6,6,5,1,1,1,1
"V886",10,9,8,7,6,5,3,3,2
"V887",5,5,4,4,2,2,2,2,1
"V888",9,8,7,5,4,4,4,2,1
"V889",10,9,8,7,6,5,3,3,2
"V890",9,8,7,5,4,4,4,2,1
"V891",4,4,3,3,3,3,3,3,2
"V892",2,2,2,2,2,2,2,2,1
"V893",7,7,6,6,5,1,1,1,1
"V894",10,9,8,7,6,5,3,3,2
"V895",7,7,6,6,5,1,1,1,1
"V896",8,1,1,1,1,1,1,1,1
"V897",4,4,3,3,3,3,3,3,2
"V898",9,8,7,5,4,4,4,2,1
"V899",2,2,2,2,2,2,2,2,1
"V900",6,6,5,5,4,4,4,2,1
"V901",10,9,8,7,6,5,3,3,2
"V902",2,2,2,2,2,2,2,2,1
"V903",6,6,5,5,4,4,4,2,1
"V904",10,9,8,7,6,5,3,3,2
"V905",4,4,3,3,3,3,3,3,2
"V906",3,3,1,1,1,1,1,1,1
"V907",4,4,3,3,3,3,3,3,2
"V908",4,4,3,3,3,3,3,3,2
"V909",2,2,2,2,2,2,2,2,1
"V910",10,9,8,7,6,5,3,3,2
"V911",10,9,8,7,6,5,3,3,2
"V912",10,9,8,7,6,5,3,3,2
"V913",5,5,4,4,2,2,2,2,1
"V914",6,6,5,5,4,4,4,2,1
"V915",10,9,8,7,6,5,3,3,2
"V916",2,2,2,2,2,2,2,2,1
"V917",1,1,1,1,1,1,1,1,1
"V918",4,4,3,3,3,3,3,3,2
"V919",10,9,8,7,6,5,3,3,2
"V920",4,4,3,3,3,3,3,3,2
"V921",10,9,8,7,6,5,3,3,2
"V922",4,4,3,3,3,3,3,3,2
"V923",10,9,8,7,6,5,3,3,2
"V924",4,4,3,3,3,3,3,3,2
"V925",10,9,8,7,6,5,3,3,2
"V926",4,4,3,3,3,3,3,3,2
"V927",2,2,2,2,2,2,2,2,1
"V928",4,4,3,3,3,3,3,3,2
"V929",3,3,1,1,1,1,1,1,1
"V930",3,3,1,1,1,1,1,1,1
"V931",4,4,3,3,3,3,3,3,2
"V932",4,4,3,3,3,3,3,3,2
"V933",6,6,5,5,4,4,4,2,1
"V934",9,8,7,5,4,4,4,2,1
"V935",5,5,4,4,2,2,2,2,1
"V936",2,2,2,2,2,2,2,2,1
"V937",3,3,1,1,1,1,1,1,1
"V938",10,9,8,7,6,5,3,3,2
"V939",10,9,8,7,6,5,3,3,2
"V940",2,2,2,2,2,2,2,2,1
"V941",2,2,2,2,2,2,2,2,1
"V942",10,9,8,7,6,5,3,3,2
"V943",7,7,6,6,5,1,1,1,1
"V944",10,9,8,7,6,5,3,3,2
"V945",4,4,3,3,3,3,3,3,2
"V946",10,9,8,7,6,5,3,3,2
"V947",10,9,8,7,6,5,3,3,2
"V948",6,6,5,5,4,4,4,2,1
"V949",7,7,6,6,5,1,1,1,1
"V950",7,7,6,6,5,1,1,1,1
"V951",10,9,8,7,6,5,3,3,2
"V952",10,9,8,7,6,5,3,3,2
"V953",10,9,8,7,6,5,3,3,2
"V954",10,9,8,7,6,5,3,3,2
"V955",4,4,3,3,3,3,3,3,2
"V956",10,9,8,7,6,5,3,3,2
"V957",4,4,3,3,3,3,3,3,2
"V958",4,4,3,3,3,3,3,3,2
"V959",7,7,6,6,5,1,1,1,1
"V960",2,2,2,2,2,2,2,2,1
"V961",6,6,5,5,4,4,4,2,1
"V962",10,9,8,7,6,5,3,3,2
"V963",10,9,8,7,6,5,3,3,2
"V964",4,4,3,3,3,3,3,3,2
"V965",4,4,3,3,3,3,3,3,2
"V966",7,7,6,6,5,1,1,1,1
"V967",7,7,6,6,5,1,1,1,1
"V968",6,6,5,5,4,4,4,2,1
"V969",6,6,5,5,4,4,4,2,1
"V970",10,9,8,7,6,5,3,3,2
"V971",6,6,5,5,4,4,4,2,1
"V972",2,2,2,2,2,2,2,2,1
"V973",4,4,3,3,3,3,3,3,2
"V974",6,6,5,5,4,4,4,2,1
"V975",5,5,4,4,2,2,2,2,1
"V976",3,3,1,1,1,1,1,1,1
"V977",10,9,8,7,6,5,3,3,2
"V978",10,9,8,7,6,5,3,3,2
"V979",1,1,1,1,1,1,1,1,1
"V980",7,7,6,6,5,1,1,1,1
"V981",7,7,6,6,5,1,1,1,1
"V982",10,9,8,7,6,5,3,3,2
"V983",4,4,3,3,3,3,3,3,2
"V984",4,4,3,3,3,3,3,3,2
"V985",7,7,6,6,5,1,1,1,1
"V986",10,9,8,7,6,5,3,3,2
"V987",7,7,6,6,5,1,1,1,1
"V988",6,6,5,5,4,4,4,2,1
"V989",2,2,2,2,2,2,2,2,1
"V990",9,8,7,5,4,4,4,2,1
"V991",5,5,4,4,2,2,2,2,1
"V992",2,2,2,2,2,2,2,2,1
"V993",5,5,4,4,2,2,2,2,1
"V994",4,4,3,3,3,3,3,3,2
"V995",10,9,8,7,6,5,3,3,2
"V996",9,8,7,5,4,4,4,2,1
"V997",10,9,8,7,6,5,3,3,2
"V998",5,5,4,4,2,2,2,2,1
"V999",9,8,7,5,4,4,4,2,1
"V1000",4,4,3,3,3,3,3,3,2
