"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V631",1,1,1,1,1,1,1,1,1
"V632",10,9,8,7,6,5,1,1,1
"V633",9,8,7,6,4,4,4,3,2
"V634",7,2,2,2,2,2,2,2,1
"V635",6,6,5,5,5,2,2,2,1
"V636",1,1,1,1,1,1,1,1,1
"V637",1,1,1,1,1,1,1,1,1
"V638",2,2,2,2,2,2,2,2,1
"V639",5,5,4,4,4,4,4,3,2
"V640",4,4,3,3,3,3,3,3,2
"V641",6,6,5,5,5,2,2,2,1
"V642",1,1,1,1,1,1,1,1,1
"V643",10,9,8,7,6,5,1,1,1
"V644",10,9,8,7,6,5,1,1,1
"V645",4,4,3,3,3,3,3,3,2
"V646",1,1,1,1,1,1,1,1,1
"V647",10,9,8,7,6,5,1,1,1
"V648",9,8,7,6,4,4,4,3,2
"V649",8,7,6,3,3,3,3,3,2
"V650",10,9,8,7,6,5,1,1,1
"V651",1,1,1,1,1,1,1,1,1
"V652",9,8,7,6,4,4,4,3,2
"V653",8,7,6,3,3,3,3,3,2
"V654",5,5,4,4,4,4,4,3,2
"V655",10,9,8,7,6,5,1,1,1
"V656",8,7,6,3,3,3,3,3,2
"V657",6,6,5,5,5,2,2,2,1
"V658",10,9,8,7,6,5,1,1,1
"V659",4,4,3,3,3,3,3,3,2
"V660",1,1,1,1,1,1,1,1,1
"V661",1,1,1,1,1,1,1,1,1
"V662",4,4,3,3,3,3,3,3,2
"V663",4,4,3,3,3,3,3,3,2
"V664",10,9,8,7,6,5,1,1,1
"V665",1,1,1,1,1,1,1,1,1
"V666",4,4,3,3,3,3,3,3,2
"V667",5,5,4,4,4,4,4,3,2
"V668",9,8,7,6,4,4,4,3,2
"V669",9,8,7,6,4,4,4,3,2
"V670",10,9,8,7,6,5,1,1,1
"V671",3,3,1,1,1,1,1,1,1
"V672",2,2,2,2,2,2,2,2,1
"V673",10,9,8,7,6,5,1,1,1
"V674",4,4,3,3,3,3,3,3,2
"V675",1,1,1,1,1,1,1,1,1
"V676",4,4,3,3,3,3,3,3,2
"V677",3,3,1,1,1,1,1,1,1
"V678",9,8,7,6,4,4,4,3,2
"V679",4,4,3,3,3,3,3,3,2
"V680",1,1,1,1,1,1,1,1,1
"V681",8,7,6,3,3,3,3,3,2
"V682",2,2,2,2,2,2,2,2,1
"V683",8,7,6,3,3,3,3,3,2
"V684",4,4,3,3,3,3,3,3,2
"V685",8,7,6,3,3,3,3,3,2
"V686",1,1,1,1,1,1,1,1,1
"V687",7,2,2,2,2,2,2,2,1
"V688",9,8,7,6,4,4,4,3,2
"V689",10,9,8,7,6,5,1,1,1
"V690",10,9,8,7,6,5,1,1,1
"V691",10,9,8,7,6,5,1,1,1
"V692",4,4,3,3,3,3,3,3,2
"V693",5,5,4,4,4,4,4,3,2
"V694",5,5,4,4,4,4,4,3,2
"V695",8,7,6,3,3,3,3,3,2
"V696",9,8,7,6,4,4,4,3,2
"V697",10,9,8,7,6,5,1,1,1
"V698",8,7,6,3,3,3,3,3,2
"V699",8,7,6,3,3,3,3,3,2
"V700",10,9,8,7,6,5,1,1,1
"V701",9,8,7,6,4,4,4,3,2
"V702",9,8,7,6,4,4,4,3,2
"V703",5,5,4,4,4,4,4,3,2
"V704",6,6,5,5,5,2,2,2,1
"V705",10,9,8,7,6,5,1,1,1
"V706",10,9,8,7,6,5,1,1,1
"V707",5,5,4,4,4,4,4,3,2
"V708",1,1,1,1,1,1,1,1,1
"V709",9,8,7,6,4,4,4,3,2
"V710",1,1,1,1,1,1,1,1,1
"V711",5,5,4,4,4,4,4,3,2
"V712",9,8,7,6,4,4,4,3,2
"V713",2,2,2,2,2,2,2,2,1
"V714",10,9,8,7,6,5,1,1,1
"V715",9,8,7,6,4,4,4,3,2
"V716",2,2,2,2,2,2,2,2,1
"V717",10,9,8,7,6,5,1,1,1
"V718",5,5,4,4,4,4,4,3,2
"V719",10,9,8,7,6,5,1,1,1
"V720",10,9,8,7,6,5,1,1,1
"V721",5,5,4,4,4,4,4,3,2
"V722",8,7,6,3,3,3,3,3,2
"V723",4,4,3,3,3,3,3,3,2
"V724",6,6,5,5,5,2,2,2,1
"V725",3,3,1,1,1,1,1,1,1
"V726",9,8,7,6,4,4,4,3,2
"V727",5,5,4,4,4,4,4,3,2
"V728",9,8,7,6,4,4,4,3,2
"V729",10,9,8,7,6,5,1,1,1
"V730",9,8,7,6,4,4,4,3,2
"V731",6,6,5,5,5,2,2,2,1
"V732",8,7,6,3,3,3,3,3,2
"V733",3,3,1,1,1,1,1,1,1
"V734",7,2,2,2,2,2,2,2,1
"V735",9,8,7,6,4,4,4,3,2
"V736",5,5,4,4,4,4,4,3,2
"V737",10,9,8,7,6,5,1,1,1
"V738",7,2,2,2,2,2,2,2,1
"V739",10,9,8,7,6,5,1,1,1
"V740",1,1,1,1,1,1,1,1,1
"V741",6,6,5,5,5,2,2,2,1
"V742",5,5,4,4,4,4,4,3,2
"V743",4,4,3,3,3,3,3,3,2
"V744",7,2,2,2,2,2,2,2,1
"V745",8,7,6,3,3,3,3,3,2
"V746",6,6,5,5,5,2,2,2,1
"V747",1,1,1,1,1,1,1,1,1
"V748",10,9,8,7,6,5,1,1,1
"V749",7,2,2,2,2,2,2,2,1
"V750",5,5,4,4,4,4,4,3,2
"V751",4,4,3,3,3,3,3,3,2
"V752",5,5,4,4,4,4,4,3,2
"V753",5,5,4,4,4,4,4,3,2
"V754",7,2,2,2,2,2,2,2,1
"V755",8,7,6,3,3,3,3,3,2
"V756",4,4,3,3,3,3,3,3,2
"V757",6,6,5,5,5,2,2,2,1
"V758",9,8,7,6,4,4,4,3,2
"V759",3,3,1,1,1,1,1,1,1
"V760",9,8,7,6,4,4,4,3,2
"V761",9,8,7,6,4,4,4,3,2
"V762",10,9,8,7,6,5,1,1,1
"V763",9,8,7,6,4,4,4,3,2
"V764",6,6,5,5,5,2,2,2,1
"V765",5,5,4,4,4,4,4,3,2
"V766",10,9,8,7,6,5,1,1,1
"V767",1,1,1,1,1,1,1,1,1
"V768",7,2,2,2,2,2,2,2,1
"V769",1,1,1,1,1,1,1,1,1
"V770",7,2,2,2,2,2,2,2,1
"V771",10,9,8,7,6,5,1,1,1
"V772",8,7,6,3,3,3,3,3,2
"V773",10,9,8,7,6,5,1,1,1
"V774",2,2,2,2,2,2,2,2,1
"V775",8,7,6,3,3,3,3,3,2
"V776",3,3,1,1,1,1,1,1,1
"V777",10,9,8,7,6,5,1,1,1
"V778",9,8,7,6,4,4,4,3,2
"V779",8,7,6,3,3,3,3,3,2
"V780",10,9,8,7,6,5,1,1,1
"V781",9,8,7,6,4,4,4,3,2
"V782",6,6,5,5,5,2,2,2,1
"V783",1,1,1,1,1,1,1,1,1
"V784",9,8,7,6,4,4,4,3,2
"V785",7,2,2,2,2,2,2,2,1
"V786",10,9,8,7,6,5,1,1,1
"V787",7,2,2,2,2,2,2,2,1
"V788",10,9,8,7,6,5,1,1,1
"V789",4,4,3,3,3,3,3,3,2
"V790",4,4,3,3,3,3,3,3,2
"V791",9,8,7,6,4,4,4,3,2
"V792",3,3,1,1,1,1,1,1,1
"V793",9,8,7,6,4,4,4,3,2
"V794",6,6,5,5,5,2,2,2,1
"V795",5,5,4,4,4,4,4,3,2
"V796",10,9,8,7,6,5,1,1,1
"V797",10,9,8,7,6,5,1,1,1
"V798",10,9,8,7,6,5,1,1,1
"V799",1,1,1,1,1,1,1,1,1
"V800",9,8,7,6,4,4,4,3,2
"V801",4,4,3,3,3,3,3,3,2
"V802",4,4,3,3,3,3,3,3,2
"V803",9,8,7,6,4,4,4,3,2
"V804",1,1,1,1,1,1,1,1,1
"V805",1,1,1,1,1,1,1,1,1
"V806",10,9,8,7,6,5,1,1,1
"V807",10,9,8,7,6,5,1,1,1
"V808",3,3,1,1,1,1,1,1,1
"V809",10,9,8,7,6,5,1,1,1
"V810",6,6,5,5,5,2,2,2,1
"V811",1,1,1,1,1,1,1,1,1
"V812",7,2,2,2,2,2,2,2,1
"V813",6,6,5,5,5,2,2,2,1
"V814",3,3,1,1,1,1,1,1,1
"V815",4,4,3,3,3,3,3,3,2
"V816",10,9,8,7,6,5,1,1,1
"V817",1,1,1,1,1,1,1,1,1
"V818",3,3,1,1,1,1,1,1,1
"V819",1,1,1,1,1,1,1,1,1
"V820",10,9,8,7,6,5,1,1,1
"V821",9,8,7,6,4,4,4,3,2
"V822",4,4,3,3,3,3,3,3,2
"V823",10,9,8,7,6,5,1,1,1
"V824",4,4,3,3,3,3,3,3,2
"V825",9,8,7,6,4,4,4,3,2
"V826",10,9,8,7,6,5,1,1,1
"V827",7,2,2,2,2,2,2,2,1
"V828",10,9,8,7,6,5,1,1,1
"V829",6,6,5,5,5,2,2,2,1
"V830",5,5,4,4,4,4,4,3,2
"V831",5,5,4,4,4,4,4,3,2
"V832",4,4,3,3,3,3,3,3,2
"V833",1,1,1,1,1,1,1,1,1
"V834",4,4,3,3,3,3,3,3,2
"V835",4,4,3,3,3,3,3,3,2
"V836",9,8,7,6,4,4,4,3,2
"V837",5,5,4,4,4,4,4,3,2
"V838",9,8,7,6,4,4,4,3,2
"V839",6,6,5,5,5,2,2,2,1
"V840",4,4,3,3,3,3,3,3,2
"V841",8,7,6,3,3,3,3,3,2
"V842",10,9,8,7,6,5,1,1,1
"V843",10,9,8,7,6,5,1,1,1
"V844",10,9,8,7,6,5,1,1,1
"V845",1,1,1,1,1,1,1,1,1
"V846",9,8,7,6,4,4,4,3,2
"V847",5,5,4,4,4,4,4,3,2
"V848",5,5,4,4,4,4,4,3,2
"V849",3,3,1,1,1,1,1,1,1
"V850",3,3,1,1,1,1,1,1,1
"V851",10,9,8,7,6,5,1,1,1
"V852",1,1,1,1,1,1,1,1,1
"V853",10,9,8,7,6,5,1,1,1
"V854",5,5,4,4,4,4,4,3,2
"V855",10,9,8,7,6,5,1,1,1
"V856",5,5,4,4,4,4,4,3,2
"V857",6,6,5,5,5,2,2,2,1
"V858",5,5,4,4,4,4,4,3,2
"V859",6,6,5,5,5,2,2,2,1
"V860",10,9,8,7,6,5,1,1,1
"V861",7,2,2,2,2,2,2,2,1
"V862",2,2,2,2,2,2,2,2,1
"V863",9,8,7,6,4,4,4,3,2
"V864",10,9,8,7,6,5,1,1,1
"V865",5,5,4,4,4,4,4,3,2
"V866",6,6,5,5,5,2,2,2,1
"V867",5,5,4,4,4,4,4,3,2
"V868",1,1,1,1,1,1,1,1,1
"V869",9,8,7,6,4,4,4,3,2
"V870",8,7,6,3,3,3,3,3,2
"V871",5,5,4,4,4,4,4,3,2
"V872",1,1,1,1,1,1,1,1,1
"V873",3,3,1,1,1,1,1,1,1
"V874",10,9,8,7,6,5,1,1,1
"V875",6,6,5,5,5,2,2,2,1
"V876",7,2,2,2,2,2,2,2,1
"V877",5,5,4,4,4,4,4,3,2
"V878",10,9,8,7,6,5,1,1,1
"V879",9,8,7,6,4,4,4,3,2
"V880",3,3,1,1,1,1,1,1,1
"V881",8,7,6,3,3,3,3,3,2
"V882",7,2,2,2,2,2,2,2,1
"V883",3,3,1,1,1,1,1,1,1
"V884",9,8,7,6,4,4,4,3,2
"V885",6,6,5,5,5,2,2,2,1
"V886",9,8,7,6,4,4,4,3,2
"V887",3,3,1,1,1,1,1,1,1
"V888",4,4,3,3,3,3,3,3,2
"V889",5,5,4,4,4,4,4,3,2
"V890",9,8,7,6,4,4,4,3,2
"V891",10,9,8,7,6,5,1,1,1
"V892",9,8,7,6,4,4,4,3,2
"V893",6,6,5,5,5,2,2,2,1
"V894",5,5,4,4,4,4,4,3,2
"V895",6,6,5,5,5,2,2,2,1
"V896",2,2,2,2,2,2,2,2,1
"V897",1,1,1,1,1,1,1,1,1
"V898",4,4,3,3,3,3,3,3,2
"V899",1,1,1,1,1,1,1,1,1
"V900",4,4,3,3,3,3,3,3,2
"V901",9,8,7,6,4,4,4,3,2
"V902",1,1,1,1,1,1,1,1,1
"V903",8,7,6,3,3,3,3,3,2
"V904",9,8,7,6,4,4,4,3,2
"V905",10,9,8,7,6,5,1,1,1
"V906",7,2,2,2,2,2,2,2,1
"V907",10,9,8,7,6,5,1,1,1
"V908",10,9,8,7,6,5,1,1,1
"V909",1,1,1,1,1,1,1,1,1
"V910",5,5,4,4,4,4,4,3,2
"V911",5,5,4,4,4,4,4,3,2
"V912",5,5,4,4,4,4,4,3,2
"V913",3,3,1,1,1,1,1,1,1
"V914",8,7,6,3,3,3,3,3,2
"V915",5,5,4,4,4,4,4,3,2
"V916",1,1,1,1,1,1,1,1,1
"V917",2,2,2,2,2,2,2,2,1
"V918",10,9,8,7,6,5,1,1,1
"V919",9,8,7,6,4,4,4,3,2
"V920",10,9,8,7,6,5,1,1,1
"V921",9,8,7,6,4,4,4,3,2
"V922",10,9,8,7,6,5,1,1,1
"V923",5,5,4,4,4,4,4,3,2
"V924",10,9,8,7,6,5,1,1,1
"V925",5,5,4,4,4,4,4,3,2
"V926",10,9,8,7,6,5,1,1,1
"V927",1,1,1,1,1,1,1,1,1
"V928",10,9,8,7,6,5,1,1,1
"V929",7,2,2,2,2,2,2,2,1
"V930",7,2,2,2,2,2,2,2,1
"V931",10,9,8,7,6,5,1,1,1
"V932",10,9,8,7,6,5,1,1,1
"V933",8,7,6,3,3,3,3,3,2
"V934",4,4,3,3,3,3,3,3,2
"V935",3,3,1,1,1,1,1,1,1
"V936",1,1,1,1,1,1,1,1,1
"V937",7,2,2,2,2,2,2,2,1
"V938",5,5,4,4,4,4,4,3,2
"V939",5,5,4,4,4,4,4,3,2
"V940",1,1,1,1,1,1,1,1,1
"V941",1,1,1,1,1,1,1,1,1
"V942",10,9,8,7,6,5,1,1,1
"V943",6,6,5,5,5,2,2,2,1
"V944",5,5,4,4,4,4,4,3,2
"V945",10,9,8,7,6,5,1,1,1
"V946",9,8,7,6,4,4,4,3,2
"V947",9,8,7,6,4,4,4,3,2
"V948",8,7,6,3,3,3,3,3,2
"V949",6,6,5,5,5,2,2,2,1
"V950",6,6,5,5,5,2,2,2,1
"V951",9,8,7,6,4,4,4,3,2
"V952",9,8,7,6,4,4,4,3,2
"V953",9,8,7,6,4,4,4,3,2
"V954",9,8,7,6,4,4,4,3,2
"V955",10,9,8,7,6,5,1,1,1
"V956",9,8,7,6,4,4,4,3,2
"V957",10,9,8,7,6,5,1,1,1
"V958",10,9,8,7,6,5,1,1,1
"V959",6,6,5,5,5,2,2,2,1
"V960",1,1,1,1,1,1,1,1,1
"V961",8,7,6,3,3,3,3,3,2
"V962",5,5,4,4,4,4,4,3,2
"V963",10,9,8,7,6,5,1,1,1
"V964",1,1,1,1,1,1,1,1,1
"V965",10,9,8,7,6,5,1,1,1
"V966",6,6,5,5,5,2,2,2,1
"V967",6,6,5,5,5,2,2,2,1
"V968",8,7,6,3,3,3,3,3,2
"V969",8,7,6,3,3,3,3,3,2
"V970",5,5,4,4,4,4,4,3,2
"V971",8,7,6,3,3,3,3,3,2
"V972",1,1,1,1,1,1,1,1,1
"V973",10,9,8,7,6,5,1,1,1
"V974",8,7,6,3,3,3,3,3,2
"V975",3,3,1,1,1,1,1,1,1
"V976",7,2,2,2,2,2,2,2,1
"V977",10,9,8,7,6,5,1,1,1
"V978",9,8,7,6,4,4,4,3,2
"V979",2,2,2,2,2,2,2,2,1
"V980",6,6,5,5,5,2,2,2,1
"V981",6,6,5,5,5,2,2,2,1
"V982",9,8,7,6,4,4,4,3,2
"V983",10,9,8,7,6,5,1,1,1
"V984",10,9,8,7,6,5,1,1,1
"V985",6,6,5,5,5,2,2,2,1
"V986",9,8,7,6,4,4,4,3,2
"V987",6,6,5,5,5,2,2,2,1
"V988",8,7,6,3,3,3,3,3,2
"V989",4,4,3,3,3,3,3,3,2
"V990",4,4,3,3,3,3,3,3,2
"V991",3,3,1,1,1,1,1,1,1
"V992",1,1,1,1,1,1,1,1,1
"V993",3,3,1,1,1,1,1,1,1
"V994",5,5,4,4,4,4,4,3,2
"V995",9,8,7,6,4,4,4,3,2
"V996",4,4,3,3,3,3,3,3,2
"V997",5,5,4,4,4,4,4,3,2
"V998",3,3,1,1,1,1,1,1,1
"V999",4,4,3,3,3,3,3,3,2
"V1000",10,9,8,7,6,5,1,1,1
