"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V631",7,6,5,5,4,4,1,1,1
"V632",10,9,8,7,6,3,3,3,2
"V633",3,3,3,3,3,3,3,3,2
"V634",2,2,2,2,2,2,2,2,1
"V635",5,4,4,4,2,2,2,2,1
"V636",7,6,5,5,4,4,1,1,1
"V637",10,9,8,7,6,3,3,3,2
"V638",4,2,2,2,2,2,2,2,1
"V639",1,1,1,1,1,1,1,1,1
"V640",7,6,5,5,4,4,1,1,1
"V641",5,4,4,4,2,2,2,2,1
"V642",7,6,5,5,4,4,1,1,1
"V643",10,9,8,7,6,3,3,3,2
"V644",10,9,8,7,6,3,3,3,2
"V645",9,8,7,6,5,5,4,3,2
"V646",1,1,1,1,1,1,1,1,1
"V647",10,9,8,7,6,3,3,3,2
"V648",9,8,7,6,5,5,4,3,2
"V649",8,7,6,6,5,5,4,3,2
"V650",10,9,8,7,6,3,3,3,2
"V651",7,6,5,5,4,4,1,1,1
"V652",3,3,3,3,3,3,3,3,2
"V653",8,7,6,6,5,5,4,3,2
"V654",3,3,3,3,3,3,3,3,2
"V655",10,9,8,7,6,3,3,3,2
"V656",8,7,6,6,5,5,4,3,2
"V657",5,4,4,4,2,2,2,2,1
"V658",10,9,8,7,6,3,3,3,2
"V659",7,6,5,5,4,4,1,1,1
"V660",7,6,5,5,4,4,1,1,1
"V661",6,5,5,5,4,4,1,1,1
"V662",9,8,7,6,5,5,4,3,2
"V663",9,8,7,6,5,5,4,3,2
"V664",3,3,3,3,3,3,3,3,2
"V665",7,6,5,5,4,4,1,1,1
"V666",9,8,7,6,5,5,4,3,2
"V667",1,1,1,1,1,1,1,1,1
"V668",1,1,1,1,1,1,1,1,1
"V669",3,3,3,3,3,3,3,3,2
"V670",10,9,8,7,6,3,3,3,2
"V671",6,5,5,5,4,4,1,1,1
"V672",4,2,2,2,2,2,2,2,1
"V673",10,9,8,7,6,3,3,3,2
"V674",9,8,7,6,5,5,4,3,2
"V675",7,6,5,5,4,4,1,1,1
"V676",9,8,7,6,5,5,4,3,2
"V677",6,5,5,5,4,4,1,1,1
"V678",9,8,7,6,5,5,4,3,2
"V679",9,8,7,6,5,5,4,3,2
"V680",7,6,5,5,4,4,1,1,1
"V681",8,7,6,6,5,5,4,3,2
"V682",4,2,2,2,2,2,2,2,1
"V683",8,7,6,6,5,5,4,3,2
"V684",9,8,7,6,5,5,4,3,2
"V685",7,6,5,5,4,4,1,1,1
"V686",10,9,8,7,6,3,3,3,2
"V687",2,2,2,2,2,2,2,2,1
"V688",3,3,3,3,3,3,3,3,2
"V689",10,9,8,7,6,3,3,3,2
"V690",10,9,8,7,6,3,3,3,2
"V691",3,3,3,3,3,3,3,3,2
"V692",9,8,7,6,5,5,4,3,2
"V693",1,1,1,1,1,1,1,1,1
"V694",1,1,1,1,1,1,1,1,1
"V695",8,7,6,6,5,5,4,3,2
"V696",3,3,3,3,3,3,3,3,2
"V697",10,9,8,7,6,3,3,3,2
"V698",8,7,6,6,5,5,4,3,2
"V699",8,7,6,6,5,5,4,3,2
"V700",10,9,8,7,6,3,3,3,2
"V701",9,8,7,6,5,5,4,3,2
"V702",9,8,7,6,5,5,4,3,2
"V703",1,1,1,1,1,1,1,1,1
"V704",5,4,4,4,2,2,2,2,1
"V705",3,3,3,3,3,3,3,3,2
"V706",10,9,8,7,6,3,3,3,2
"V707",1,1,1,1,1,1,1,1,1
"V708",6,5,5,5,4,4,1,1,1
"V709",1,1,1,1,1,1,1,1,1
"V710",7,6,5,5,4,4,1,1,1
"V711",1,1,1,1,1,1,1,1,1
"V712",3,3,3,3,3,3,3,3,2
"V713",4,2,2,2,2,2,2,2,1
"V714",10,9,8,7,6,3,3,3,2
"V715",1,1,1,1,1,1,1,1,1
"V716",4,2,2,2,2,2,2,2,1
"V717",10,9,8,7,6,3,3,3,2
"V718",1,1,1,1,1,1,1,1,1
"V719",10,9,8,7,6,3,3,3,2
"V720",3,3,3,3,3,3,3,3,2
"V721",1,1,1,1,1,1,1,1,1
"V722",8,7,6,6,5,5,4,3,2
"V723",9,8,7,6,5,5,4,3,2
"V724",5,4,4,4,2,2,2,2,1
"V725",6,5,5,5,4,4,1,1,1
"V726",1,1,1,1,1,1,1,1,1
"V727",1,1,1,1,1,1,1,1,1
"V728",3,3,3,3,3,3,3,3,2
"V729",10,9,8,7,6,3,3,3,2
"V730",9,8,7,6,5,5,4,3,2
"V731",5,4,4,4,2,2,2,2,1
"V732",8,7,6,6,5,5,4,3,2
"V733",6,5,5,5,4,4,1,1,1
"V734",2,2,2,2,2,2,2,2,1
"V735",3,3,3,3,3,3,3,3,2
"V736",1,1,1,1,1,1,1,1,1
"V737",10,9,8,7,6,3,3,3,2
"V738",2,2,2,2,2,2,2,2,1
"V739",10,9,8,7,6,3,3,3,2
"V740",7,6,5,5,4,4,1,1,1
"V741",5,4,4,4,2,2,2,2,1
"V742",1,1,1,1,1,1,1,1,1
"V743",9,8,7,6,5,5,4,3,2
"V744",2,2,2,2,2,2,2,2,1
"V745",8,7,6,6,5,5,4,3,2
"V746",5,4,4,4,2,2,2,2,1
"V747",3,3,3,3,3,3,3,3,2
"V748",10,9,8,7,6,3,3,3,2
"V749",2,2,2,2,2,2,2,2,1
"V750",1,1,1,1,1,1,1,1,1
"V751",9,8,7,6,5,5,4,3,2
"V752",1,1,1,1,1,1,1,1,1
"V753",7,6,5,5,4,4,1,1,1
"V754",2,2,2,2,2,2,2,2,1
"V755",8,7,6,6,5,5,4,3,2
"V756",7,6,5,5,4,4,1,1,1
"V757",5,4,4,4,2,2,2,2,1
"V758",3,3,3,3,3,3,3,3,2
"V759",6,5,5,5,4,4,1,1,1
"V760",3,3,3,3,3,3,3,3,2
"V761",1,1,1,1,1,1,1,1,1
"V762",10,9,8,7,6,3,3,3,2
"V763",9,8,7,6,5,5,4,3,2
"V764",5,4,4,4,2,2,2,2,1
"V765",1,1,1,1,1,1,1,1,1
"V766",10,9,8,7,6,3,3,3,2
"V767",6,5,5,5,4,4,1,1,1
"V768",2,2,2,2,2,2,2,2,1
"V769",6,5,5,5,4,4,1,1,1
"V770",2,2,2,2,2,2,2,2,1
"V771",10,9,8,7,6,3,3,3,2
"V772",8,7,6,6,5,5,4,3,2
"V773",10,9,8,7,6,3,3,3,2
"V774",4,2,2,2,2,2,2,2,1
"V775",8,7,6,6,5,5,4,3,2
"V776",6,5,5,5,4,4,1,1,1
"V777",3,3,3,3,3,3,3,3,2
"V778",3,3,3,3,3,3,3,3,2
"V779",8,7,6,6,5,5,4,3,2
"V780",10,9,8,7,6,3,3,3,2
"V781",3,3,3,3,3,3,3,3,2
"V782",5,4,4,4,2,2,2,2,1
"V783",6,5,5,5,4,4,1,1,1
"V784",9,8,7,6,5,5,4,3,2
"V785",2,2,2,2,2,2,2,2,1
"V786",10,9,8,7,6,3,3,3,2
"V787",2,2,2,2,2,2,2,2,1
"V788",10,9,8,7,6,3,3,3,2
"V789",9,8,7,6,5,5,4,3,2
"V790",9,8,7,6,5,5,4,3,2
"V791",9,8,7,6,5,5,4,3,2
"V792",6,5,5,5,4,4,1,1,1
"V793",3,3,3,3,3,3,3,3,2
"V794",5,4,4,4,2,2,2,2,1
"V795",1,1,1,1,1,1,1,1,1
"V796",10,9,8,7,6,3,3,3,2
"V797",10,9,8,7,6,3,3,3,2
"V798",10,9,8,7,6,3,3,3,2
"V799",7,6,5,5,4,4,1,1,1
"V800",3,3,3,3,3,3,3,3,2
"V801",7,6,5,5,4,4,1,1,1
"V802",9,8,7,6,5,5,4,3,2
"V803",9,8,7,6,5,5,4,3,2
"V804",7,6,5,5,4,4,1,1,1
"V805",7,6,5,5,4,4,1,1,1
"V806",10,9,8,7,6,3,3,3,2
"V807",3,3,3,3,3,3,3,3,2
"V808",6,5,5,5,4,4,1,1,1
"V809",10,9,8,7,6,3,3,3,2
"V810",5,4,4,4,2,2,2,2,1
"V811",7,6,5,5,4,4,1,1,1
"V812",2,2,2,2,2,2,2,2,1
"V813",5,4,4,4,2,2,2,2,1
"V814",6,5,5,5,4,4,1,1,1
"V815",7,6,5,5,4,4,1,1,1
"V816",3,3,3,3,3,3,3,3,2
"V817",7,6,5,5,4,4,1,1,1
"V818",6,5,5,5,4,4,1,1,1
"V819",3,3,3,3,3,3,3,3,2
"V820",10,9,8,7,6,3,3,3,2
"V821",1,1,1,1,1,1,1,1,1
"V822",7,6,5,5,4,4,1,1,1
"V823",3,3,3,3,3,3,3,3,2
"V824",9,8,7,6,5,5,4,3,2
"V825",9,8,7,6,5,5,4,3,2
"V826",1,1,1,1,1,1,1,1,1
"V827",2,2,2,2,2,2,2,2,1
"V828",10,9,8,7,6,3,3,3,2
"V829",5,4,4,4,2,2,2,2,1
"V830",3,3,3,3,3,3,3,3,2
"V831",1,1,1,1,1,1,1,1,1
"V832",9,8,7,6,5,5,4,3,2
"V833",7,6,5,5,4,4,1,1,1
"V834",9,8,7,6,5,5,4,3,2
"V835",9,8,7,6,5,5,4,3,2
"V836",9,8,7,6,5,5,4,3,2
"V837",1,1,1,1,1,1,1,1,1
"V838",3,3,3,3,3,3,3,3,2
"V839",5,4,4,4,2,2,2,2,1
"V840",9,8,7,6,5,5,4,3,2
"V841",8,7,6,6,5,5,4,3,2
"V842",10,9,8,7,6,3,3,3,2
"V843",10,9,8,7,6,3,3,3,2
"V844",10,9,8,7,6,3,3,3,2
"V845",7,6,5,5,4,4,1,1,1
"V846",9,8,7,6,5,5,4,3,2
"V847",1,1,1,1,1,1,1,1,1
"V848",1,1,1,1,1,1,1,1,1
"V849",6,5,5,5,4,4,1,1,1
"V850",6,5,5,5,4,4,1,1,1
"V851",10,9,8,7,6,3,3,3,2
"V852",7,6,5,5,4,4,1,1,1
"V853",10,9,8,7,6,3,3,3,2
"V854",1,1,1,1,1,1,1,1,1
"V855",10,9,8,7,6,3,3,3,2
"V856",1,1,1,1,1,1,1,1,1
"V857",5,4,4,4,2,2,2,2,1
"V858",1,1,1,1,1,1,1,1,1
"V859",5,4,4,4,2,2,2,2,1
"V860",10,9,8,7,6,3,3,3,2
"V861",2,2,2,2,2,2,2,2,1
"V862",4,2,2,2,2,2,2,2,1
"V863",1,1,1,1,1,1,1,1,1
"V864",10,9,8,7,6,3,3,3,2
"V865",1,1,1,1,1,1,1,1,1
"V866",5,4,4,4,2,2,2,2,1
"V867",1,1,1,1,1,1,1,1,1
"V868",7,6,5,5,4,4,1,1,1
"V869",9,8,7,6,5,5,4,3,2
"V870",8,7,6,6,5,5,4,3,2
"V871",1,1,1,1,1,1,1,1,1
"V872",7,6,5,5,4,4,1,1,1
"V873",6,5,5,5,4,4,1,1,1
"V874",10,9,8,7,6,3,3,3,2
"V875",5,4,4,4,2,2,2,2,1
"V876",2,2,2,2,2,2,2,2,1
"V877",1,1,1,1,1,1,1,1,1
"V878",10,9,8,7,6,3,3,3,2
"V879",3,3,3,3,3,3,3,3,2
"V880",6,5,5,5,4,4,1,1,1
"V881",8,7,6,6,5,5,4,3,2
"V882",2,2,2,2,2,2,2,2,1
"V883",6,5,5,5,4,4,1,1,1
"V884",3,3,3,3,3,3,3,3,2
"V885",5,4,4,4,2,2,2,2,1
"V886",3,3,3,3,3,3,3,3,2
"V887",6,5,5,5,4,4,1,1,1
"V888",9,8,7,6,5,5,4,3,2
"V889",1,1,1,1,1,1,1,1,1
"V890",9,8,7,6,5,5,4,3,2
"V891",10,9,8,7,6,3,3,3,2
"V892",3,3,3,3,3,3,3,3,2
"V893",5,4,4,4,2,2,2,2,1
"V894",1,1,1,1,1,1,1,1,1
"V895",5,4,4,4,2,2,2,2,1
"V896",4,2,2,2,2,2,2,2,1
"V897",10,9,8,7,6,3,3,3,2
"V898",9,8,7,6,5,5,4,3,2
"V899",7,6,5,5,4,4,1,1,1
"V900",8,7,6,6,5,5,4,3,2
"V901",1,1,1,1,1,1,1,1,1
"V902",7,6,5,5,4,4,1,1,1
"V903",8,7,6,6,5,5,4,3,2
"V904",3,3,3,3,3,3,3,3,2
"V905",3,3,3,3,3,3,3,3,2
"V906",2,2,2,2,2,2,2,2,1
"V907",10,9,8,7,6,3,3,3,2
"V908",10,9,8,7,6,3,3,3,2
"V909",7,6,5,5,4,4,1,1,1
"V910",1,1,1,1,1,1,1,1,1
"V911",1,1,1,1,1,1,1,1,1
"V912",1,1,1,1,1,1,1,1,1
"V913",6,5,5,5,4,4,1,1,1
"V914",8,7,6,6,5,5,4,3,2
"V915",1,1,1,1,1,1,1,1,1
"V916",7,6,5,5,4,4,1,1,1
"V917",4,2,2,2,2,2,2,2,1
"V918",3,3,3,3,3,3,3,3,2
"V919",3,3,3,3,3,3,3,3,2
"V920",10,9,8,7,6,3,3,3,2
"V921",3,3,3,3,3,3,3,3,2
"V922",10,9,8,7,6,3,3,3,2
"V923",1,1,1,1,1,1,1,1,1
"V924",10,9,8,7,6,3,3,3,2
"V925",1,1,1,1,1,1,1,1,1
"V926",3,3,3,3,3,3,3,3,2
"V927",7,6,5,5,4,4,1,1,1
"V928",10,9,8,7,6,3,3,3,2
"V929",2,2,2,2,2,2,2,2,1
"V930",2,2,2,2,2,2,2,2,1
"V931",10,9,8,7,6,3,3,3,2
"V932",10,9,8,7,6,3,3,3,2
"V933",8,7,6,6,5,5,4,3,2
"V934",9,8,7,6,5,5,4,3,2
"V935",6,5,5,5,4,4,1,1,1
"V936",7,6,5,5,4,4,1,1,1
"V937",2,2,2,2,2,2,2,2,1
"V938",1,1,1,1,1,1,1,1,1
"V939",1,1,1,1,1,1,1,1,1
"V940",7,6,5,5,4,4,1,1,1
"V941",7,6,5,5,4,4,1,1,1
"V942",3,3,3,3,3,3,3,3,2
"V943",5,4,4,4,2,2,2,2,1
"V944",1,1,1,1,1,1,1,1,1
"V945",3,3,3,3,3,3,3,3,2
"V946",3,3,3,3,3,3,3,3,2
"V947",9,8,7,6,5,5,4,3,2
"V948",8,7,6,6,5,5,4,3,2
"V949",5,4,4,4,2,2,2,2,1
"V950",5,4,4,4,2,2,2,2,1
"V951",1,1,1,1,1,1,1,1,1
"V952",3,3,3,3,3,3,3,3,2
"V953",3,3,3,3,3,3,3,3,2
"V954",3,3,3,3,3,3,3,3,2
"V955",10,9,8,7,6,3,3,3,2
"V956",3,3,3,3,3,3,3,3,2
"V957",10,9,8,7,6,3,3,3,2
"V958",10,9,8,7,6,3,3,3,2
"V959",5,4,4,4,2,2,2,2,1
"V960",7,6,5,5,4,4,1,1,1
"V961",8,7,6,6,5,5,4,3,2
"V962",1,1,1,1,1,1,1,1,1
"V963",3,3,3,3,3,3,3,3,2
"V964",10,9,8,7,6,3,3,3,2
"V965",10,9,8,7,6,3,3,3,2
"V966",5,4,4,4,2,2,2,2,1
"V967",5,4,4,4,2,2,2,2,1
"V968",8,7,6,6,5,5,4,3,2
"V969",8,7,6,6,5,5,4,3,2
"V970",1,1,1,1,1,1,1,1,1
"V971",8,7,6,6,5,5,4,3,2
"V972",7,6,5,5,4,4,1,1,1
"V973",10,9,8,7,6,3,3,3,2
"V974",8,7,6,6,5,5,4,3,2
"V975",6,5,5,5,4,4,1,1,1
"V976",2,2,2,2,2,2,2,2,1
"V977",3,3,3,3,3,3,3,3,2
"V978",3,3,3,3,3,3,3,3,2
"V979",4,2,2,2,2,2,2,2,1
"V980",5,4,4,4,2,2,2,2,1
"V981",5,4,4,4,2,2,2,2,1
"V982",3,3,3,3,3,3,3,3,2
"V983",3,3,3,3,3,3,3,3,2
"V984",3,3,3,3,3,3,3,3,2
"V985",5,4,4,4,2,2,2,2,1
"V986",3,3,3,3,3,3,3,3,2
"V987",5,4,4,4,2,2,2,2,1
"V988",8,7,6,6,5,5,4,3,2
"V989",7,6,5,5,4,4,1,1,1
"V990",9,8,7,6,5,5,4,3,2
"V991",6,5,5,5,4,4,1,1,1
"V992",7,6,5,5,4,4,1,1,1
"V993",6,5,5,5,4,4,1,1,1
"V994",10,9,8,7,6,3,3,3,2
"V995",3,3,3,3,3,3,3,3,2
"V996",9,8,7,6,5,5,4,3,2
"V997",1,1,1,1,1,1,1,1,1
"V998",6,5,5,5,4,4,1,1,1
"V999",9,8,7,6,5,5,4,3,2
"V1000",10,9,8,7,6,3,3,3,2
