"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V631",7,7,6,5,4,4,2,2,2
"V632",10,9,8,7,6,5,4,2,2
"V633",10,9,8,7,6,5,4,2,2
"V634",6,6,5,4,3,3,3,3,1
"V635",5,5,4,4,3,3,3,3,1
"V636",7,7,6,5,4,4,2,2,2
"V637",8,8,7,6,5,5,4,2,2
"V638",9,6,5,4,3,3,3,3,1
"V639",2,2,2,2,2,2,2,2,2
"V640",4,4,3,3,1,1,1,1,1
"V641",5,5,4,4,3,3,3,3,1
"V642",7,7,6,5,4,4,2,2,2
"V643",8,8,7,6,5,5,4,2,2
"V644",8,8,7,6,5,5,4,2,2
"V645",4,4,3,3,1,1,1,1,1
"V646",7,7,6,5,4,4,2,2,2
"V647",8,8,7,6,5,5,4,2,2
"V648",2,2,2,2,2,2,2,2,2
"V649",1,1,1,1,1,1,1,1,1
"V650",8,8,7,6,5,5,4,2,2
"V651",7,7,6,5,4,4,2,2,2
"V652",10,9,8,7,6,5,4,2,2
"V653",1,1,1,1,1,1,1,1,1
"V654",10,9,8,7,6,5,4,2,2
"V655",8,8,7,6,5,5,4,2,2
"V656",1,1,1,1,1,1,1,1,1
"V657",5,5,4,4,3,3,3,3,1
"V658",8,8,7,6,5,5,4,2,2
"V659",4,4,3,3,1,1,1,1,1
"V660",7,7,6,5,4,4,2,2,2
"V661",7,7,6,5,4,4,2,2,2
"V662",2,2,2,2,2,2,2,2,2
"V663",2,2,2,2,2,2,2,2,2
"V664",10,9,8,7,6,5,4,2,2
"V665",7,7,6,5,4,4,2,2,2
"V666",4,4,3,3,1,1,1,1,1
"V667",2,2,2,2,2,2,2,2,2
"V668",2,2,2,2,2,2,2,2,2
"V669",10,9,8,7,6,5,4,2,2
"V670",8,8,7,6,5,5,4,2,2
"V671",3,3,3,3,1,1,1,1,1
"V672",9,6,5,4,3,3,3,3,1
"V673",8,8,7,6,5,5,4,2,2
"V674",2,2,2,2,2,2,2,2,2
"V675",7,7,6,5,4,4,2,2,2
"V676",4,4,3,3,1,1,1,1,1
"V677",3,3,3,3,1,1,1,1,1
"V678",2,2,2,2,2,2,2,2,2
"V679",2,2,2,2,2,2,2,2,2
"V680",7,7,6,5,4,4,2,2,2
"V681",1,1,1,1,1,1,1,1,1
"V682",9,6,5,4,3,3,3,3,1
"V683",1,1,1,1,1,1,1,1,1
"V684",4,4,3,3,1,1,1,1,1
"V685",4,4,3,3,1,1,1,1,1
"V686",8,8,7,6,5,5,4,2,2
"V687",6,6,5,4,3,3,3,3,1
"V688",10,9,8,7,6,5,4,2,2
"V689",8,8,7,6,5,5,4,2,2
"V690",8,8,7,6,5,5,4,2,2
"V691",10,9,8,7,6,5,4,2,2
"V692",2,2,2,2,2,2,2,2,2
"V693",7,7,6,5,4,4,2,2,2
"V694",7,7,6,5,4,4,2,2,2
"V695",1,1,1,1,1,1,1,1,1
"V696",10,9,8,7,6,5,4,2,2
"V697",8,8,7,6,5,5,4,2,2
"V698",1,1,1,1,1,1,1,1,1
"V699",1,1,1,1,1,1,1,1,1
"V700",8,8,7,6,5,5,4,2,2
"V701",2,2,2,2,2,2,2,2,2
"V702",2,2,2,2,2,2,2,2,2
"V703",2,2,2,2,2,2,2,2,2
"V704",5,5,4,4,3,3,3,3,1
"V705",10,9,8,7,6,5,4,2,2
"V706",8,8,7,6,5,5,4,2,2
"V707",2,2,2,2,2,2,2,2,2
"V708",3,3,3,3,1,1,1,1,1
"V709",2,2,2,2,2,2,2,2,2
"V710",7,7,6,5,4,4,2,2,2
"V711",7,7,6,5,4,4,2,2,2
"V712",10,9,8,7,6,5,4,2,2
"V713",9,6,5,4,3,3,3,3,1
"V714",8,8,7,6,5,5,4,2,2
"V715",2,2,2,2,2,2,2,2,2
"V716",9,6,5,4,3,3,3,3,1
"V717",8,8,7,6,5,5,4,2,2
"V718",7,7,6,5,4,4,2,2,2
"V719",8,8,7,6,5,5,4,2,2
"V720",10,9,8,7,6,5,4,2,2
"V721",2,2,2,2,2,2,2,2,2
"V722",1,1,1,1,1,1,1,1,1
"V723",2,2,2,2,2,2,2,2,2
"V724",5,5,4,4,3,3,3,3,1
"V725",3,3,3,3,1,1,1,1,1
"V726",2,2,2,2,2,2,2,2,2
"V727",7,7,6,5,4,4,2,2,2
"V728",10,9,8,7,6,5,4,2,2
"V729",8,8,7,6,5,5,4,2,2
"V730",2,2,2,2,2,2,2,2,2
"V731",5,5,4,4,3,3,3,3,1
"V732",1,1,1,1,1,1,1,1,1
"V733",3,3,3,3,1,1,1,1,1
"V734",6,6,5,4,3,3,3,3,1
"V735",10,9,8,7,6,5,4,2,2
"V736",2,2,2,2,2,2,2,2,2
"V737",8,8,7,6,5,5,4,2,2
"V738",6,6,5,4,3,3,3,3,1
"V739",8,8,7,6,5,5,4,2,2
"V740",4,4,3,3,1,1,1,1,1
"V741",5,5,4,4,3,3,3,3,1
"V742",2,2,2,2,2,2,2,2,2
"V743",4,4,3,3,1,1,1,1,1
"V744",6,6,5,4,3,3,3,3,1
"V745",4,4,3,3,1,1,1,1,1
"V746",5,5,4,4,3,3,3,3,1
"V747",10,9,8,7,6,5,4,2,2
"V748",8,8,7,6,5,5,4,2,2
"V749",6,6,5,4,3,3,3,3,1
"V750",7,7,6,5,4,4,2,2,2
"V751",2,2,2,2,2,2,2,2,2
"V752",7,7,6,5,4,4,2,2,2
"V753",7,7,6,5,4,4,2,2,2
"V754",6,6,5,4,3,3,3,3,1
"V755",1,1,1,1,1,1,1,1,1
"V756",4,4,3,3,1,1,1,1,1
"V757",5,5,4,4,3,3,3,3,1
"V758",4,4,3,3,1,1,1,1,1
"V759",3,3,3,3,1,1,1,1,1
"V760",10,9,8,7,6,5,4,2,2
"V761",2,2,2,2,2,2,2,2,2
"V762",8,8,7,6,5,5,4,2,2
"V763",2,2,2,2,2,2,2,2,2
"V764",5,5,4,4,3,3,3,3,1
"V765",7,7,6,5,4,4,2,2,2
"V766",8,8,7,6,5,5,4,2,2
"V767",7,7,6,5,4,4,2,2,2
"V768",6,6,5,4,3,3,3,3,1
"V769",7,7,6,5,4,4,2,2,2
"V770",6,6,5,4,3,3,3,3,1
"V771",8,8,7,6,5,5,4,2,2
"V772",1,1,1,1,1,1,1,1,1
"V773",8,8,7,6,5,5,4,2,2
"V774",9,6,5,4,3,3,3,3,1
"V775",1,1,1,1,1,1,1,1,1
"V776",3,3,3,3,1,1,1,1,1
"V777",10,9,8,7,6,5,4,2,2
"V778",10,9,8,7,6,5,4,2,2
"V779",1,1,1,1,1,1,1,1,1
"V780",8,8,7,6,5,5,4,2,2
"V781",10,9,8,7,6,5,4,2,2
"V782",5,5,4,4,3,3,3,3,1
"V783",7,7,6,5,4,4,2,2,2
"V784",2,2,2,2,2,2,2,2,2
"V785",6,6,5,4,3,3,3,3,1
"V786",8,8,7,6,5,5,4,2,2
"V787",6,6,5,4,3,3,3,3,1
"V788",8,8,7,6,5,5,4,2,2
"V789",2,2,2,2,2,2,2,2,2
"V790",4,4,3,3,1,1,1,1,1
"V791",2,2,2,2,2,2,2,2,2
"V792",7,7,6,5,4,4,2,2,2
"V793",10,9,8,7,6,5,4,2,2
"V794",5,5,4,4,3,3,3,3,1
"V795",7,7,6,5,4,4,2,2,2
"V796",8,8,7,6,5,5,4,2,2
"V797",8,8,7,6,5,5,4,2,2
"V798",8,8,7,6,5,5,4,2,2
"V799",4,4,3,3,1,1,1,1,1
"V800",10,9,8,7,6,5,4,2,2
"V801",4,4,3,3,1,1,1,1,1
"V802",4,4,3,3,1,1,1,1,1
"V803",2,2,2,2,2,2,2,2,2
"V804",7,7,6,5,4,4,2,2,2
"V805",7,7,6,5,4,4,2,2,2
"V806",8,8,7,6,5,5,4,2,2
"V807",10,9,8,7,6,5,4,2,2
"V808",3,3,3,3,1,1,1,1,1
"V809",8,8,7,6,5,5,4,2,2
"V810",5,5,4,4,3,3,3,3,1
"V811",4,4,3,3,1,1,1,1,1
"V812",6,6,5,4,3,3,3,3,1
"V813",5,5,4,4,3,3,3,3,1
"V814",3,3,3,3,1,1,1,1,1
"V815",4,4,3,3,1,1,1,1,1
"V816",10,9,8,7,6,5,4,2,2
"V817",7,7,6,5,4,4,2,2,2
"V818",3,3,3,3,1,1,1,1,1
"V819",10,9,8,7,6,5,4,2,2
"V820",8,8,7,6,5,5,4,2,2
"V821",2,2,2,2,2,2,2,2,2
"V822",4,4,3,3,1,1,1,1,1
"V823",10,9,8,7,6,5,4,2,2
"V824",2,2,2,2,2,2,2,2,2
"V825",2,2,2,2,2,2,2,2,2
"V826",10,9,8,7,6,5,4,2,2
"V827",6,6,5,4,3,3,3,3,1
"V828",8,8,7,6,5,5,4,2,2
"V829",5,5,4,4,3,3,3,3,1
"V830",10,9,8,7,6,5,4,2,2
"V831",7,7,6,5,4,4,2,2,2
"V832",2,2,2,2,2,2,2,2,2
"V833",7,7,6,5,4,4,2,2,2
"V834",2,2,2,2,2,2,2,2,2
"V835",2,2,2,2,2,2,2,2,2
"V836",2,2,2,2,2,2,2,2,2
"V837",7,7,6,5,4,4,2,2,2
"V838",10,9,8,7,6,5,4,2,2
"V839",5,5,4,4,3,3,3,3,1
"V840",4,4,3,3,1,1,1,1,1
"V841",1,1,1,1,1,1,1,1,1
"V842",8,8,7,6,5,5,4,2,2
"V843",8,8,7,6,5,5,4,2,2
"V844",8,8,7,6,5,5,4,2,2
"V845",7,7,6,5,4,4,2,2,2
"V846",2,2,2,2,2,2,2,2,2
"V847",7,7,6,5,4,4,2,2,2
"V848",7,7,6,5,4,4,2,2,2
"V849",3,3,3,3,1,1,1,1,1
"V850",3,3,3,3,1,1,1,1,1
"V851",8,8,7,6,5,5,4,2,2
"V852",7,7,6,5,4,4,2,2,2
"V853",8,8,7,6,5,5,4,2,2
"V854",10,9,8,7,6,5,4,2,2
"V855",8,8,7,6,5,5,4,2,2
"V856",2,2,2,2,2,2,2,2,2
"V857",5,5,4,4,3,3,3,3,1
"V858",7,7,6,5,4,4,2,2,2
"V859",5,5,4,4,3,3,3,3,1
"V860",8,8,7,6,5,5,4,2,2
"V861",6,6,5,4,3,3,3,3,1
"V862",9,6,5,4,3,3,3,3,1
"V863",2,2,2,2,2,2,2,2,2
"V864",8,8,7,6,5,5,4,2,2
"V865",7,7,6,5,4,4,2,2,2
"V866",5,5,4,4,3,3,3,3,1
"V867",7,7,6,5,4,4,2,2,2
"V868",7,7,6,5,4,4,2,2,2
"V869",2,2,2,2,2,2,2,2,2
"V870",4,4,3,3,1,1,1,1,1
"V871",7,7,6,5,4,4,2,2,2
"V872",7,7,6,5,4,4,2,2,2
"V873",3,3,3,3,1,1,1,1,1
"V874",8,8,7,6,5,5,4,2,2
"V875",5,5,4,4,3,3,3,3,1
"V876",6,6,5,4,3,3,3,3,1
"V877",7,7,6,5,4,4,2,2,2
"V878",8,8,7,6,5,5,4,2,2
"V879",10,9,8,7,6,5,4,2,2
"V880",3,3,3,3,1,1,1,1,1
"V881",1,1,1,1,1,1,1,1,1
"V882",6,6,5,4,3,3,3,3,1
"V883",3,3,3,3,1,1,1,1,1
"V884",10,9,8,7,6,5,4,2,2
"V885",5,5,4,4,3,3,3,3,1
"V886",10,9,8,7,6,5,4,2,2
"V887",3,3,3,3,1,1,1,1,1
"V888",4,4,3,3,1,1,1,1,1
"V889",2,2,2,2,2,2,2,2,2
"V890",2,2,2,2,2,2,2,2,2
"V891",8,8,7,6,5,5,4,2,2
"V892",4,4,3,3,1,1,1,1,1
"V893",5,5,4,4,3,3,3,3,1
"V894",10,9,8,7,6,5,4,2,2
"V895",5,5,4,4,3,3,3,3,1
"V896",9,6,5,4,3,3,3,3,1
"V897",8,8,7,6,5,5,4,2,2
"V898",2,2,2,2,2,2,2,2,2
"V899",7,7,6,5,4,4,2,2,2
"V900",4,4,3,3,1,1,1,1,1
"V901",2,2,2,2,2,2,2,2,2
"V902",4,4,3,3,1,1,1,1,1
"V903",1,1,1,1,1,1,1,1,1
"V904",10,9,8,7,6,5,4,2,2
"V905",10,9,8,7,6,5,4,2,2
"V906",6,6,5,4,3,3,3,3,1
"V907",8,8,7,6,5,5,4,2,2
"V908",8,8,7,6,5,5,4,2,2
"V909",7,7,6,5,4,4,2,2,2
"V910",10,9,8,7,6,5,4,2,2
"V911",7,7,6,5,4,4,2,2,2
"V912",7,7,6,5,4,4,2,2,2
"V913",3,3,3,3,1,1,1,1,1
"V914",1,1,1,1,1,1,1,1,1
"V915",7,7,6,5,4,4,2,2,2
"V916",7,7,6,5,4,4,2,2,2
"V917",9,6,5,4,3,3,3,3,1
"V918",10,9,8,7,6,5,4,2,2
"V919",10,9,8,7,6,5,4,2,2
"V920",8,8,7,6,5,5,4,2,2
"V921",10,9,8,7,6,5,4,2,2
"V922",8,8,7,6,5,5,4,2,2
"V923",7,7,6,5,4,4,2,2,2
"V924",8,8,7,6,5,5,4,2,2
"V925",7,7,6,5,4,4,2,2,2
"V926",10,9,8,7,6,5,4,2,2
"V927",7,7,6,5,4,4,2,2,2
"V928",8,8,7,6,5,5,4,2,2
"V929",6,6,5,4,3,3,3,3,1
"V930",6,6,5,4,3,3,3,3,1
"V931",8,8,7,6,5,5,4,2,2
"V932",8,8,7,6,5,5,4,2,2
"V933",1,1,1,1,1,1,1,1,1
"V934",4,4,3,3,1,1,1,1,1
"V935",3,3,3,3,1,1,1,1,1
"V936",7,7,6,5,4,4,2,2,2
"V937",6,6,5,4,3,3,3,3,1
"V938",2,2,2,2,2,2,2,2,2
"V939",10,9,8,7,6,5,4,2,2
"V940",7,7,6,5,4,4,2,2,2
"V941",4,4,3,3,1,1,1,1,1
"V942",10,9,8,7,6,5,4,2,2
"V943",5,5,4,4,3,3,3,3,1
"V944",7,7,6,5,4,4,2,2,2
"V945",10,9,8,7,6,5,4,2,2
"V946",10,9,8,7,6,5,4,2,2
"V947",2,2,2,2,2,2,2,2,2
"V948",1,1,1,1,1,1,1,1,1
"V949",5,5,4,4,3,3,3,3,1
"V950",5,5,4,4,3,3,3,3,1
"V951",2,2,2,2,2,2,2,2,2
"V952",10,9,8,7,6,5,4,2,2
"V953",2,2,2,2,2,2,2,2,2
"V954",10,9,8,7,6,5,4,2,2
"V955",8,8,7,6,5,5,4,2,2
"V956",10,9,8,7,6,5,4,2,2
"V957",8,8,7,6,5,5,4,2,2
"V958",8,8,7,6,5,5,4,2,2
"V959",5,5,4,4,3,3,3,3,1
"V960",7,7,6,5,4,4,2,2,2
"V961",1,1,1,1,1,1,1,1,1
"V962",10,9,8,7,6,5,4,2,2
"V963",10,9,8,7,6,5,4,2,2
"V964",7,7,6,5,4,4,2,2,2
"V965",8,8,7,6,5,5,4,2,2
"V966",5,5,4,4,3,3,3,3,1
"V967",5,5,4,4,3,3,3,3,1
"V968",1,1,1,1,1,1,1,1,1
"V969",1,1,1,1,1,1,1,1,1
"V970",7,7,6,5,4,4,2,2,2
"V971",1,1,1,1,1,1,1,1,1
"V972",7,7,6,5,4,4,2,2,2
"V973",8,8,7,6,5,5,4,2,2
"V974",1,1,1,1,1,1,1,1,1
"V975",3,3,3,3,1,1,1,1,1
"V976",6,6,5,4,3,3,3,3,1
"V977",10,9,8,7,6,5,4,2,2
"V978",10,9,8,7,6,5,4,2,2
"V979",9,6,5,4,3,3,3,3,1
"V980",5,5,4,4,3,3,3,3,1
"V981",5,5,4,4,3,3,3,3,1
"V982",10,9,8,7,6,5,4,2,2
"V983",10,9,8,7,6,5,4,2,2
"V984",10,9,8,7,6,5,4,2,2
"V985",5,5,4,4,3,3,3,3,1
"V986",10,9,8,7,6,5,4,2,2
"V987",5,5,4,4,3,3,3,3,1
"V988",1,1,1,1,1,1,1,1,1
"V989",4,4,3,3,1,1,1,1,1
"V990",2,2,2,2,2,2,2,2,2
"V991",8,8,7,6,5,5,4,2,2
"V992",7,7,6,5,4,4,2,2,2
"V993",3,3,3,3,1,1,1,1,1
"V994",7,7,6,5,4,4,2,2,2
"V995",10,9,8,7,6,5,4,2,2
"V996",4,4,3,3,1,1,1,1,1
"V997",7,7,6,5,4,4,2,2,2
"V998",3,3,3,3,1,1,1,1,1
"V999",4,4,3,3,1,1,1,1,1
"V1000",8,8,7,6,5,5,4,2,2
