"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V631",2,2,2,2,2,2,1,1,1
"V632",10,9,8,7,6,5,4,2,2
"V633",9,8,7,6,5,5,4,2,2
"V634",5,5,5,4,4,4,3,3,1
"V635",8,7,6,5,4,4,3,3,1
"V636",2,2,2,2,2,2,1,1,1
"V637",10,9,8,7,6,5,4,2,2
"V638",6,5,5,4,4,4,3,3,1
"V639",1,1,1,1,1,1,1,1,1
"V640",3,3,3,3,3,3,2,2,2
"V641",8,7,6,5,4,4,3,3,1
"V642",2,2,2,2,2,2,1,1,1
"V643",10,9,8,7,6,5,4,2,2
"V644",10,9,8,7,6,5,4,2,2
"V645",3,3,3,3,3,3,2,2,2
"V646",2,2,2,2,2,2,1,1,1
"V647",10,9,8,7,6,5,4,2,2
"V648",3,3,3,3,3,3,2,2,2
"V649",4,4,4,3,3,3,2,2,2
"V650",10,9,8,7,6,5,4,2,2
"V651",2,2,2,2,2,2,1,1,1
"V652",9,8,7,6,5,5,4,2,2
"V653",4,4,4,3,3,3,2,2,2
"V654",9,8,7,6,5,5,4,2,2
"V655",10,9,8,7,6,5,4,2,2
"V656",4,4,4,3,3,3,2,2,2
"V657",8,7,6,5,4,4,3,3,1
"V658",10,9,8,7,6,5,4,2,2
"V659",3,3,3,3,3,3,2,2,2
"V660",2,2,2,2,2,2,1,1,1
"V661",2,2,2,2,2,2,1,1,1
"V662",3,3,3,3,3,3,2,2,2
"V663",3,3,3,3,3,3,2,2,2
"V664",9,8,7,6,5,5,4,2,2
"V665",2,2,2,2,2,2,1,1,1
"V666",3,3,3,3,3,3,2,2,2
"V667",1,1,1,1,1,1,1,1,1
"V668",1,1,1,1,1,1,1,1,1
"V669",9,8,7,6,5,5,4,2,2
"V670",10,9,8,7,6,5,4,2,2
"V671",7,6,2,2,2,2,1,1,1
"V672",6,5,5,4,4,4,3,3,1
"V673",10,9,8,7,6,5,4,2,2
"V674",3,3,3,3,3,3,2,2,2
"V675",2,2,2,2,2,2,1,1,1
"V676",3,3,3,3,3,3,2,2,2
"V677",7,6,2,2,2,2,1,1,1
"V678",3,3,3,3,3,3,2,2,2
"V679",3,3,3,3,3,3,2,2,2
"V680",2,2,2,2,2,2,1,1,1
"V681",4,4,4,3,3,3,2,2,2
"V682",6,5,5,4,4,4,3,3,1
"V683",4,4,4,3,3,3,2,2,2
"V684",3,3,3,3,3,3,2,2,2
"V685",4,4,4,3,3,3,2,2,2
"V686",10,9,8,7,6,5,4,2,2
"V687",5,5,5,4,4,4,3,3,1
"V688",9,8,7,6,5,5,4,2,2
"V689",10,9,8,7,6,5,4,2,2
"V690",10,9,8,7,6,5,4,2,2
"V691",9,8,7,6,5,5,4,2,2
"V692",3,3,3,3,3,3,2,2,2
"V693",1,1,1,1,1,1,1,1,1
"V694",1,1,1,1,1,1,1,1,1
"V695",4,4,4,3,3,3,2,2,2
"V696",9,8,7,6,5,5,4,2,2
"V697",10,9,8,7,6,5,4,2,2
"V698",4,4,4,3,3,3,2,2,2
"V699",4,4,4,3,3,3,2,2,2
"V700",10,9,8,7,6,5,4,2,2
"V701",3,3,3,3,3,3,2,2,2
"V702",1,1,1,1,1,1,1,1,1
"V703",1,1,1,1,1,1,1,1,1
"V704",8,7,6,5,4,4,3,3,1
"V705",9,8,7,6,5,5,4,2,2
"V706",10,9,8,7,6,5,4,2,2
"V707",1,1,1,1,1,1,1,1,1
"V708",7,6,2,2,2,2,1,1,1
"V709",1,1,1,1,1,1,1,1,1
"V710",2,2,2,2,2,2,1,1,1
"V711",1,1,1,1,1,1,1,1,1
"V712",9,8,7,6,5,5,4,2,2
"V713",6,5,5,4,4,4,3,3,1
"V714",10,9,8,7,6,5,4,2,2
"V715",1,1,1,1,1,1,1,1,1
"V716",6,5,5,4,4,4,3,3,1
"V717",10,9,8,7,6,5,4,2,2
"V718",1,1,1,1,1,1,1,1,1
"V719",10,9,8,7,6,5,4,2,2
"V720",9,8,7,6,5,5,4,2,2
"V721",1,1,1,1,1,1,1,1,1
"V722",4,4,4,3,3,3,2,2,2
"V723",3,3,3,3,3,3,2,2,2
"V724",8,7,6,5,4,4,3,3,1
"V725",7,6,2,2,2,2,1,1,1
"V726",1,1,1,1,1,1,1,1,1
"V727",1,1,1,1,1,1,1,1,1
"V728",9,8,7,6,5,5,4,2,2
"V729",10,9,8,7,6,5,4,2,2
"V730",3,3,3,3,3,3,2,2,2
"V731",8,7,6,5,4,4,3,3,1
"V732",4,4,4,3,3,3,2,2,2
"V733",7,6,2,2,2,2,1,1,1
"V734",5,5,5,4,4,4,3,3,1
"V735",9,8,7,6,5,5,4,2,2
"V736",1,1,1,1,1,1,1,1,1
"V737",10,9,8,7,6,5,4,2,2
"V738",5,5,5,4,4,4,3,3,1
"V739",10,9,8,7,6,5,4,2,2
"V740",2,2,2,2,2,2,1,1,1
"V741",8,7,6,5,4,4,3,3,1
"V742",1,1,1,1,1,1,1,1,1
"V743",3,3,3,3,3,3,2,2,2
"V744",5,5,5,4,4,4,3,3,1
"V745",4,4,4,3,3,3,2,2,2
"V746",8,7,6,5,4,4,3,3,1
"V747",9,8,7,6,5,5,4,2,2
"V748",10,9,8,7,6,5,4,2,2
"V749",5,5,5,4,4,4,3,3,1
"V750",1,1,1,1,1,1,1,1,1
"V751",3,3,3,3,3,3,2,2,2
"V752",1,1,1,1,1,1,1,1,1
"V753",1,1,1,1,1,1,1,1,1
"V754",5,5,5,4,4,4,3,3,1
"V755",4,4,4,3,3,3,2,2,2
"V756",3,3,3,3,3,3,2,2,2
"V757",8,7,6,5,4,4,3,3,1
"V758",9,8,7,6,5,5,4,2,2
"V759",7,6,2,2,2,2,1,1,1
"V760",9,8,7,6,5,5,4,2,2
"V761",1,1,1,1,1,1,1,1,1
"V762",10,9,8,7,6,5,4,2,2
"V763",3,3,3,3,3,3,2,2,2
"V764",8,7,6,5,4,4,3,3,1
"V765",1,1,1,1,1,1,1,1,1
"V766",10,9,8,7,6,5,4,2,2
"V767",2,2,2,2,2,2,1,1,1
"V768",5,5,5,4,4,4,3,3,1
"V769",2,2,2,2,2,2,1,1,1
"V770",5,5,5,4,4,4,3,3,1
"V771",10,9,8,7,6,5,4,2,2
"V772",4,4,4,3,3,3,2,2,2
"V773",10,9,8,7,6,5,4,2,2
"V774",6,5,5,4,4,4,3,3,1
"V775",4,4,4,3,3,3,2,2,2
"V776",7,6,2,2,2,2,1,1,1
"V777",9,8,7,6,5,5,4,2,2
"V778",9,8,7,6,5,5,4,2,2
"V779",4,4,4,3,3,3,2,2,2
"V780",10,9,8,7,6,5,4,2,2
"V781",9,8,7,6,5,5,4,2,2
"V782",8,7,6,5,4,4,3,3,1
"V783",7,6,2,2,2,2,1,1,1
"V784",9,8,7,6,5,5,4,2,2
"V785",5,5,5,4,4,4,3,3,1
"V786",10,9,8,7,6,5,4,2,2
"V787",5,5,5,4,4,4,3,3,1
"V788",10,9,8,7,6,5,4,2,2
"V789",3,3,3,3,3,3,2,2,2
"V790",3,3,3,3,3,3,2,2,2
"V791",1,1,1,1,1,1,1,1,1
"V792",7,6,2,2,2,2,1,1,1
"V793",9,8,7,6,5,5,4,2,2
"V794",8,7,6,5,4,4,3,3,1
"V795",1,1,1,1,1,1,1,1,1
"V796",10,9,8,7,6,5,4,2,2
"V797",10,9,8,7,6,5,4,2,2
"V798",10,9,8,7,6,5,4,2,2
"V799",2,2,2,2,2,2,1,1,1
"V800",9,8,7,6,5,5,4,2,2
"V801",2,2,2,2,2,2,1,1,1
"V802",3,3,3,3,3,3,2,2,2
"V803",3,3,3,3,3,3,2,2,2
"V804",2,2,2,2,2,2,1,1,1
"V805",2,2,2,2,2,2,1,1,1
"V806",10,9,8,7,6,5,4,2,2
"V807",9,8,7,6,5,5,4,2,2
"V808",7,6,2,2,2,2,1,1,1
"V809",10,9,8,7,6,5,4,2,2
"V810",8,7,6,5,4,4,3,3,1
"V811",2,2,2,2,2,2,1,1,1
"V812",5,5,5,4,4,4,3,3,1
"V813",8,7,6,5,4,4,3,3,1
"V814",7,6,2,2,2,2,1,1,1
"V815",2,2,2,2,2,2,1,1,1
"V816",9,8,7,6,5,5,4,2,2
"V817",2,2,2,2,2,2,1,1,1
"V818",7,6,2,2,2,2,1,1,1
"V819",9,8,7,6,5,5,4,2,2
"V820",10,9,8,7,6,5,4,2,2
"V821",1,1,1,1,1,1,1,1,1
"V822",3,3,3,3,3,3,2,2,2
"V823",9,8,7,6,5,5,4,2,2
"V824",3,3,3,3,3,3,2,2,2
"V825",3,3,3,3,3,3,2,2,2
"V826",9,8,7,6,5,5,4,2,2
"V827",5,5,5,4,4,4,3,3,1
"V828",10,9,8,7,6,5,4,2,2
"V829",8,7,6,5,4,4,3,3,1
"V830",9,8,7,6,5,5,4,2,2
"V831",1,1,1,1,1,1,1,1,1
"V832",3,3,3,3,3,3,2,2,2
"V833",2,2,2,2,2,2,1,1,1
"V834",3,3,3,3,3,3,2,2,2
"V835",3,3,3,3,3,3,2,2,2
"V836",3,3,3,3,3,3,2,2,2
"V837",1,1,1,1,1,1,1,1,1
"V838",9,8,7,6,5,5,4,2,2
"V839",8,7,6,5,4,4,3,3,1
"V840",3,3,3,3,3,3,2,2,2
"V841",4,4,4,3,3,3,2,2,2
"V842",10,9,8,7,6,5,4,2,2
"V843",10,9,8,7,6,5,4,2,2
"V844",10,9,8,7,6,5,4,2,2
"V845",2,2,2,2,2,2,1,1,1
"V846",9,8,7,6,5,5,4,2,2
"V847",1,1,1,1,1,1,1,1,1
"V848",1,1,1,1,1,1,1,1,1
"V849",7,6,2,2,2,2,1,1,1
"V850",7,6,2,2,2,2,1,1,1
"V851",10,9,8,7,6,5,4,2,2
"V852",2,2,2,2,2,2,1,1,1
"V853",10,9,8,7,6,5,4,2,2
"V854",1,1,1,1,1,1,1,1,1
"V855",10,9,8,7,6,5,4,2,2
"V856",1,1,1,1,1,1,1,1,1
"V857",8,7,6,5,4,4,3,3,1
"V858",1,1,1,1,1,1,1,1,1
"V859",8,7,6,5,4,4,3,3,1
"V860",10,9,8,7,6,5,4,2,2
"V861",5,5,5,4,4,4,3,3,1
"V862",6,5,5,4,4,4,3,3,1
"V863",1,1,1,1,1,1,1,1,1
"V864",10,9,8,7,6,5,4,2,2
"V865",1,1,1,1,1,1,1,1,1
"V866",8,7,6,5,4,4,3,3,1
"V867",1,1,1,1,1,1,1,1,1
"V868",2,2,2,2,2,2,1,1,1
"V869",9,8,7,6,5,5,4,2,2
"V870",4,4,4,3,3,3,2,2,2
"V871",1,1,1,1,1,1,1,1,1
"V872",2,2,2,2,2,2,1,1,1
"V873",7,6,2,2,2,2,1,1,1
"V874",10,9,8,7,6,5,4,2,2
"V875",8,7,6,5,4,4,3,3,1
"V876",5,5,5,4,4,4,3,3,1
"V877",1,1,1,1,1,1,1,1,1
"V878",10,9,8,7,6,5,4,2,2
"V879",9,8,7,6,5,5,4,2,2
"V880",7,6,2,2,2,2,1,1,1
"V881",4,4,4,3,3,3,2,2,2
"V882",5,5,5,4,4,4,3,3,1
"V883",7,6,2,2,2,2,1,1,1
"V884",9,8,7,6,5,5,4,2,2
"V885",8,7,6,5,4,4,3,3,1
"V886",9,8,7,6,5,5,4,2,2
"V887",7,6,2,2,2,2,1,1,1
"V888",3,3,3,3,3,3,2,2,2
"V889",1,1,1,1,1,1,1,1,1
"V890",3,3,3,3,3,3,2,2,2
"V891",10,9,8,7,6,5,4,2,2
"V892",9,8,7,6,5,5,4,2,2
"V893",8,7,6,5,4,4,3,3,1
"V894",1,1,1,1,1,1,1,1,1
"V895",8,7,6,5,4,4,3,3,1
"V896",6,5,5,4,4,4,3,3,1
"V897",10,9,8,7,6,5,4,2,2
"V898",3,3,3,3,3,3,2,2,2
"V899",2,2,2,2,2,2,1,1,1
"V900",4,4,4,3,3,3,2,2,2
"V901",1,1,1,1,1,1,1,1,1
"V902",2,2,2,2,2,2,1,1,1
"V903",4,4,4,3,3,3,2,2,2
"V904",9,8,7,6,5,5,4,2,2
"V905",9,8,7,6,5,5,4,2,2
"V906",5,5,5,4,4,4,3,3,1
"V907",10,9,8,7,6,5,4,2,2
"V908",10,9,8,7,6,5,4,2,2
"V909",2,2,2,2,2,2,1,1,1
"V910",1,1,1,1,1,1,1,1,1
"V911",1,1,1,1,1,1,1,1,1
"V912",1,1,1,1,1,1,1,1,1
"V913",7,6,2,2,2,2,1,1,1
"V914",4,4,4,3,3,3,2,2,2
"V915",1,1,1,1,1,1,1,1,1
"V916",2,2,2,2,2,2,1,1,1
"V917",6,5,5,4,4,4,3,3,1
"V918",9,8,7,6,5,5,4,2,2
"V919",9,8,7,6,5,5,4,2,2
"V920",10,9,8,7,6,5,4,2,2
"V921",9,8,7,6,5,5,4,2,2
"V922",10,9,8,7,6,5,4,2,2
"V923",1,1,1,1,1,1,1,1,1
"V924",10,9,8,7,6,5,4,2,2
"V925",1,1,1,1,1,1,1,1,1
"V926",9,8,7,6,5,5,4,2,2
"V927",2,2,2,2,2,2,1,1,1
"V928",10,9,8,7,6,5,4,2,2
"V929",5,5,5,4,4,4,3,3,1
"V930",5,5,5,4,4,4,3,3,1
"V931",10,9,8,7,6,5,4,2,2
"V932",10,9,8,7,6,5,4,2,2
"V933",4,4,4,3,3,3,2,2,2
"V934",3,3,3,3,3,3,2,2,2
"V935",7,6,2,2,2,2,1,1,1
"V936",2,2,2,2,2,2,1,1,1
"V937",5,5,5,4,4,4,3,3,1
"V938",1,1,1,1,1,1,1,1,1
"V939",1,1,1,1,1,1,1,1,1
"V940",2,2,2,2,2,2,1,1,1
"V941",2,2,2,2,2,2,1,1,1
"V942",9,8,7,6,5,5,4,2,2
"V943",8,7,6,5,4,4,3,3,1
"V944",1,1,1,1,1,1,1,1,1
"V945",9,8,7,6,5,5,4,2,2
"V946",9,8,7,6,5,5,4,2,2
"V947",1,1,1,1,1,1,1,1,1
"V948",4,4,4,3,3,3,2,2,2
"V949",8,7,6,5,4,4,3,3,1
"V950",8,7,6,5,4,4,3,3,1
"V951",1,1,1,1,1,1,1,1,1
"V952",9,8,7,6,5,5,4,2,2
"V953",9,8,7,6,5,5,4,2,2
"V954",9,8,7,6,5,5,4,2,2
"V955",10,9,8,7,6,5,4,2,2
"V956",9,8,7,6,5,5,4,2,2
"V957",10,9,8,7,6,5,4,2,2
"V958",10,9,8,7,6,5,4,2,2
"V959",8,7,6,5,4,4,3,3,1
"V960",2,2,2,2,2,2,1,1,1
"V961",4,4,4,3,3,3,2,2,2
"V962",1,1,1,1,1,1,1,1,1
"V963",9,8,7,6,5,5,4,2,2
"V964",2,2,2,2,2,2,1,1,1
"V965",10,9,8,7,6,5,4,2,2
"V966",8,7,6,5,4,4,3,3,1
"V967",8,7,6,5,4,4,3,3,1
"V968",4,4,4,3,3,3,2,2,2
"V969",4,4,4,3,3,3,2,2,2
"V970",1,1,1,1,1,1,1,1,1
"V971",4,4,4,3,3,3,2,2,2
"V972",2,2,2,2,2,2,1,1,1
"V973",10,9,8,7,6,5,4,2,2
"V974",4,4,4,3,3,3,2,2,2
"V975",7,6,2,2,2,2,1,1,1
"V976",5,5,5,4,4,4,3,3,1
"V977",9,8,7,6,5,5,4,2,2
"V978",9,8,7,6,5,5,4,2,2
"V979",6,5,5,4,4,4,3,3,1
"V980",8,7,6,5,4,4,3,3,1
"V981",8,7,6,5,4,4,3,3,1
"V982",9,8,7,6,5,5,4,2,2
"V983",9,8,7,6,5,5,4,2,2
"V984",9,8,7,6,5,5,4,2,2
"V985",8,7,6,5,4,4,3,3,1
"V986",9,8,7,6,5,5,4,2,2
"V987",8,7,6,5,4,4,3,3,1
"V988",4,4,4,3,3,3,2,2,2
"V989",2,2,2,2,2,2,1,1,1
"V990",3,3,3,3,3,3,2,2,2
"V991",10,9,8,7,6,5,4,2,2
"V992",2,2,2,2,2,2,1,1,1
"V993",7,6,2,2,2,2,1,1,1
"V994",10,9,8,7,6,5,4,2,2
"V995",9,8,7,6,5,5,4,2,2
"V996",3,3,3,3,3,3,2,2,2
"V997",1,1,1,1,1,1,1,1,1
"V998",7,6,2,2,2,2,1,1,1
"V999",3,3,3,3,3,3,2,2,2
"V1000",10,9,8,7,6,5,4,2,2
