"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V631",6,5,5,5,4,4,3,3,2
"V632",1,1,1,1,1,1,1,1,1
"V633",7,6,6,6,5,1,1,1,1
"V634",2,2,2,2,2,2,2,2,2
"V635",5,4,4,4,2,2,2,2,2
"V636",6,5,5,5,4,4,3,3,2
"V637",1,1,1,1,1,1,1,1,1
"V638",3,2,2,2,2,2,2,2,2
"V639",4,3,3,3,3,3,3,3,2
"V640",9,8,8,7,6,5,4,1,1
"V641",5,4,4,4,2,2,2,2,2
"V642",6,5,5,5,4,4,3,3,2
"V643",1,1,1,1,1,1,1,1,1
"V644",1,1,1,1,1,1,1,1,1
"V645",9,8,8,7,6,5,4,1,1
"V646",6,5,5,5,4,4,3,3,2
"V647",1,1,1,1,1,1,1,1,1
"V648",9,8,8,7,6,5,4,1,1
"V649",8,7,7,7,6,5,4,1,1
"V650",1,1,1,1,1,1,1,1,1
"V651",6,5,5,5,4,4,3,3,2
"V652",7,6,6,6,5,1,1,1,1
"V653",8,7,7,7,6,5,4,1,1
"V654",7,6,6,6,5,1,1,1,1
"V655",1,1,1,1,1,1,1,1,1
"V656",8,7,7,7,6,5,4,1,1
"V657",5,4,4,4,2,2,2,2,2
"V658",1,1,1,1,1,1,1,1,1
"V659",9,8,8,7,6,5,4,1,1
"V660",6,5,5,5,4,4,3,3,2
"V661",6,5,5,5,4,4,3,3,2
"V662",9,8,8,7,6,5,4,1,1
"V663",9,8,8,7,6,5,4,1,1
"V664",7,6,6,6,5,1,1,1,1
"V665",6,5,5,5,4,4,3,3,2
"V666",9,8,8,7,6,5,4,1,1
"V667",4,3,3,3,3,3,3,3,2
"V668",4,3,3,3,3,3,3,3,2
"V669",7,6,6,6,5,1,1,1,1
"V670",1,1,1,1,1,1,1,1,1
"V671",10,9,5,5,4,4,3,3,2
"V672",3,2,2,2,2,2,2,2,2
"V673",1,1,1,1,1,1,1,1,1
"V674",9,8,8,7,6,5,4,1,1
"V675",6,5,5,5,4,4,3,3,2
"V676",9,8,8,7,6,5,4,1,1
"V677",10,9,5,5,4,4,3,3,2
"V678",9,8,8,7,6,5,4,1,1
"V679",9,8,8,7,6,5,4,1,1
"V680",6,5,5,5,4,4,3,3,2
"V681",8,7,7,7,6,5,4,1,1
"V682",3,2,2,2,2,2,2,2,2
"V683",8,7,7,7,6,5,4,1,1
"V684",9,8,8,7,6,5,4,1,1
"V685",8,7,7,7,6,5,4,1,1
"V686",1,1,1,1,1,1,1,1,1
"V687",2,2,2,2,2,2,2,2,2
"V688",7,6,6,6,5,1,1,1,1
"V689",1,1,1,1,1,1,1,1,1
"V690",1,1,1,1,1,1,1,1,1
"V691",7,6,6,6,5,1,1,1,1
"V692",9,8,8,7,6,5,4,1,1
"V693",4,3,3,3,3,3,3,3,2
"V694",4,3,3,3,3,3,3,3,2
"V695",8,7,7,7,6,5,4,1,1
"V696",7,6,6,6,5,1,1,1,1
"V697",1,1,1,1,1,1,1,1,1
"V698",8,7,7,7,6,5,4,1,1
"V699",8,7,7,7,6,5,4,1,1
"V700",1,1,1,1,1,1,1,1,1
"V701",9,8,8,7,6,5,4,1,1
"V702",4,3,3,3,3,3,3,3,2
"V703",4,3,3,3,3,3,3,3,2
"V704",5,4,4,4,2,2,2,2,2
"V705",7,6,6,6,5,1,1,1,1
"V706",1,1,1,1,1,1,1,1,1
"V707",4,3,3,3,3,3,3,3,2
"V708",10,9,5,5,4,4,3,3,2
"V709",4,3,3,3,3,3,3,3,2
"V710",6,5,5,5,4,4,3,3,2
"V711",4,3,3,3,3,3,3,3,2
"V712",7,6,6,6,5,1,1,1,1
"V713",3,2,2,2,2,2,2,2,2
"V714",1,1,1,1,1,1,1,1,1
"V715",4,3,3,3,3,3,3,3,2
"V716",3,2,2,2,2,2,2,2,2
"V717",1,1,1,1,1,1,1,1,1
"V718",4,3,3,3,3,3,3,3,2
"V719",1,1,1,1,1,1,1,1,1
"V720",7,6,6,6,5,1,1,1,1
"V721",4,3,3,3,3,3,3,3,2
"V722",8,7,7,7,6,5,4,1,1
"V723",9,8,8,7,6,5,4,1,1
"V724",5,4,4,4,2,2,2,2,2
"V725",10,9,5,5,4,4,3,3,2
"V726",4,3,3,3,3,3,3,3,2
"V727",4,3,3,3,3,3,3,3,2
"V728",7,6,6,6,5,1,1,1,1
"V729",1,1,1,1,1,1,1,1,1
"V730",9,8,8,7,6,5,4,1,1
"V731",5,4,4,4,2,2,2,2,2
"V732",8,7,7,7,6,5,4,1,1
"V733",10,9,5,5,4,4,3,3,2
"V734",2,2,2,2,2,2,2,2,2
"V735",7,6,6,6,5,1,1,1,1
"V736",4,3,3,3,3,3,3,3,2
"V737",1,1,1,1,1,1,1,1,1
"V738",2,2,2,2,2,2,2,2,2
"V739",1,1,1,1,1,1,1,1,1
"V740",6,5,5,5,4,4,3,3,2
"V741",5,4,4,4,2,2,2,2,2
"V742",4,3,3,3,3,3,3,3,2
"V743",9,8,8,7,6,5,4,1,1
"V744",2,2,2,2,2,2,2,2,2
"V745",8,7,7,7,6,5,4,1,1
"V746",5,4,4,4,2,2,2,2,2
"V747",7,6,6,6,5,1,1,1,1
"V748",1,1,1,1,1,1,1,1,1
"V749",2,2,2,2,2,2,2,2,2
"V750",4,3,3,3,3,3,3,3,2
"V751",9,8,8,7,6,5,4,1,1
"V752",4,3,3,3,3,3,3,3,2
"V753",4,3,3,3,3,3,3,3,2
"V754",2,2,2,2,2,2,2,2,2
"V755",8,7,7,7,6,5,4,1,1
"V756",9,8,8,7,6,5,4,1,1
"V757",5,4,4,4,2,2,2,2,2
"V758",7,6,6,6,5,1,1,1,1
"V759",10,9,5,5,4,4,3,3,2
"V760",7,6,6,6,5,1,1,1,1
"V761",4,3,3,3,3,3,3,3,2
"V762",1,1,1,1,1,1,1,1,1
"V763",9,8,8,7,6,5,4,1,1
"V764",5,4,4,4,2,2,2,2,2
"V765",4,3,3,3,3,3,3,3,2
"V766",1,1,1,1,1,1,1,1,1
"V767",6,5,5,5,4,4,3,3,2
"V768",2,2,2,2,2,2,2,2,2
"V769",6,5,5,5,4,4,3,3,2
"V770",2,2,2,2,2,2,2,2,2
"V771",1,1,1,1,1,1,1,1,1
"V772",8,7,7,7,6,5,4,1,1
"V773",1,1,1,1,1,1,1,1,1
"V774",3,2,2,2,2,2,2,2,2
"V775",8,7,7,7,6,5,4,1,1
"V776",10,9,5,5,4,4,3,3,2
"V777",7,6,6,6,5,1,1,1,1
"V778",7,6,6,6,5,1,1,1,1
"V779",8,7,7,7,6,5,4,1,1
"V780",1,1,1,1,1,1,1,1,1
"V781",7,6,6,6,5,1,1,1,1
"V782",5,4,4,4,2,2,2,2,2
"V783",10,9,5,5,4,4,3,3,2
"V784",7,6,6,6,5,1,1,1,1
"V785",2,2,2,2,2,2,2,2,2
"V786",1,1,1,1,1,1,1,1,1
"V787",2,2,2,2,2,2,2,2,2
"V788",1,1,1,1,1,1,1,1,1
"V789",9,8,8,7,6,5,4,1,1
"V790",9,8,8,7,6,5,4,1,1
"V791",4,3,3,3,3,3,3,3,2
"V792",10,9,5,5,4,4,3,3,2
"V793",7,6,6,6,5,1,1,1,1
"V794",5,4,4,4,2,2,2,2,2
"V795",4,3,3,3,3,3,3,3,2
"V796",1,1,1,1,1,1,1,1,1
"V797",1,1,1,1,1,1,1,1,1
"V798",1,1,1,1,1,1,1,1,1
"V799",6,5,5,5,4,4,3,3,2
"V800",7,6,6,6,5,1,1,1,1
"V801",6,5,5,5,4,4,3,3,2
"V802",9,8,8,7,6,5,4,1,1
"V803",9,8,8,7,6,5,4,1,1
"V804",6,5,5,5,4,4,3,3,2
"V805",6,5,5,5,4,4,3,3,2
"V806",1,1,1,1,1,1,1,1,1
"V807",7,6,6,6,5,1,1,1,1
"V808",10,9,5,5,4,4,3,3,2
"V809",1,1,1,1,1,1,1,1,1
"V810",5,4,4,4,2,2,2,2,2
"V811",6,5,5,5,4,4,3,3,2
"V812",2,2,2,2,2,2,2,2,2
"V813",5,4,4,4,2,2,2,2,2
"V814",10,9,5,5,4,4,3,3,2
"V815",6,5,5,5,4,4,3,3,2
"V816",7,6,6,6,5,1,1,1,1
"V817",6,5,5,5,4,4,3,3,2
"V818",10,9,5,5,4,4,3,3,2
"V819",7,6,6,6,5,1,1,1,1
"V820",1,1,1,1,1,1,1,1,1
"V821",4,3,3,3,3,3,3,3,2
"V822",9,8,8,7,6,5,4,1,1
"V823",7,6,6,6,5,1,1,1,1
"V824",9,8,8,7,6,5,4,1,1
"V825",9,8,8,7,6,5,4,1,1
"V826",7,6,6,6,5,1,1,1,1
"V827",2,2,2,2,2,2,2,2,2
"V828",1,1,1,1,1,1,1,1,1
"V829",5,4,4,4,2,2,2,2,2
"V830",7,6,6,6,5,1,1,1,1
"V831",4,3,3,3,3,3,3,3,2
"V832",9,8,8,7,6,5,4,1,1
"V833",6,5,5,5,4,4,3,3,2
"V834",9,8,8,7,6,5,4,1,1
"V835",9,8,8,7,6,5,4,1,1
"V836",9,8,8,7,6,5,4,1,1
"V837",4,3,3,3,3,3,3,3,2
"V838",7,6,6,6,5,1,1,1,1
"V839",5,4,4,4,2,2,2,2,2
"V840",9,8,8,7,6,5,4,1,1
"V841",8,7,7,7,6,5,4,1,1
"V842",1,1,1,1,1,1,1,1,1
"V843",1,1,1,1,1,1,1,1,1
"V844",1,1,1,1,1,1,1,1,1
"V845",6,5,5,5,4,4,3,3,2
"V846",7,6,6,6,5,1,1,1,1
"V847",4,3,3,3,3,3,3,3,2
"V848",4,3,3,3,3,3,3,3,2
"V849",10,9,5,5,4,4,3,3,2
"V850",10,9,5,5,4,4,3,3,2
"V851",1,1,1,1,1,1,1,1,1
"V852",6,5,5,5,4,4,3,3,2
"V853",1,1,1,1,1,1,1,1,1
"V854",4,3,3,3,3,3,3,3,2
"V855",1,1,1,1,1,1,1,1,1
"V856",4,3,3,3,3,3,3,3,2
"V857",5,4,4,4,2,2,2,2,2
"V858",4,3,3,3,3,3,3,3,2
"V859",5,4,4,4,2,2,2,2,2
"V860",1,1,1,1,1,1,1,1,1
"V861",2,2,2,2,2,2,2,2,2
"V862",3,2,2,2,2,2,2,2,2
"V863",4,3,3,3,3,3,3,3,2
"V864",1,1,1,1,1,1,1,1,1
"V865",4,3,3,3,3,3,3,3,2
"V866",5,4,4,4,2,2,2,2,2
"V867",4,3,3,3,3,3,3,3,2
"V868",6,5,5,5,4,4,3,3,2
"V869",7,6,6,6,5,1,1,1,1
"V870",8,7,7,7,6,5,4,1,1
"V871",4,3,3,3,3,3,3,3,2
"V872",6,5,5,5,4,4,3,3,2
"V873",10,9,5,5,4,4,3,3,2
"V874",1,1,1,1,1,1,1,1,1
"V875",5,4,4,4,2,2,2,2,2
"V876",2,2,2,2,2,2,2,2,2
"V877",4,3,3,3,3,3,3,3,2
"V878",1,1,1,1,1,1,1,1,1
"V879",7,6,6,6,5,1,1,1,1
"V880",10,9,5,5,4,4,3,3,2
"V881",8,7,7,7,6,5,4,1,1
"V882",2,2,2,2,2,2,2,2,2
"V883",10,9,5,5,4,4,3,3,2
"V884",7,6,6,6,5,1,1,1,1
"V885",5,4,4,4,2,2,2,2,2
"V886",7,6,6,6,5,1,1,1,1
"V887",10,9,5,5,4,4,3,3,2
"V888",9,8,8,7,6,5,4,1,1
"V889",4,3,3,3,3,3,3,3,2
"V890",9,8,8,7,6,5,4,1,1
"V891",1,1,1,1,1,1,1,1,1
"V892",7,6,6,6,5,1,1,1,1
"V893",5,4,4,4,2,2,2,2,2
"V894",4,3,3,3,3,3,3,3,2
"V895",5,4,4,4,2,2,2,2,2
"V896",3,2,2,2,2,2,2,2,2
"V897",1,1,1,1,1,1,1,1,1
"V898",9,8,8,7,6,5,4,1,1
"V899",6,5,5,5,4,4,3,3,2
"V900",8,7,7,7,6,5,4,1,1
"V901",4,3,3,3,3,3,3,3,2
"V902",6,5,5,5,4,4,3,3,2
"V903",8,7,7,7,6,5,4,1,1
"V904",7,6,6,6,5,1,1,1,1
"V905",7,6,6,6,5,1,1,1,1
"V906",2,2,2,2,2,2,2,2,2
"V907",1,1,1,1,1,1,1,1,1
"V908",1,1,1,1,1,1,1,1,1
"V909",6,5,5,5,4,4,3,3,2
"V910",4,3,3,3,3,3,3,3,2
"V911",4,3,3,3,3,3,3,3,2
"V912",4,3,3,3,3,3,3,3,2
"V913",10,9,5,5,4,4,3,3,2
"V914",8,7,7,7,6,5,4,1,1
"V915",4,3,3,3,3,3,3,3,2
"V916",6,5,5,5,4,4,3,3,2
"V917",3,2,2,2,2,2,2,2,2
"V918",7,6,6,6,5,1,1,1,1
"V919",7,6,6,6,5,1,1,1,1
"V920",1,1,1,1,1,1,1,1,1
"V921",7,6,6,6,5,1,1,1,1
"V922",1,1,1,1,1,1,1,1,1
"V923",4,3,3,3,3,3,3,3,2
"V924",1,1,1,1,1,1,1,1,1
"V925",4,3,3,3,3,3,3,3,2
"V926",7,6,6,6,5,1,1,1,1
"V927",6,5,5,5,4,4,3,3,2
"V928",1,1,1,1,1,1,1,1,1
"V929",2,2,2,2,2,2,2,2,2
"V930",2,2,2,2,2,2,2,2,2
"V931",1,1,1,1,1,1,1,1,1
"V932",1,1,1,1,1,1,1,1,1
"V933",8,7,7,7,6,5,4,1,1
"V934",9,8,8,7,6,5,4,1,1
"V935",10,9,5,5,4,4,3,3,2
"V936",6,5,5,5,4,4,3,3,2
"V937",2,2,2,2,2,2,2,2,2
"V938",4,3,3,3,3,3,3,3,2
"V939",4,3,3,3,3,3,3,3,2
"V940",6,5,5,5,4,4,3,3,2
"V941",6,5,5,5,4,4,3,3,2
"V942",7,6,6,6,5,1,1,1,1
"V943",5,4,4,4,2,2,2,2,2
"V944",4,3,3,3,3,3,3,3,2
"V945",7,6,6,6,5,1,1,1,1
"V946",7,6,6,6,5,1,1,1,1
"V947",4,3,3,3,3,3,3,3,2
"V948",8,7,7,7,6,5,4,1,1
"V949",5,4,4,4,2,2,2,2,2
"V950",5,4,4,4,2,2,2,2,2
"V951",4,3,3,3,3,3,3,3,2
"V952",7,6,6,6,5,1,1,1,1
"V953",7,6,6,6,5,1,1,1,1
"V954",7,6,6,6,5,1,1,1,1
"V955",1,1,1,1,1,1,1,1,1
"V956",7,6,6,6,5,1,1,1,1
"V957",1,1,1,1,1,1,1,1,1
"V958",1,1,1,1,1,1,1,1,1
"V959",5,4,4,4,2,2,2,2,2
"V960",6,5,5,5,4,4,3,3,2
"V961",8,7,7,7,6,5,4,1,1
"V962",4,3,3,3,3,3,3,3,2
"V963",7,6,6,6,5,1,1,1,1
"V964",6,5,5,5,4,4,3,3,2
"V965",1,1,1,1,1,1,1,1,1
"V966",5,4,4,4,2,2,2,2,2
"V967",5,4,4,4,2,2,2,2,2
"V968",8,7,7,7,6,5,4,1,1
"V969",8,7,7,7,6,5,4,1,1
"V970",4,3,3,3,3,3,3,3,2
"V971",8,7,7,7,6,5,4,1,1
"V972",6,5,5,5,4,4,3,3,2
"V973",1,1,1,1,1,1,1,1,1
"V974",8,7,7,7,6,5,4,1,1
"V975",10,9,5,5,4,4,3,3,2
"V976",2,2,2,2,2,2,2,2,2
"V977",7,6,6,6,5,1,1,1,1
"V978",7,6,6,6,5,1,1,1,1
"V979",3,2,2,2,2,2,2,2,2
"V980",5,4,4,4,2,2,2,2,2
"V981",5,4,4,4,2,2,2,2,2
"V982",7,6,6,6,5,1,1,1,1
"V983",7,6,6,6,5,1,1,1,1
"V984",7,6,6,6,5,1,1,1,1
"V985",5,4,4,4,2,2,2,2,2
"V986",7,6,6,6,5,1,1,1,1
"V987",5,4,4,4,2,2,2,2,2
"V988",8,7,7,7,6,5,4,1,1
"V989",6,5,5,5,4,4,3,3,2
"V990",9,8,8,7,6,5,4,1,1
"V991",1,1,1,1,1,1,1,1,1
"V992",6,5,5,5,4,4,3,3,2
"V993",10,9,5,5,4,4,3,3,2
"V994",1,1,1,1,1,1,1,1,1
"V995",7,6,6,6,5,1,1,1,1
"V996",9,8,8,7,6,5,4,1,1
"V997",4,3,3,3,3,3,3,3,2
"V998",10,9,5,5,4,4,3,3,2
"V999",9,8,8,7,6,5,4,1,1
"V1000",1,1,1,1,1,1,1,1,1
