"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V631",10,9,6,5,5,4,4,3,1
"V632",8,7,7,6,6,5,4,3,1
"V633",5,4,4,4,4,3,3,2,2
"V634",4,1,1,1,1,1,1,1,1
"V635",3,3,3,3,3,1,1,1,1
"V636",10,9,6,5,5,4,4,3,1
"V637",10,9,6,5,5,4,4,3,1
"V638",1,1,1,1,1,1,1,1,1
"V639",5,4,4,4,4,3,3,2,2
"V640",2,2,2,2,2,2,2,2,2
"V641",3,3,3,3,3,1,1,1,1
"V642",10,9,6,5,5,4,4,3,1
"V643",8,7,7,6,6,5,4,3,1
"V644",8,7,7,6,6,5,4,3,1
"V645",2,2,2,2,2,2,2,2,2
"V646",10,9,6,5,5,4,4,3,1
"V647",8,7,7,6,6,5,4,3,1
"V648",9,8,8,7,4,3,3,2,2
"V649",6,5,5,2,2,2,2,2,2
"V650",8,7,7,6,6,5,4,3,1
"V651",10,9,6,5,5,4,4,3,1
"V652",9,8,8,7,4,3,3,2,2
"V653",6,5,5,2,2,2,2,2,2
"V654",5,4,4,4,4,3,3,2,2
"V655",8,7,7,6,6,5,4,3,1
"V656",6,5,5,2,2,2,2,2,2
"V657",3,3,3,3,3,1,1,1,1
"V658",8,7,7,6,6,5,4,3,1
"V659",2,2,2,2,2,2,2,2,2
"V660",10,9,6,5,5,4,4,3,1
"V661",10,9,6,5,5,4,4,3,1
"V662",9,8,8,7,4,3,3,2,2
"V663",9,8,8,7,4,3,3,2,2
"V664",8,7,7,6,6,5,4,3,1
"V665",5,4,4,4,4,3,3,2,2
"V666",2,2,2,2,2,2,2,2,2
"V667",5,4,4,4,4,3,3,2,2
"V668",5,4,4,4,4,3,3,2,2
"V669",9,8,8,7,4,3,3,2,2
"V670",8,7,7,6,6,5,4,3,1
"V671",7,6,6,5,5,4,4,3,1
"V672",1,1,1,1,1,1,1,1,1
"V673",8,7,7,6,6,5,4,3,1
"V674",9,8,8,7,4,3,3,2,2
"V675",10,9,6,5,5,4,4,3,1
"V676",2,2,2,2,2,2,2,2,2
"V677",7,6,6,5,5,4,4,3,1
"V678",9,8,8,7,4,3,3,2,2
"V679",9,8,8,7,4,3,3,2,2
"V680",5,4,4,4,4,3,3,2,2
"V681",6,5,5,2,2,2,2,2,2
"V682",1,1,1,1,1,1,1,1,1
"V683",6,5,5,2,2,2,2,2,2
"V684",2,2,2,2,2,2,2,2,2
"V685",2,2,2,2,2,2,2,2,2
"V686",10,9,6,5,5,4,4,3,1
"V687",4,1,1,1,1,1,1,1,1
"V688",8,7,7,6,6,5,4,3,1
"V689",8,7,7,6,6,5,4,3,1
"V690",8,7,7,6,6,5,4,3,1
"V691",8,7,7,6,6,5,4,3,1
"V692",9,8,8,7,4,3,3,2,2
"V693",5,4,4,4,4,3,3,2,2
"V694",5,4,4,4,4,3,3,2,2
"V695",6,5,5,2,2,2,2,2,2
"V696",8,7,7,6,6,5,4,3,1
"V697",8,7,7,6,6,5,4,3,1
"V698",6,5,5,2,2,2,2,2,2
"V699",6,5,5,2,2,2,2,2,2
"V700",8,7,7,6,6,5,4,3,1
"V701",9,8,8,7,4,3,3,2,2
"V702",9,8,8,7,4,3,3,2,2
"V703",5,4,4,4,4,3,3,2,2
"V704",3,3,3,3,3,1,1,1,1
"V705",8,7,7,6,6,5,4,3,1
"V706",8,7,7,6,6,5,4,3,1
"V707",5,4,4,4,4,3,3,2,2
"V708",10,9,6,5,5,4,4,3,1
"V709",9,8,8,7,4,3,3,2,2
"V710",10,9,6,5,5,4,4,3,1
"V711",5,4,4,4,4,3,3,2,2
"V712",2,2,2,2,2,2,2,2,2
"V713",1,1,1,1,1,1,1,1,1
"V714",8,7,7,6,6,5,4,3,1
"V715",5,4,4,4,4,3,3,2,2
"V716",1,1,1,1,1,1,1,1,1
"V717",8,7,7,6,6,5,4,3,1
"V718",5,4,4,4,4,3,3,2,2
"V719",8,7,7,6,6,5,4,3,1
"V720",8,7,7,6,6,5,4,3,1
"V721",5,4,4,4,4,3,3,2,2
"V722",6,5,5,2,2,2,2,2,2
"V723",9,8,8,7,4,3,3,2,2
"V724",3,3,3,3,3,1,1,1,1
"V725",7,6,6,5,5,4,4,3,1
"V726",5,4,4,4,4,3,3,2,2
"V727",5,4,4,4,4,3,3,2,2
"V728",5,4,4,4,4,3,3,2,2
"V729",8,7,7,6,6,5,4,3,1
"V730",9,8,8,7,4,3,3,2,2
"V731",3,3,3,3,3,1,1,1,1
"V732",6,5,5,2,2,2,2,2,2
"V733",7,6,6,5,5,4,4,3,1
"V734",4,1,1,1,1,1,1,1,1
"V735",9,8,8,7,4,3,3,2,2
"V736",5,4,4,4,4,3,3,2,2
"V737",8,7,7,6,6,5,4,3,1
"V738",4,1,1,1,1,1,1,1,1
"V739",8,7,7,6,6,5,4,3,1
"V740",2,2,2,2,2,2,2,2,2
"V741",3,3,3,3,3,1,1,1,1
"V742",5,4,4,4,4,3,3,2,2
"V743",2,2,2,2,2,2,2,2,2
"V744",4,1,1,1,1,1,1,1,1
"V745",2,2,2,2,2,2,2,2,2
"V746",3,3,3,3,3,1,1,1,1
"V747",5,4,4,4,4,3,3,2,2
"V748",8,7,7,6,6,5,4,3,1
"V749",4,1,1,1,1,1,1,1,1
"V750",5,4,4,4,4,3,3,2,2
"V751",9,8,8,7,4,3,3,2,2
"V752",5,4,4,4,4,3,3,2,2
"V753",5,4,4,4,4,3,3,2,2
"V754",4,1,1,1,1,1,1,1,1
"V755",8,7,7,6,6,5,4,3,1
"V756",2,2,2,2,2,2,2,2,2
"V757",3,3,3,3,3,1,1,1,1
"V758",2,2,2,2,2,2,2,2,2
"V759",7,6,6,5,5,4,4,3,1
"V760",9,8,8,7,4,3,3,2,2
"V761",5,4,4,4,4,3,3,2,2
"V762",8,7,7,6,6,5,4,3,1
"V763",9,8,8,7,4,3,3,2,2
"V764",3,3,3,3,3,1,1,1,1
"V765",5,4,4,4,4,3,3,2,2
"V766",8,7,7,6,6,5,4,3,1
"V767",10,9,6,5,5,4,4,3,1
"V768",4,1,1,1,1,1,1,1,1
"V769",10,9,6,5,5,4,4,3,1
"V770",4,1,1,1,1,1,1,1,1
"V771",8,7,7,6,6,5,4,3,1
"V772",6,5,5,2,2,2,2,2,2
"V773",8,7,7,6,6,5,4,3,1
"V774",1,1,1,1,1,1,1,1,1
"V775",6,5,5,2,2,2,2,2,2
"V776",7,6,6,5,5,4,4,3,1
"V777",8,7,7,6,6,5,4,3,1
"V778",2,2,2,2,2,2,2,2,2
"V779",6,5,5,2,2,2,2,2,2
"V780",8,7,7,6,6,5,4,3,1
"V781",9,8,8,7,4,3,3,2,2
"V782",3,3,3,3,3,1,1,1,1
"V783",10,9,6,5,5,4,4,3,1
"V784",9,8,8,7,4,3,3,2,2
"V785",4,1,1,1,1,1,1,1,1
"V786",8,7,7,6,6,5,4,3,1
"V787",4,1,1,1,1,1,1,1,1
"V788",8,7,7,6,6,5,4,3,1
"V789",9,8,8,7,4,3,3,2,2
"V790",2,2,2,2,2,2,2,2,2
"V791",9,8,8,7,4,3,3,2,2
"V792",10,9,6,5,5,4,4,3,1
"V793",5,4,4,4,4,3,3,2,2
"V794",3,3,3,3,3,1,1,1,1
"V795",5,4,4,4,4,3,3,2,2
"V796",8,7,7,6,6,5,4,3,1
"V797",8,7,7,6,6,5,4,3,1
"V798",8,7,7,6,6,5,4,3,1
"V799",2,2,2,2,2,2,2,2,2
"V800",5,4,4,4,4,3,3,2,2
"V801",2,2,2,2,2,2,2,2,2
"V802",2,2,2,2,2,2,2,2,2
"V803",9,8,8,7,4,3,3,2,2
"V804",10,9,6,5,5,4,4,3,1
"V805",10,9,6,5,5,4,4,3,1
"V806",8,7,7,6,6,5,4,3,1
"V807",8,7,7,6,6,5,4,3,1
"V808",10,9,6,5,5,4,4,3,1
"V809",8,7,7,6,6,5,4,3,1
"V810",3,3,3,3,3,1,1,1,1
"V811",2,2,2,2,2,2,2,2,2
"V812",4,1,1,1,1,1,1,1,1
"V813",3,3,3,3,3,1,1,1,1
"V814",10,9,6,5,5,4,4,3,1
"V815",2,2,2,2,2,2,2,2,2
"V816",8,7,7,6,6,5,4,3,1
"V817",2,2,2,2,2,2,2,2,2
"V818",7,6,6,5,5,4,4,3,1
"V819",5,4,4,4,4,3,3,2,2
"V820",8,7,7,6,6,5,4,3,1
"V821",5,4,4,4,4,3,3,2,2
"V822",2,2,2,2,2,2,2,2,2
"V823",8,7,7,6,6,5,4,3,1
"V824",9,8,8,7,4,3,3,2,2
"V825",9,8,8,7,4,3,3,2,2
"V826",8,7,7,6,6,5,4,3,1
"V827",4,1,1,1,1,1,1,1,1
"V828",8,7,7,6,6,5,4,3,1
"V829",3,3,3,3,3,1,1,1,1
"V830",5,4,4,4,4,3,3,2,2
"V831",5,4,4,4,4,3,3,2,2
"V832",9,8,8,7,4,3,3,2,2
"V833",5,4,4,4,4,3,3,2,2
"V834",9,8,8,7,4,3,3,2,2
"V835",9,8,8,7,4,3,3,2,2
"V836",9,8,8,7,4,3,3,2,2
"V837",5,4,4,4,4,3,3,2,2
"V838",5,4,4,4,4,3,3,2,2
"V839",3,3,3,3,3,1,1,1,1
"V840",2,2,2,2,2,2,2,2,2
"V841",6,5,5,2,2,2,2,2,2
"V842",8,7,7,6,6,5,4,3,1
"V843",8,7,7,6,6,5,4,3,1
"V844",8,7,7,6,6,5,4,3,1
"V845",10,9,6,5,5,4,4,3,1
"V846",9,8,8,7,4,3,3,2,2
"V847",5,4,4,4,4,3,3,2,2
"V848",5,4,4,4,4,3,3,2,2
"V849",7,6,6,5,5,4,4,3,1
"V850",7,6,6,5,5,4,4,3,1
"V851",8,7,7,6,6,5,4,3,1
"V852",10,9,6,5,5,4,4,3,1
"V853",8,7,7,6,6,5,4,3,1
"V854",5,4,4,4,4,3,3,2,2
"V855",8,7,7,6,6,5,4,3,1
"V856",5,4,4,4,4,3,3,2,2
"V857",3,3,3,3,3,1,1,1,1
"V858",5,4,4,4,4,3,3,2,2
"V859",3,3,3,3,3,1,1,1,1
"V860",8,7,7,6,6,5,4,3,1
"V861",4,1,1,1,1,1,1,1,1
"V862",1,1,1,1,1,1,1,1,1
"V863",5,4,4,4,4,3,3,2,2
"V864",8,7,7,6,6,5,4,3,1
"V865",5,4,4,4,4,3,3,2,2
"V866",3,3,3,3,3,1,1,1,1
"V867",5,4,4,4,4,3,3,2,2
"V868",10,9,6,5,5,4,4,3,1
"V869",9,8,8,7,4,3,3,2,2
"V870",2,2,2,2,2,2,2,2,2
"V871",10,9,6,5,5,4,4,3,1
"V872",10,9,6,5,5,4,4,3,1
"V873",7,6,6,5,5,4,4,3,1
"V874",8,7,7,6,6,5,4,3,1
"V875",3,3,3,3,3,1,1,1,1
"V876",4,1,1,1,1,1,1,1,1
"V877",5,4,4,4,4,3,3,2,2
"V878",8,7,7,6,6,5,4,3,1
"V879",5,4,4,4,4,3,3,2,2
"V880",7,6,6,5,5,4,4,3,1
"V881",6,5,5,2,2,2,2,2,2
"V882",4,1,1,1,1,1,1,1,1
"V883",7,6,6,5,5,4,4,3,1
"V884",5,4,4,4,4,3,3,2,2
"V885",3,3,3,3,3,1,1,1,1
"V886",5,4,4,4,4,3,3,2,2
"V887",7,6,6,5,5,4,4,3,1
"V888",2,2,2,2,2,2,2,2,2
"V889",5,4,4,4,4,3,3,2,2
"V890",9,8,8,7,4,3,3,2,2
"V891",8,7,7,6,6,5,4,3,1
"V892",2,2,2,2,2,2,2,2,2
"V893",3,3,3,3,3,1,1,1,1
"V894",5,4,4,4,4,3,3,2,2
"V895",3,3,3,3,3,1,1,1,1
"V896",1,1,1,1,1,1,1,1,1
"V897",10,9,6,5,5,4,4,3,1
"V898",9,8,8,7,4,3,3,2,2
"V899",10,9,6,5,5,4,4,3,1
"V900",2,2,2,2,2,2,2,2,2
"V901",5,4,4,4,4,3,3,2,2
"V902",2,2,2,2,2,2,2,2,2
"V903",6,5,5,2,2,2,2,2,2
"V904",5,4,4,4,4,3,3,2,2
"V905",8,7,7,6,6,5,4,3,1
"V906",4,1,1,1,1,1,1,1,1
"V907",8,7,7,6,6,5,4,3,1
"V908",8,7,7,6,6,5,4,3,1
"V909",10,9,6,5,5,4,4,3,1
"V910",5,4,4,4,4,3,3,2,2
"V911",5,4,4,4,4,3,3,2,2
"V912",5,4,4,4,4,3,3,2,2
"V913",7,6,6,5,5,4,4,3,1
"V914",6,5,5,2,2,2,2,2,2
"V915",5,4,4,4,4,3,3,2,2
"V916",10,9,6,5,5,4,4,3,1
"V917",1,1,1,1,1,1,1,1,1
"V918",8,7,7,6,6,5,4,3,1
"V919",5,4,4,4,4,3,3,2,2
"V920",8,7,7,6,6,5,4,3,1
"V921",5,4,4,4,4,3,3,2,2
"V922",8,7,7,6,6,5,4,3,1
"V923",5,4,4,4,4,3,3,2,2
"V924",8,7,7,6,6,5,4,3,1
"V925",5,4,4,4,4,3,3,2,2
"V926",8,7,7,6,6,5,4,3,1
"V927",10,9,6,5,5,4,4,3,1
"V928",8,7,7,6,6,5,4,3,1
"V929",4,1,1,1,1,1,1,1,1
"V930",4,1,1,1,1,1,1,1,1
"V931",8,7,7,6,6,5,4,3,1
"V932",8,7,7,6,6,5,4,3,1
"V933",6,5,5,2,2,2,2,2,2
"V934",2,2,2,2,2,2,2,2,2
"V935",7,6,6,5,5,4,4,3,1
"V936",10,9,6,5,5,4,4,3,1
"V937",4,1,1,1,1,1,1,1,1
"V938",5,4,4,4,4,3,3,2,2
"V939",5,4,4,4,4,3,3,2,2
"V940",10,9,6,5,5,4,4,3,1
"V941",2,2,2,2,2,2,2,2,2
"V942",8,7,7,6,6,5,4,3,1
"V943",3,3,3,3,3,1,1,1,1
"V944",5,4,4,4,4,3,3,2,2
"V945",8,7,7,6,6,5,4,3,1
"V946",5,4,4,4,4,3,3,2,2
"V947",9,8,8,7,4,3,3,2,2
"V948",6,5,5,2,2,2,2,2,2
"V949",3,3,3,3,3,1,1,1,1
"V950",3,3,3,3,3,1,1,1,1
"V951",5,4,4,4,4,3,3,2,2
"V952",5,4,4,4,4,3,3,2,2
"V953",9,8,8,7,4,3,3,2,2
"V954",5,4,4,4,4,3,3,2,2
"V955",8,7,7,6,6,5,4,3,1
"V956",9,8,8,7,4,3,3,2,2
"V957",8,7,7,6,6,5,4,3,1
"V958",8,7,7,6,6,5,4,3,1
"V959",3,3,3,3,3,1,1,1,1
"V960",10,9,6,5,5,4,4,3,1
"V961",6,5,5,2,2,2,2,2,2
"V962",5,4,4,4,4,3,3,2,2
"V963",8,7,7,6,6,5,4,3,1
"V964",10,9,6,5,5,4,4,3,1
"V965",8,7,7,6,6,5,4,3,1
"V966",3,3,3,3,3,1,1,1,1
"V967",3,3,3,3,3,1,1,1,1
"V968",6,5,5,2,2,2,2,2,2
"V969",6,5,5,2,2,2,2,2,2
"V970",5,4,4,4,4,3,3,2,2
"V971",6,5,5,2,2,2,2,2,2
"V972",10,9,6,5,5,4,4,3,1
"V973",8,7,7,6,6,5,4,3,1
"V974",6,5,5,2,2,2,2,2,2
"V975",7,6,6,5,5,4,4,3,1
"V976",4,1,1,1,1,1,1,1,1
"V977",8,7,7,6,6,5,4,3,1
"V978",5,4,4,4,4,3,3,2,2
"V979",1,1,1,1,1,1,1,1,1
"V980",3,3,3,3,3,1,1,1,1
"V981",3,3,3,3,3,1,1,1,1
"V982",9,8,8,7,4,3,3,2,2
"V983",8,7,7,6,6,5,4,3,1
"V984",8,7,7,6,6,5,4,3,1
"V985",3,3,3,3,3,1,1,1,1
"V986",5,4,4,4,4,3,3,2,2
"V987",3,3,3,3,3,1,1,1,1
"V988",6,5,5,2,2,2,2,2,2
"V989",2,2,2,2,2,2,2,2,2
"V990",9,8,8,7,4,3,3,2,2
"V991",7,6,6,5,5,4,4,3,1
"V992",10,9,6,5,5,4,4,3,1
"V993",7,6,6,5,5,4,4,3,1
"V994",10,9,6,5,5,4,4,3,1
"V995",5,4,4,4,4,3,3,2,2
"V996",9,8,8,7,4,3,3,2,2
"V997",5,4,4,4,4,3,3,2,2
"V998",7,6,6,5,5,4,4,3,1
"V999",2,2,2,2,2,2,2,2,2
"V1000",8,7,7,6,6,5,4,3,1
