"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V631",1,1,1,1,1,1,1,1,1
"V632",7,7,6,6,5,4,4,1,1
"V633",7,7,6,6,5,4,4,1,1
"V634",6,6,5,5,3,2,2,2,2
"V635",3,3,3,3,3,2,2,2,2
"V636",7,7,6,6,5,4,4,1,1
"V637",7,7,6,6,5,4,4,1,1
"V638",5,5,5,5,3,2,2,2,2
"V639",1,1,1,1,1,1,1,1,1
"V640",8,8,7,7,6,5,3,3,2
"V641",3,3,3,3,3,2,2,2,2
"V642",1,1,1,1,1,1,1,1,1
"V643",7,7,6,6,5,4,4,1,1
"V644",7,7,6,6,5,4,4,1,1
"V645",8,8,7,7,6,5,3,3,2
"V646",1,1,1,1,1,1,1,1,1
"V647",7,7,6,6,5,4,4,1,1
"V648",4,4,4,4,4,3,3,3,2
"V649",10,9,8,7,6,5,3,3,2
"V650",7,7,6,6,5,4,4,1,1
"V651",2,2,2,2,2,1,1,1,1
"V652",4,4,4,4,4,3,3,3,2
"V653",10,9,8,7,6,5,3,3,2
"V654",1,1,1,1,1,1,1,1,1
"V655",7,7,6,6,5,4,4,1,1
"V656",10,9,8,7,6,5,3,3,2
"V657",9,6,5,5,3,2,2,2,2
"V658",7,7,6,6,5,4,4,1,1
"V659",8,8,7,7,6,5,3,3,2
"V660",1,1,1,1,1,1,1,1,1
"V661",2,2,2,2,2,1,1,1,1
"V662",4,4,4,4,4,3,3,3,2
"V663",4,4,4,4,4,3,3,3,2
"V664",7,7,6,6,5,4,4,1,1
"V665",1,1,1,1,1,1,1,1,1
"V666",8,8,7,7,6,5,3,3,2
"V667",1,1,1,1,1,1,1,1,1
"V668",4,4,4,4,4,3,3,3,2
"V669",4,4,4,4,4,3,3,3,2
"V670",7,7,6,6,5,4,4,1,1
"V671",2,2,2,2,2,1,1,1,1
"V672",5,5,5,5,3,2,2,2,2
"V673",7,7,6,6,5,4,4,1,1
"V674",4,4,4,4,4,3,3,3,2
"V675",8,8,7,7,6,5,3,3,2
"V676",8,8,7,7,6,5,3,3,2
"V677",2,2,2,2,2,1,1,1,1
"V678",4,4,4,4,4,3,3,3,2
"V679",4,4,4,4,4,3,3,3,2
"V680",1,1,1,1,1,1,1,1,1
"V681",10,9,8,7,6,5,3,3,2
"V682",5,5,5,5,3,2,2,2,2
"V683",10,9,8,7,6,5,3,3,2
"V684",8,8,7,7,6,5,3,3,2
"V685",8,8,7,7,6,5,3,3,2
"V686",7,7,6,6,5,4,4,1,1
"V687",6,6,5,5,3,2,2,2,2
"V688",7,7,6,6,5,4,4,1,1
"V689",7,7,6,6,5,4,4,1,1
"V690",7,7,6,6,5,4,4,1,1
"V691",7,7,6,6,5,4,4,1,1
"V692",4,4,4,4,4,3,3,3,2
"V693",1,1,1,1,1,1,1,1,1
"V694",1,1,1,1,1,1,1,1,1
"V695",10,9,8,7,6,5,3,3,2
"V696",7,7,6,6,5,4,4,1,1
"V697",7,7,6,6,5,4,4,1,1
"V698",10,9,8,7,6,5,3,3,2
"V699",10,9,8,7,6,5,3,3,2
"V700",7,7,6,6,5,4,4,1,1
"V701",4,4,4,4,4,3,3,3,2
"V702",4,4,4,4,4,3,3,3,2
"V703",1,1,1,1,1,1,1,1,1
"V704",9,6,5,5,3,2,2,2,2
"V705",7,7,6,6,5,4,4,1,1
"V706",7,7,6,6,5,4,4,1,1
"V707",1,1,1,1,1,1,1,1,1
"V708",2,2,2,2,2,1,1,1,1
"V709",4,4,4,4,4,3,3,3,2
"V710",1,1,1,1,1,1,1,1,1
"V711",1,1,1,1,1,1,1,1,1
"V712",8,8,7,7,6,5,3,3,2
"V713",5,5,5,5,3,2,2,2,2
"V714",7,7,6,6,5,4,4,1,1
"V715",4,4,4,4,4,3,3,3,2
"V716",5,5,5,5,3,2,2,2,2
"V717",7,7,6,6,5,4,4,1,1
"V718",1,1,1,1,1,1,1,1,1
"V719",7,7,6,6,5,4,4,1,1
"V720",7,7,6,6,5,4,4,1,1
"V721",1,1,1,1,1,1,1,1,1
"V722",10,9,8,7,6,5,3,3,2
"V723",4,4,4,4,4,3,3,3,2
"V724",3,3,3,3,3,2,2,2,2
"V725",2,2,2,2,2,1,1,1,1
"V726",4,4,4,4,4,3,3,3,2
"V727",1,1,1,1,1,1,1,1,1
"V728",4,4,4,4,4,3,3,3,2
"V729",7,7,6,6,5,4,4,1,1
"V730",4,4,4,4,4,3,3,3,2
"V731",3,3,3,3,3,2,2,2,2
"V732",10,9,8,7,6,5,3,3,2
"V733",2,2,2,2,2,1,1,1,1
"V734",3,3,3,3,3,2,2,2,2
"V735",4,4,4,4,4,3,3,3,2
"V736",1,1,1,1,1,1,1,1,1
"V737",7,7,6,6,5,4,4,1,1
"V738",6,6,5,5,3,2,2,2,2
"V739",7,7,6,6,5,4,4,1,1
"V740",8,8,7,7,6,5,3,3,2
"V741",3,3,3,3,3,2,2,2,2
"V742",1,1,1,1,1,1,1,1,1
"V743",8,8,7,7,6,5,3,3,2
"V744",6,6,5,5,3,2,2,2,2
"V745",8,8,7,7,6,5,3,3,2
"V746",3,3,3,3,3,2,2,2,2
"V747",1,1,1,1,1,1,1,1,1
"V748",7,7,6,6,5,4,4,1,1
"V749",6,6,5,5,3,2,2,2,2
"V750",1,1,1,1,1,1,1,1,1
"V751",4,4,4,4,4,3,3,3,2
"V752",1,1,1,1,1,1,1,1,1
"V753",1,1,1,1,1,1,1,1,1
"V754",6,6,5,5,3,2,2,2,2
"V755",7,7,6,6,5,4,4,1,1
"V756",8,8,7,7,6,5,3,3,2
"V757",3,3,3,3,3,2,2,2,2
"V758",8,8,7,7,6,5,3,3,2
"V759",2,2,2,2,2,1,1,1,1
"V760",4,4,4,4,4,3,3,3,2
"V761",4,4,4,4,4,3,3,3,2
"V762",7,7,6,6,5,4,4,1,1
"V763",4,4,4,4,4,3,3,3,2
"V764",3,3,3,3,3,2,2,2,2
"V765",1,1,1,1,1,1,1,1,1
"V766",7,7,6,6,5,4,4,1,1
"V767",1,1,1,1,1,1,1,1,1
"V768",6,6,5,5,3,2,2,2,2
"V769",1,1,1,1,1,1,1,1,1
"V770",6,6,5,5,3,2,2,2,2
"V771",7,7,6,6,5,4,4,1,1
"V772",10,9,8,7,6,5,3,3,2
"V773",7,7,6,6,5,4,4,1,1
"V774",5,5,5,5,3,2,2,2,2
"V775",10,9,8,7,6,5,3,3,2
"V776",2,2,2,2,2,1,1,1,1
"V777",7,7,6,6,5,4,4,1,1
"V778",4,4,4,4,4,3,3,3,2
"V779",10,9,8,7,6,5,3,3,2
"V780",7,7,6,6,5,4,4,1,1
"V781",4,4,4,4,4,3,3,3,2
"V782",3,3,3,3,3,2,2,2,2
"V783",2,2,2,2,2,1,1,1,1
"V784",4,4,4,4,4,3,3,3,2
"V785",6,6,5,5,3,2,2,2,2
"V786",7,7,6,6,5,4,4,1,1
"V787",6,6,5,5,3,2,2,2,2
"V788",7,7,6,6,5,4,4,1,1
"V789",4,4,4,4,4,3,3,3,2
"V790",8,8,7,7,6,5,3,3,2
"V791",4,4,4,4,4,3,3,3,2
"V792",2,2,2,2,2,1,1,1,1
"V793",4,4,4,4,4,3,3,3,2
"V794",3,3,3,3,3,2,2,2,2
"V795",1,1,1,1,1,1,1,1,1
"V796",7,7,6,6,5,4,4,1,1
"V797",7,7,6,6,5,4,4,1,1
"V798",7,7,6,6,5,4,4,1,1
"V799",8,8,7,7,6,5,3,3,2
"V800",7,7,6,6,5,4,4,1,1
"V801",8,8,7,7,6,5,3,3,2
"V802",8,8,7,7,6,5,3,3,2
"V803",4,4,4,4,4,3,3,3,2
"V804",1,1,1,1,1,1,1,1,1
"V805",1,1,1,1,1,1,1,1,1
"V806",7,7,6,6,5,4,4,1,1
"V807",7,7,6,6,5,4,4,1,1
"V808",2,2,2,2,2,1,1,1,1
"V809",7,7,6,6,5,4,4,1,1
"V810",3,3,3,3,3,2,2,2,2
"V811",8,8,7,7,6,5,3,3,2
"V812",6,6,5,5,3,2,2,2,2
"V813",3,3,3,3,3,2,2,2,2
"V814",2,2,2,2,2,1,1,1,1
"V815",8,8,7,7,6,5,3,3,2
"V816",7,7,6,6,5,4,4,1,1
"V817",1,1,1,1,1,1,1,1,1
"V818",2,2,2,2,2,1,1,1,1
"V819",1,1,1,1,1,1,1,1,1
"V820",7,7,6,6,5,4,4,1,1
"V821",4,4,4,4,4,3,3,3,2
"V822",8,8,7,7,6,5,3,3,2
"V823",7,7,6,6,5,4,4,1,1
"V824",4,4,4,4,4,3,3,3,2
"V825",4,4,4,4,4,3,3,3,2
"V826",7,7,6,6,5,4,4,1,1
"V827",6,6,5,5,3,2,2,2,2
"V828",7,7,6,6,5,4,4,1,1
"V829",3,3,3,3,3,2,2,2,2
"V830",7,7,6,6,5,4,4,1,1
"V831",1,1,1,1,1,1,1,1,1
"V832",4,4,4,4,4,3,3,3,2
"V833",1,1,1,1,1,1,1,1,1
"V834",4,4,4,4,4,3,3,3,2
"V835",4,4,4,4,4,3,3,3,2
"V836",4,4,4,4,4,3,3,3,2
"V837",1,1,1,1,1,1,1,1,1
"V838",7,7,6,6,5,4,4,1,1
"V839",3,3,3,3,3,2,2,2,2
"V840",8,8,7,7,6,5,3,3,2
"V841",10,9,8,7,6,5,3,3,2
"V842",7,7,6,6,5,4,4,1,1
"V843",7,7,6,6,5,4,4,1,1
"V844",7,7,6,6,5,4,4,1,1
"V845",1,1,1,1,1,1,1,1,1
"V846",4,4,4,4,4,3,3,3,2
"V847",1,1,1,1,1,1,1,1,1
"V848",1,1,1,1,1,1,1,1,1
"V849",2,2,2,2,2,1,1,1,1
"V850",2,2,2,2,2,1,1,1,1
"V851",7,7,6,6,5,4,4,1,1
"V852",1,1,1,1,1,1,1,1,1
"V853",7,7,6,6,5,4,4,1,1
"V854",4,4,4,4,4,3,3,3,2
"V855",7,7,6,6,5,4,4,1,1
"V856",1,1,1,1,1,1,1,1,1
"V857",3,3,3,3,3,2,2,2,2
"V858",1,1,1,1,1,1,1,1,1
"V859",9,6,5,5,3,2,2,2,2
"V860",7,7,6,6,5,4,4,1,1
"V861",6,6,5,5,3,2,2,2,2
"V862",5,5,5,5,3,2,2,2,2
"V863",4,4,4,4,4,3,3,3,2
"V864",7,7,6,6,5,4,4,1,1
"V865",1,1,1,1,1,1,1,1,1
"V866",3,3,3,3,3,2,2,2,2
"V867",1,1,1,1,1,1,1,1,1
"V868",1,1,1,1,1,1,1,1,1
"V869",4,4,4,4,4,3,3,3,2
"V870",8,8,7,7,6,5,3,3,2
"V871",1,1,1,1,1,1,1,1,1
"V872",1,1,1,1,1,1,1,1,1
"V873",2,2,2,2,2,1,1,1,1
"V874",7,7,6,6,5,4,4,1,1
"V875",3,3,3,3,3,2,2,2,2
"V876",6,6,5,5,3,2,2,2,2
"V877",1,1,1,1,1,1,1,1,1
"V878",7,7,6,6,5,4,4,1,1
"V879",7,7,6,6,5,4,4,1,1
"V880",2,2,2,2,2,1,1,1,1
"V881",10,9,8,7,6,5,3,3,2
"V882",6,6,5,5,3,2,2,2,2
"V883",2,2,2,2,2,1,1,1,1
"V884",7,7,6,6,5,4,4,1,1
"V885",3,3,3,3,3,2,2,2,2
"V886",4,4,4,4,4,3,3,3,2
"V887",2,2,2,2,2,1,1,1,1
"V888",8,8,7,7,6,5,3,3,2
"V889",1,1,1,1,1,1,1,1,1
"V890",4,4,4,4,4,3,3,3,2
"V891",7,7,6,6,5,4,4,1,1
"V892",8,8,7,7,6,5,3,3,2
"V893",3,3,3,3,3,2,2,2,2
"V894",1,1,1,1,1,1,1,1,1
"V895",3,3,3,3,3,2,2,2,2
"V896",5,5,5,5,3,2,2,2,2
"V897",7,7,6,6,5,4,4,1,1
"V898",4,4,4,4,4,3,3,3,2
"V899",1,1,1,1,1,1,1,1,1
"V900",8,8,7,7,6,5,3,3,2
"V901",4,4,4,4,4,3,3,3,2
"V902",8,8,7,7,6,5,3,3,2
"V903",10,9,8,7,6,5,3,3,2
"V904",4,4,4,4,4,3,3,3,2
"V905",7,7,6,6,5,4,4,1,1
"V906",6,6,5,5,3,2,2,2,2
"V907",7,7,6,6,5,4,4,1,1
"V908",7,7,6,6,5,4,4,1,1
"V909",1,1,1,1,1,1,1,1,1
"V910",1,1,1,1,1,1,1,1,1
"V911",1,1,1,1,1,1,1,1,1
"V912",1,1,1,1,1,1,1,1,1
"V913",2,2,2,2,2,1,1,1,1
"V914",10,9,8,7,6,5,3,3,2
"V915",1,1,1,1,1,1,1,1,1
"V916",1,1,1,1,1,1,1,1,1
"V917",5,5,5,5,3,2,2,2,2
"V918",7,7,6,6,5,4,4,1,1
"V919",7,7,6,6,5,4,4,1,1
"V920",7,7,6,6,5,4,4,1,1
"V921",4,4,4,4,4,3,3,3,2
"V922",7,7,6,6,5,4,4,1,1
"V923",1,1,1,1,1,1,1,1,1
"V924",7,7,6,6,5,4,4,1,1
"V925",1,1,1,1,1,1,1,1,1
"V926",7,7,6,6,5,4,4,1,1
"V927",1,1,1,1,1,1,1,1,1
"V928",7,7,6,6,5,4,4,1,1
"V929",6,6,5,5,3,2,2,2,2
"V930",6,6,5,5,3,2,2,2,2
"V931",7,7,6,6,5,4,4,1,1
"V932",7,7,6,6,5,4,4,1,1
"V933",10,9,8,7,6,5,3,3,2
"V934",8,8,7,7,6,5,3,3,2
"V935",2,2,2,2,2,1,1,1,1
"V936",1,1,1,1,1,1,1,1,1
"V937",6,6,5,5,3,2,2,2,2
"V938",1,1,1,1,1,1,1,1,1
"V939",7,7,6,6,5,4,4,1,1
"V940",1,1,1,1,1,1,1,1,1
"V941",8,8,7,7,6,5,3,3,2
"V942",7,7,6,6,5,4,4,1,1
"V943",3,3,3,3,3,2,2,2,2
"V944",1,1,1,1,1,1,1,1,1
"V945",7,7,6,6,5,4,4,1,1
"V946",4,4,4,4,4,3,3,3,2
"V947",4,4,4,4,4,3,3,3,2
"V948",10,9,8,7,6,5,3,3,2
"V949",3,3,3,3,3,2,2,2,2
"V950",3,3,3,3,3,2,2,2,2
"V951",1,1,1,1,1,1,1,1,1
"V952",7,7,6,6,5,4,4,1,1
"V953",4,4,4,4,4,3,3,3,2
"V954",1,1,1,1,1,1,1,1,1
"V955",7,7,6,6,5,4,4,1,1
"V956",4,4,4,4,4,3,3,3,2
"V957",7,7,6,6,5,4,4,1,1
"V958",7,7,6,6,5,4,4,1,1
"V959",3,3,3,3,3,2,2,2,2
"V960",1,1,1,1,1,1,1,1,1
"V961",10,9,8,7,6,5,3,3,2
"V962",1,1,1,1,1,1,1,1,1
"V963",7,7,6,6,5,4,4,1,1
"V964",7,7,6,6,5,4,4,1,1
"V965",7,7,6,6,5,4,4,1,1
"V966",9,6,5,5,3,2,2,2,2
"V967",3,3,3,3,3,2,2,2,2
"V968",10,9,8,7,6,5,3,3,2
"V969",10,9,8,7,6,5,3,3,2
"V970",1,1,1,1,1,1,1,1,1
"V971",10,9,8,7,6,5,3,3,2
"V972",1,1,1,1,1,1,1,1,1
"V973",7,7,6,6,5,4,4,1,1
"V974",10,9,8,7,6,5,3,3,2
"V975",2,2,2,2,2,1,1,1,1
"V976",6,6,5,5,3,2,2,2,2
"V977",7,7,6,6,5,4,4,1,1
"V978",4,4,4,4,4,3,3,3,2
"V979",5,5,5,5,3,2,2,2,2
"V980",3,3,3,3,3,2,2,2,2
"V981",3,3,3,3,3,2,2,2,2
"V982",4,4,4,4,4,3,3,3,2
"V983",7,7,6,6,5,4,4,1,1
"V984",7,7,6,6,5,4,4,1,1
"V985",3,3,3,3,3,2,2,2,2
"V986",4,4,4,4,4,3,3,3,2
"V987",3,3,3,3,3,2,2,2,2
"V988",10,9,8,7,6,5,3,3,2
"V989",8,8,7,7,6,5,3,3,2
"V990",4,4,4,4,4,3,3,3,2
"V991",2,2,2,2,2,1,1,1,1
"V992",1,1,1,1,1,1,1,1,1
"V993",2,2,2,2,2,1,1,1,1
"V994",1,1,1,1,1,1,1,1,1
"V995",4,4,4,4,4,3,3,3,2
"V996",4,4,4,4,4,3,3,3,2
"V997",1,1,1,1,1,1,1,1,1
"V998",2,2,2,2,2,1,1,1,1
"V999",8,8,7,7,6,5,3,3,2
"V1000",7,7,6,6,5,4,4,1,1
